player_id,player_name,team_id,position,price,start_prob,current_goal_share_norm,current_assist_share_norm,current_sot_share_norm,fallback_goal_share_norm_variant_a,fallback_assist_share_norm_variant_a,fallback_sot_share_norm_variant_a,fallback_goal_share_norm_variant_b,fallback_assist_share_norm_variant_b,fallback_sot_share_norm_variant_b,current_base_ev,fallback_base_ev_variant_a,fallback_base_ev_variant_b,current_optimizer_ev,fallback_optimizer_ev_variant_a_estimate,fallback_optimizer_ev_variant_b_estimate,reference_population_size,price_band,round_context_source,confidence,reason_flags
jaroslav_zeleny__cze,Jaroslav Zeleny,CZE,DEF,2500000,0.3653,,,,0.01147719691208237,0.017196461370566313,0.005947664293608886,0.010407861112645047,0.015193227309787918,0.005619936300155429,0.867341,0.9554272178352884,0.9405687894295999,0.921674,0.9701214198094086,0.96194928418628,40,lower_mid,distributed_from_existing_optimizer_ev,medium,legacy_aggregate_round_context;match_1_assist_position_rate;match_1_goal_position_rate;match_1_sot_position_rate;match_2_assist_position_rate;match_2_goal_position_rate;match_2_sot_position_rate;match_3_assist_position_rate;match_3_goal_position_rate;match_3_sot_position_rate
ahmed_basil_fadhil__irq,Ahmed Basil Fadhil,IRQ,GK,2500000,0.8934,,,,0.0009828743696903113,0.0,0.0,0.002776966547722838,0.003112005231547044,0.0027237697253574074,1.014761,1.3661739869981258,1.417493860035446,0.921411,1.1146887928489693,1.1429147230194954,40,budget,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context
stjepan_radeljic__bih,Stjepan Radeljic,BIH,DEF,2500000,0.3264,,,,0.011349395855185903,0.016691365176846384,0.005709499487517433,0.0019109169002619246,0.003611540955676599,0.0010620983895674144,0.949224,0.8932885250015573,0.7621962742280113,0.919361,0.8885965887508566,0.8164958508254063,40,lower_mid,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
aziz_behich__aus,Aziz Behich,AUS,DEF,2500000,0.396,,,,0.012606246017329225,0.018701773964308308,0.0076414640528956,0.008664596917437975,0.009787308098722108,0.006667433562698845,0.79388,0.8738618597303491,0.8173625593854353,0.918638,0.962627572851692,0.9315529576619894,40,lower_mid,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap
moon_hwan_kim__kor,Moon-Hwan Kim,KOR,DEF,2500000,0.3321,,,,0.011276196162798754,0.016584839047815148,0.005632294850792221,0.007353199025647274,0.01122842622184866,0.0033167066240764246,0.931384,0.9086849138612412,0.8520256319925111,0.916487,0.9040027026236827,0.8728400975958812,40,lower_mid,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap
roger_ibanez__bra,Roger Ibanez,BRA,DEF,2500000,0.2619,,,,0.011452713655253733,0.017082153605502567,0.005906958060271755,0.007219496591503234,0.013568103736778794,0.0032306007395686885,1.012817,0.9313382764742735,0.8458397724603359,0.875829,0.8310156020608505,0.7839914248531847,40,lower_mid,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
martin_vitik__cze,Martin Vitik,CZE,DEF,2500000,0.3287,,,,0.011188326659892132,0.016497775330015153,0.0055708513029975254,0.010145905036836529,0.014575931948636538,0.005263886445999661,0.854939,0.8843008879865708,0.8710137507755827,0.870304,0.886452838392614,0.8791449129265705,40,lower_mid,distributed_from_existing_optimizer_ev,medium,legacy_aggregate_round_context;match_1_assist_position_rate;match_1_goal_position_rate;match_1_sot_position_rate;match_2_assist_position_rate;match_2_goal_position_rate;match_2_sot_position_rate;match_3_assist_position_rate;match_3_goal_position_rate;match_3_sot_position_rate
omar_rekik__tun,Omar Rekik,TUN,DEF,2000000,0.5143,,,,0.011702110127013254,0.017971420688756127,0.006041398737562593,0.001817764032186375,0.0036794812741670034,0.000987387512661868,0.976929,1.118398679909618,0.9596433842515443,0.867668,0.9454764239502899,0.8581610113383494,40,budget,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
jack_hendry__sco,Jack Hendry,SCO,DEF,2000000,0.3608,,,,0.011699120830622965,0.01746403954955834,0.006350917904509099,0.005380843766821092,0.005887002873342677,0.003293343418340043,1.15531,0.8920189263557163,0.7690536133816533,0.867178,0.7223680594956441,0.6547371373599093,40,budget,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
gaston_olveira__par,Gaston Olveira,PAR,GK,3000000,0.3101,,,,0.0007974227342668177,0.0,0.0,0.0,0.00023299403362895808,0.0,0.859165,1.3230615661009748,1.317176710369108,0.862649,1.1177920113555362,1.1145553407030095,40,upper_mid,distributed_from_existing_optimizer_ev,low,goal_no_team_residual;legacy_aggregate_round_context;sot_no_team_residual;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
dilshod_komilov__uzb,Dilshod Komilov,UZB,DEF,2000000,0.5473,,,,0.012755082211217466,0.019375677942978006,0.006335638160403423,0.01183301891805017,0.011459846026561202,0.0071331234726434885,0.91557,1.0975575548589716,1.0606008214488614,0.855118,0.9552110551724344,0.9348848517968739,40,budget,distributed_from_existing_optimizer_ev,medium,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap
armando_obispo__cuw,Armando Obispo,CUW,DEF,2000000,0.8574,,,,0.025141907321701636,0.02041453959211668,0.008483252188800802,0.0,0.00013438420166728723,0.0001374247495743641,0.733106,1.623567110364639,1.1788529567133852,0.852849,1.3426023607005515,1.0980095761923618,40,budget,distributed_from_existing_optimizer_ev,low,goal_no_team_residual;legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
marcus_holmgren_pedersen__nor,Marcus Holmgren Pedersen,NOR,DEF,2000000,0.3453,,,,0.011709408585618471,0.016975415418262918,0.006115424952402754,0.004208822012771015,0.007560299150885499,0.001953784341305983,1.141171,0.9726575985025542,0.8303727490371543,0.849445,0.7567630791764048,0.6785064119704349,40,budget,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap
marcos_llorente__esp,Marcos Llorente,ESP,MID,3500000,0.2905,,,,0.04008518063931942,0.05064753520614248,0.03801124082008597,0.04071108918484049,0.04310543728165659,0.04062437310763331,0.690178,1.2368189557327607,1.2100809397778094,0.845468,1.1461205756530184,1.1314146668777951,40,premium,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context
akam_hashem__irq,Akam Hashem,IRQ,DEF,2000000,0.7599,,,,0.017604882111920864,0.02127025680306261,0.00821085586598876,0.023099999999999996,0.03309657522373997,0.01118224031352673,0.705661,1.5156761571256288,1.6421326554600726,0.837754,1.2832623364190958,1.35281341050304,40,budget,distributed_from_existing_optimizer_ev,high,goal_individual_cap;legacy_aggregate_round_context
alvaro_fidalgo__mex,Alvaro Fidalgo,MEX,MID,2500000,0.8834,,,,0.04212382640884152,0.06867042748763719,0.036066650340997236,0.019871270889571753,0.04065205098274019,0.015334485664631792,0.506231,2.887117276802826,1.5494099133584234,0.831369,2.1408565022415544,1.4051174523471328,40,lower_mid,distributed_from_existing_optimizer_ev,high,high_priority_offensive_starter;legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
brandon_mechele__bel,Brandon Mechele,BEL,DEF,2500000,0.2503,,,,0.011500689877626669,0.01735851619549674,0.005983626813538152,0.010513734579992703,0.013280148225574061,0.005848900887280441,0.941083,0.9094060692507067,0.8769517944742723,0.822256,0.8048336880878887,0.7869838369608498,40,lower_mid,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context
sidny_lopes_cabral__cpv,Sidny Lopes Cabral,CPV,DEF,3000000,0.5168,,,,0.011963832463789657,0.017047211939460197,0.005471719958818929,0.006779244073922156,0.009224208594721992,0.00264551152276045,0.648175,1.5225532383966178,1.4403486264011962,0.794014,1.2749226311181399,1.229710094520658,40,upper_mid,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context;set_piece_role_available_not_used_as_direct_share;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
evren_eren_elmali__tur,Evren Eren Elmali,TUR,DEF,2000000,0.3378,,,,0.012066671178928946,0.017624328547827108,0.0064760120109392996,0.004779004994820527,0.00779967222176089,0.0032394754431305096,1.031097,0.9523268023766853,0.813485755737094,0.784087,0.740763441307177,0.6644008656554017,40,budget,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
ehsan_hajsafi__irn,Ehsan Hajsafi,IRN,DEF,2000000,0.3645,,,,0.011599088187357894,0.017438708445797726,0.006340554621638573,0.003168448382021258,0.004867974612299708,0.003323702417639334,0.99455,0.8601757412719991,0.7198039586287575,0.781137,0.7072307576995995,0.6300262772458167,40,budget,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context
ousmane_diomande__civ,Ousmane Diomande,CIV,DEF,2500000,0.3111,,,,0.011704845839698375,0.01716485348300736,0.00591456703428658,0.008257932203557146,0.01340814456875577,0.003921304640422444,0.712869,0.8550099616308762,0.818053986813412,0.770743,0.8489205788969819,0.8285947927473767,40,lower_mid,distributed_from_existing_optimizer_ev,medium,legacy_aggregate_round_context;match_1_assist_position_rate;match_1_goal_position_rate;match_1_sot_position_rate;match_2_assist_position_rate;match_2_goal_position_rate;match_2_sot_position_rate;match_3_assist_position_rate;match_3_goal_position_rate;match_3_sot_position_rate;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
eric_garcia__esp,Eric Garcia,ESP,DEF,3000000,0.104,,,,0.010021473087160983,0.018969883460307202,0.005423343251551837,0.01017795300178087,0.016145013146452905,0.005796178051240704,1.054077,0.747266779847024,0.7430678444444332,0.764136,0.5953905289158633,0.5930811144444383,40,upper_mid,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context
lucas_mendes__qat,Lucas Mendes,QAT,DEF,2500000,0.4088,,,,0.013338857795120073,0.019467019487529887,0.00957542134545006,0.00972646102572328,0.013780505120117161,0.008455790242947913,0.622212,0.8403950600496306,0.8007458609024314,0.76221,0.8822103830272969,0.8604033234963373,40,lower_mid,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context
karim_hafez__egy,Karim Hafez,EGY,DEF,2000000,0.3338,,,,0.01265282817681529,0.018717329866486058,0.00709062853281369,0.009033909471837668,0.012587928918035982,0.0053740095086551275,0.993998,0.8874959069298773,0.8228174046699338,0.761113,0.7025369488114326,0.6669637725684636,40,budget,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap
deni_juric__aus,Deni Juric,AUS,FWD,2500000,0.8537,,,,0.0577772707809779,0.05659744501897996,0.05517338847339548,0.03971180330914258,0.02961946995287243,0.04814063110536294,0.313362,1.341564554984459,0.9551878404627413,0.758486,1.3239972052414526,1.111490012254508,40,lower_mid,distributed_from_existing_optimizer_ev,high,high_priority_offensive_starter;legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap
tommy_smith__nzl,Tommy Smith,NZL,DEF,2000000,0.4417,,,,0.010971550659850145,0.01688365563886461,0.0058236481526924965,0.0019162706644052726,0.006219171564405471,0.00027763837316516676,0.858695,0.8681865087453823,0.7610481071027032,0.756005,0.7612257798099603,0.7022996589064868,40,budget,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap
utkir_yusupov__uzb,Utkir Yusupov,UZB,GK,2500000,0.4945,,,,0.0009285208907935381,0.0,0.0,0.001855420250861827,0.0011829104571501612,0.002251745851656808,0.906381,1.2765488482941572,1.2936349356703514,0.75515,0.9587422665617866,0.9681396146186934,40,budget,distributed_from_existing_optimizer_ev,medium,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap
jiovany_ramos__pan,Jiovany Ramos,PAN,DEF,2000000,0.5053,,,,0.01152782410946145,0.017565673857370494,0.005932652128580617,0.007000988640585405,0.007989834311147114,0.004089850583036843,0.778802,1.1252141224971588,1.0433117781952446,0.752917,0.9434437673734375,0.8983974780073847,40,budget,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap
nathan_patterson__sco,Nathan Patterson,SCO,DEF,2000000,0.3091,,,,0.01364453990851505,0.02058784015202769,0.00806402555164897,0.006275611525072636,0.0069400137228830235,0.004181695602929049,0.981754,0.843381500526108,0.7195393844121373,0.738513,0.6624083752893595,0.5942952114266755,40,budget,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
joao_paulo__cpv,Joao Paulo,CPV,DEF,2500000,0.4119,,,,0.012806211755482392,0.019060433160478556,0.00844624573860512,0.00725657396285925,0.010313558135042325,0.004083659360076111,0.60206,0.9218191963501774,0.848356745531845,0.737524,0.9133910579925976,0.8729867100425148,40,lower_mid,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
josue_casimir__hai,Josue Casimir,HAI,FWD,2500000,0.8939,,,,0.06645542180453928,0.05799636045429623,0.06656651891060156,0.020673401832402367,0.02626948506958797,0.018231686273146298,0.269483,1.2857466893938834,0.5545372446340129,0.734353,1.293297379166636,0.8911321845487072,40,lower_mid,distributed_from_existing_optimizer_ev,high,high_priority_offensive_starter;legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
farrukh_sayfiev__uzb,Farrukh Sayfiev,UZB,DEF,2500000,0.3637,,,,0.011852323830590723,0.01750918508072486,0.006395779277904846,0.010995520827525125,0.010355899064083511,0.007200834728567405,0.598494,0.8529391478413776,0.830723222535321,0.733155,0.8730999813127578,0.8608812223944267,40,lower_mid,distributed_from_existing_optimizer_ev,medium,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap
lennart_karl__ger,Lennart Karl,GER,MID,5000000,0.3187,,,,0.03745921187927046,0.04724776537611135,0.035947622970221395,0.04951943227748176,0.044948600560807225,0.051542598673639965,0.597283,1.2440185951544156,1.447244976093887,0.731672,1.0873764773349286,1.199150986851638,40,premium,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context
tae_hyeon_kim__kor,Tae-Hyeon Kim,KOR,DEF,2000000,0.3452,,,,0.012250874435657562,0.018097162625757116,0.006736478102836091,0.00798878599334739,0.012252313982804689,0.003966930378916431,0.922903,0.8674520172420388,0.8029738061137336,0.729334,0.6988356594831213,0.6633726433625535,40,budget,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap
riechedly_bazoer__cuw,Riechedly Bazoer,CUW,DEF,2000000,0.6173,,,,0.012906824354692856,0.019435639990127818,0.0066069227089488305,0.0,0.00012794033155539417,0.0001070290825413763,0.592017,1.1910193826998352,0.9891944281821227,0.722128,1.0515790604849093,0.9405753355001676,40,budget,distributed_from_existing_optimizer_ev,low,goal_no_team_residual;legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
mory_diaw__sen,Mory Diaw,SEN,GK,3000000,0.2684,,,,0.0007744651759201583,0.0,0.0,0.000793390390598737,0.0004075136254436682,0.0008151375759379579,0.697156,1.2150065473634022,1.2173842001565696,0.721085,1.0059025510498714,1.0072102600861133,40,upper_mid,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
odildzhon_khamrobekov__uzb,Odildzhon Khamrobekov,UZB,MID,2500000,0.939,,,,0.04454750393057829,0.07423830528487833,0.03979222570321143,0.041327170459070896,0.04390863382129432,0.04480098957769886,0.300496,1.3911670751530991,1.1705258292467273,0.718215,1.3180838913342048,1.1967312060857003,40,lower_mid,distributed_from_existing_optimizer_ev,medium,high_priority_offensive_starter;legacy_aggregate_round_context;variant_a_assist_team_share_over_cap
jackson_porozo__ecu,Jackson Porozo,ECU,DEF,2000000,0.2684,,,,0.011020702334234906,0.016366590871884155,0.005655185307578839,0.0,0.0,0.0,0.99197,0.8208627014471469,0.6481213344463205,0.717988,0.6238793857959308,0.5288716339454763,40,budget,distributed_from_existing_optimizer_ev,low,assist_no_team_residual;goal_no_team_residual;legacy_aggregate_round_context;sot_no_team_residual;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
johan_manzambi__sui,Johan Manzambi,SUI,MID,3000000,0.3089,,,,0.0433101974399617,0.05075453139707075,0.04233691931490471,0.03605025757297568,0.039393445341759814,0.030588285977939406,0.584147,1.1276372360846958,0.9553794046253251,0.71558,1.0144994798465827,0.9197576725439289,40,upper_mid,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context
hannes_delcroix__hai,Hannes Delcroix,HAI,DEF,2500000,0.6132,,,,0.011483827126027643,0.019398346822669974,0.006850261800742991,0.0035724665693717024,0.00878649243230347,0.0018761958126095404,0.583675,1.255311639749374,1.1364797962453723,0.715002,1.0844018018621557,1.0190442879349548,40,lower_mid,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
chadi_riad__mar,Chadi Riad,MAR,DEF,2000000,0.2947,,,,0.012166519822221476,0.01823380424907294,0.006662793059695463,0.0,0.0,0.0,0.949393,0.8561535601597825,0.6398623320504901,0.711465,0.6601832580878804,0.5412230826277695,40,budget,distributed_from_existing_optimizer_ev,low,assist_no_team_residual;goal_no_team_residual;legacy_aggregate_round_context;sot_no_team_residual;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
houssem_aouar__alg,Houssem Aouar,ALG,MID,2500000,0.7734,,,,0.043372094787053436,0.06981914222049511,0.03771317606053635,0.0029492992118178496,0.0,0.003855520997648321,0.28476,1.6077472233228096,0.2238736995375596,0.70956,1.4372029728275453,0.6760725347456579,40,lower_mid,distributed_from_existing_optimizer_ev,low,assist_no_team_residual;high_priority_offensive_starter;legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
jerome_opoku__gha,Jerome Opoku,GHA,DEF,2500000,0.2972,,,,0.013313623342277654,0.018838794716724325,0.0073139416438840095,0.01059981846509466,0.01850579149092878,0.005173608104209363,0.622465,0.828538171802984,0.8057453216413069,0.704102,0.8174424444916413,0.8049063769027188,40,lower_mid,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context
saleh_al_shamat__ksa,Saleh Al-Shamat,KSA,MID,2500000,0.7644,,,,0.04607513745835333,0.06836273939379411,0.041885304641568054,0.05303463014837066,0.06271367861761615,0.05385804581809392,0.274085,1.265779796521194,1.3650137694870428,0.703689,1.2491208880866569,1.3036995732178736,40,lower_mid,distributed_from_existing_optimizer_ev,medium,high_priority_offensive_starter;legacy_aggregate_round_context;no_transfermarkt_usage_match
rami_rabia__egy,Rami Rabia,EGY,DEF,3000000,0.1821,,,,0.012492562872303816,0.023062756707709495,0.0076864973242546175,0.008919482702407092,0.015510350256230602,0.005825620326553056,0.683983,0.8306111961189513,0.7926354540234789,0.699057,0.7797026078654232,0.7588159497129134,40,upper_mid,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap
mohamed_amine_ben_hamida__tun,Mohamed Amine Ben Hamida,TUN,DEF,2500000,0.2848,,,,0.014367038273842603,0.02001638850782461,0.008243792673940136,0.0022317244616379033,0.004098169419464514,0.0013473399616238367,0.623507,0.7743852631565713,0.6688837558475857,0.689582,0.7725648947361143,0.7145390657161723,40,lower_mid,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
david_jurasek__cze,David Jurasek,CZE,DEF,2000000,0.3556,,,,0.011804489132237864,0.017486936138555866,0.006372713830026381,0.010704659363709436,0.015449864363349237,0.0060215647716284695,0.836537,0.8415442451517452,0.8273086846834499,0.688513,0.69126663483346,0.6834370765758975,40,budget,distributed_from_existing_optimizer_ev,medium,legacy_aggregate_round_context;match_1_assist_position_rate;match_1_goal_position_rate;match_1_sot_position_rate;match_2_assist_position_rate;match_2_goal_position_rate;match_2_sot_position_rate;match_3_assist_position_rate;match_3_goal_position_rate;match_3_sot_position_rate
abduvokhid_nematov__uzb,Abduvokhid Nematov,UZB,GK,2500000,0.4804,,,,0.0009276769505409136,0.0,0.0,0.001855420250861827,0.0011829104571501612,0.002251745851656808,0.795991,1.2618100107957535,1.278416209690966,0.687118,0.9433184559376644,0.9524518653300313,40,budget,distributed_from_existing_optimizer_ev,medium,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap
mukhammadkodir_khamraliev__uzb,Mukhammadkodir Khamraliev,UZB,DEF,2500000,0.2984,,,,0.012894573263531009,0.018392623945367226,0.006953787502559371,0.011962426179688457,0.010878413599702671,0.007829081081095509,0.578514,0.7802142516072892,0.7609324891541365,0.68139,0.7923245383840091,0.7817195690347751,40,lower_mid,distributed_from_existing_optimizer_ev,medium,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap
victor_munoz__esp,Victor Munoz,ESP,FWD,3000000,0.0424,,,,0.06269825209272677,0.04582827771322571,0.0744402644701984,0.06367725159199752,0.03900383192693276,0.07955775746395113,1.125473,0.4020864913997573,0.3997024265188108,0.677025,0.2791629202698665,0.277851684585346,40,upper_mid,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context
kojo_peprah_oppong__gha,Kojo Peprah Oppong,GHA,DEF,2000000,0.3441,,,,0.012863100512765466,0.01918047362140446,0.00736675937859908,0.010241128716673925,0.018841430721672464,0.005210969389501593,0.817219,0.8111718637811994,0.7854915845701351,0.670501,0.6671750750796597,0.6530509215135744,40,budget,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context
danilo_luiz_da_silva__bra,Danilo Luiz da Silva,BRA,DEF,2500000,0.1552,,,,0.010216995257039195,0.017654665976230794,0.004993111715901933,0.006440531445555032,0.014022841904812098,0.0027308049655256498,0.86221,0.6730358585957391,0.626599076190653,0.663122,0.5590761222276566,0.5335358919048592,40,lower_mid,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
jose_hurtado__ecu,Jose Hurtado,ECU,DEF,2500000,0.25,,,,0.01145961654807046,0.017128570232634213,0.005898017021505742,0.0,0.0,0.0,0.649479,0.817724118041772,0.6500618169150628,0.661509,0.7540436649229747,0.6618293993032847,40,lower_mid,distributed_from_existing_optimizer_ev,low,assist_no_team_residual;goal_no_team_residual;legacy_aggregate_round_context;no_transfermarkt_usage_match;sot_no_team_residual;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
michael_boxall__nzl,Michael Boxall,NZL,DEF,2000000,0.3892,,,,0.010405450410385233,0.016273322271021778,0.005680430626175117,0.0018173966460651035,0.005994352484504406,0.00027081057724953606,0.710823,0.711756313441305,0.621536082616662,0.640953,0.6414661723927177,0.5918450454391642,40,budget,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap
ahmed_hasan_maknzi__irq,Ahmed Hasan Maknzi,IRQ,DEF,2000000,0.5345,,,,0.012671042995484704,0.01914002617266847,0.006278378674318024,0.017593531261609403,0.029781930790645807,0.008550428878718505,0.515971,1.0626001504123694,1.1415321717006215,0.627117,0.9277625327268032,0.9711751444353419,40,budget,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context
maghnes_akliouche__fra,Maghnes Akliouche,FRA,FWD,3500000,0.292,,,,0.06235896255738796,0.046548926150774814,0.0698491030633999,0.06980424157165159,0.04369751575185117,0.0744051038257693,0.499131,1.315261383458268,1.3937389178244117,0.611435,1.0603069609020475,1.1034696048034265,40,upper_mid,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context
borja_iglesias__esp,Borja Iglesias,ESP,FWD,3500000,0.2425,,,,0.06572728534193399,0.044634330905048744,0.07458773842990579,0.06675358156695499,0.03798767982697303,0.07971536971321104,0.498602,1.1968197301083878,1.1844726846318674,0.610787,0.9948072015596134,0.988016326547527,40,upper_mid,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context
stopira__cpv,Stopira,CPV,DEF,2500000,0.3309,,,,0.011527741222623308,0.016728971627577555,0.005818495169944807,0.00653213521718129,0.009052009467352674,0.0028131732130051426,0.497415,0.8026530842999433,0.7512361526255669,0.609333,0.7772145463649689,0.7489352339440618,40,lower_mid,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
deveron_fonville__cuw,Deveron Fonville,CUW,DEF,2000000,0.489,,,,0.011471154259000516,0.017390902398705173,0.005860718819199062,0.0,0.00011448029599581027,9.494092573570501e-05,0.524639,1.0167088177501953,0.8743091460680636,0.602657,0.8732956997626075,0.794975880337435,40,budget,distributed_from_existing_optimizer_ev,low,goal_no_team_residual;legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
bradley_barcola__fra,Bradley Barcola,FRA,MID,4000000,0.3263,,,,0.03802795811584282,0.05043894043203658,0.03543855186363165,0.04256826390195371,0.04734924253454373,0.03775007860093882,0.490616,1.3055314634338062,1.364970224135727,0.601005,1.0492081048885935,1.08189942327465,40,premium,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context
eric_smith__swe,Eric Smith,SWE,DEF,2000000,0.3162,,,,0.014867601765199837,0.022426467455768852,0.009271856313287094,0.00563161710261492,0.014793551740543745,0.002992345813360564,0.708856,0.8240849200687375,0.7134122851330188,0.59298,0.6563555560378056,0.5954856068231604,40,budget,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
facundo_pellistri__uru,Facundo Pellistri,URU,FWD,3500000,0.4338,,,,0.09269878559808731,0.05447037418850708,0.10792567374841293,0.05158929875212638,0.04229403906221876,0.04544363543066321,0.482955,1.9974416363829903,1.2705516462201059,0.59162,1.4245877500106447,1.0247982554210582,40,upper_mid,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
nicolas_raskin__bel,Nicolas Raskin,BEL,MID,2500000,0.6577,,,,0.04069233739173804,0.05719926284954165,0.03458434202930178,0.03720024097063426,0.043760346822302086,0.03380564916306735,0.478862,2.2623779369052186,1.9932344598040463,0.586606,1.5675397152978703,1.4195108028922256,40,lower_mid,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context
