player_id,player_name,team_id,team_name,position,price,price_estimate,start_prob,start_prob_source,minute_share,weighted_group_stage_ev,optimizer_ev,holdet_player_id,holdet_team_name,holdet_price,official_holdet_master,ev_rebased_to_holdet_master,ev_match_method,ev_match_score,goal_share_norm,assist_share_norm,sot_share_norm,match_1_opponent_team,match_1_kickoff,match_1_minutes_if_start,match_1_goal_ev,match_1_assist_ev,match_1_shots_on_target_ev,match_1_clean_sheet_ev,match_1_card_ev,match_1_result_ev,match_1_team_scores_ev,match_1_opponent_scores_ev,match_1_on_pitch_ev,match_1_start_minutes_ev,match_1_total_ev_next_match,match_1_weighted_match_ev,match_2_opponent_team,match_2_kickoff,match_2_minutes_if_start,match_2_goal_ev,match_2_assist_ev,match_2_shots_on_target_ev,match_2_clean_sheet_ev,match_2_card_ev,match_2_result_ev,match_2_team_scores_ev,match_2_opponent_scores_ev,match_2_on_pitch_ev,match_2_start_minutes_ev,match_2_total_ev_next_match,match_2_weighted_match_ev,match_3_opponent_team,match_3_kickoff,match_3_minutes_if_start,match_3_goal_ev,match_3_assist_ev,match_3_shots_on_target_ev,match_3_clean_sheet_ev,match_3_card_ev,match_3_result_ev,match_3_team_scores_ev,match_3_opponent_scores_ev,match_3_on_pitch_ev,match_3_start_minutes_ev,match_3_total_ev_next_match,match_3_weighted_match_ev,total_ev_group_stage,holdet_person_id,holdet_team_id,holdet_start_price,holdet_position,holdet_is_out,score,price_m,model_ev_before_price_quality,price_rank_pct_position,price_quality_ev,weighted_group_stage_ev_before_price_quality,optimizer_ev_before_price_quality,price_quality_weight,price_quality_applied,price_quality_spread_multiplier,name_norm,team_norm,position_norm,key_name_team_pos,key_name_team,key_token_team,round_context_source,price_quality_repair_source,match_1_win_prob,match_1_clean_sheet_prob,match_1_goal_multiplier,match_1_assist_multiplier,match_1_clean_sheet_multiplier,match_2_win_prob,match_2_clean_sheet_prob,match_2_goal_multiplier,match_2_assist_multiplier,match_2_clean_sheet_multiplier,match_3_win_prob,match_3_clean_sheet_prob,match_3_goal_multiplier,match_3_assist_multiplier,match_3_clean_sheet_multiplier,component_source,base_ev_source,repair_status,conditional_start_prob,appearance_prob,availability_prob,availability_risk,availability_status,round_specific_rotation_risk,start_security,start_probability_pct,start_status,price_quality_raw_ev,price_quality_appearance_scaled_ev,price_quality_base_capped_ev,price_quality_method,offensive_fallback_applied,offensive_fallback_source,offensive_fallback_variant_a_base_ev,offensive_fallback_variant_b_base_ev,offensive_fallback_hybrid_base_ev,offensive_fallback_base_ev_lift,offensive_fallback_cap_reason,offensive_fallback_confidence,offensive_fallback_reason_flags
jonathan_david__can,Jonathan David,CAN,Canada,FWD,4500000,4500000,0.9223,transfermarkt_availability_split_2026_06_07,0.083845,6.003617,6.003617,49311,Canada,4500000,True,True,name_team_position,1.0,0.139,0.085,0.166,BIH,2026-06-12 21:00,67.366,0.364706,0.139103,0.292198,0.0,0.048127,0.095562,0.081324,-0.057414,0.060676,61.963247,2.300352,2.300352,QAT,2026-06-19 00:00,67.366,0.463616,0.168301,0.297928,0.0,0.048127,0.122852,0.083075,-0.056322,0.060676,61.963247,2.819449,2.678477,SUI,2026-06-24 21:00,67.366,0.148206,0.068653,0.234905,0.0,0.048127,0.084795,0.072679,-0.065058,0.060676,61.963247,1.138653,1.024788,6.258454,41228,1059,4500000,FWD,False,,4.5,6.003617,0.82197,3.370563,6.003617,6.003617,0.45,True,1.35,jonathan david,can,FWD,jonathan david|can|FWD,jonathan david|can,david jonathan|can,,,,0.4226,,,1.136,,0.5774,,,1.3451,,0.25,,,0.903,complete_components,component_weighted_sum,component_base_rebuilt,0.9695,,0.861,low_risk,low_risk,,0.9223,92,sikker starter - Transfermarkt landshold,3.370563,3.370563,3.370563,raw_for_likely_starter,,,,,,,,,
lionel_messi__arg,Lionel Messi,ARG,Argentina,FWD,8000000,8000000,0.84,transfermarkt_availability_split_2026_06_07+context_override,0.076364,5.245282,5.245282,49442,Argentina,8000000,True,True,name_team_position,1.0,0.097,0.074,0.121,ALG,2026-06-17 03:00,67.06,0.298568,0.135915,0.200067,0.0,0.043492,0.156457,0.064611,-0.044523,0.0604,56.3304,1.995537,1.995537,AUT,2026-06-22 19:00,67.06,0.262134,0.120559,0.197168,0.0,0.043492,0.094764,0.064615,-0.045273,0.0604,56.3304,1.738395,1.651475,JOR,2026-06-28 04:00,67.06,0.274788,0.124588,0.184119,0.0,0.043492,0.08615,0.062461,-0.046698,0.0604,56.3304,1.775856,1.59827,5.509788,23259,762,8000000,FWD,False,,8.0,5.245282,0.982955,3.980337,5.245282,5.245282,0.45,True,1.35,lionel messi,arg,FWD,lionel messi|arg|FWD,lionel messi|arg,lionel messi|arg,,,,0.5135,,,1.2588,,0.4226,,,1.136,,0.5774,,,1.3451,complete_components,component_weighted_sum,component_base_rebuilt,0.92,0.92,0.91,medium_risk,medium_risk,medium,0.84,84,sikker starter - Transfermarkt landshold,3.980337,3.980337,3.980337,raw_for_likely_starter,,,,,,,,,
ra_l_jim_nez__mex,Raul Jimenez,MEX,Mexico,FWD,4500000,4500000,0.7885,transfermarkt_availability_split_2026_06_07+context_override,0.071682,5.00966,5.00966,49754,Mexico,4500000,True,True,name_team_position,1.0,0.124,0.06,0.129,RSA,2026-06-11 21:00,67.352,0.362018,0.103908,0.201228,0.0,0.041455,0.126056,0.059881,-0.040166,0.046081,53.107052,2.111421,2.111421,KOR,2026-06-19 03:00,67.352,0.294381,0.088763,0.19691,0.0,0.041455,0.085543,0.058813,-0.040916,0.046081,53.107052,1.748789,1.66135,CZE,2026-06-25 03:00,67.352,0.227766,0.07077,0.168409,0.0,0.041455,0.068437,0.054538,-0.045063,0.046081,53.107052,1.374321,1.236889,5.234531,32272,775,4500000,FWD,False,,4.5,5.00966,0.82197,3.370563,5.00966,5.00966,0.45,True,1.35,raul jimenez,mex,FWD,raul jimenez|mex|FWD,raul jimenez|mex,jimenez raul|mex,,,,0.5376,,,1.2913,,0.4415,,,1.1615,,0.411,,,1.1204,complete_components,component_weighted_sum,component_base_rebuilt,0.9134,,0.6095,medium_risk,medium_risk,,0.7885,79,sandsynlig starter - Transfermarkt landshold,3.370563,3.370563,3.370563,raw_for_likely_starter,,,,,,,,,
kerem_akt_rko_lu__tur,Kerem Akturkoglu,TUR,Tyrkiet,MID,4500000,4500000,0.6674,transfermarkt_availability_split_2026_06_07,0.060673,4.986362,4.986362,49386,Tyrkiet,4500000,True,True,name_team_position,1.0,0.166,0.07,0.18,AUS,2026-06-14 06:00,67.445,0.265297,0.069855,0.191576,0.0,0.035517,0.120683,0.046969,-0.039974,0.05848,45.012793,1.878267,1.878267,PAR,2026-06-20 06:00,67.445,0.258791,0.071856,0.22494,0.0,0.035517,0.072415,0.050889,-0.036508,0.05848,45.012793,1.844222,1.752011,USA,2026-06-26 04:00,67.445,0.201517,0.059418,0.216329,0.0,0.035517,0.068497,0.050887,-0.037755,0.05848,45.012793,1.50676,1.356084,5.229249,40602,586,4500000,MID,False,,4.5,4.986362,0.927665,2.768303,4.986362,4.986362,0.45,True,1.35,kerem akturkoglu,tur,MID,kerem akturkoglu|tur|MID,kerem akturkoglu|tur,akturkoglu kerem|tur,,,,0.411,,,1.1204,,0.375,,,1.0718,,0.2766,,,0.9389,complete_components,component_weighted_sum,component_base_rebuilt,0.6806,,0.9445,medium_risk,medium_risk,,0.6674,67,rotation/usikker - Transfermarkt landshold,2.903525,2.768303,2.903525,appearance_scaled_then_base_capped,,,,,,,,,
cristiano_ronaldo__por,Cristiano Ronaldo,POR,Portugal,FWD,7000000,7000000,0.9185,transfermarkt_availability_split_2026_06_07,0.0835,4.66956,4.66956,48970,Portugal,7000000,True,True,name_team_position,1.0,0.102,0.055,0.107,COD,2026-06-17 19:00,67.242,0.349091,0.111212,0.196778,0.0,0.048148,0.165736,0.06824,-0.045241,0.06022,61.640741,2.127585,2.127585,UZB,2026-06-23 19:00,67.242,0.360535,0.116117,0.203058,0.0,0.048148,0.107876,0.069363,-0.043655,0.06022,61.640741,2.139205,2.032245,COL,2026-06-28 01:30,67.242,0.195016,0.068598,0.161191,0.0,0.048148,0.075953,0.061642,-0.051609,0.06022,61.640741,1.245107,1.120596,5.511897,20275,585,7000000,FWD,False,,7.0,5.280426,0.967803,3.922947,5.280426,5.280426,0.45,True,1.35,cristiano ronaldo,por,FWD,cristiano ronaldo|por|FWD,cristiano ronaldo|por,cristiano ronaldo|por,,,,0.5,,,1.2405,,0.5,,,1.2405,,0.3547,,,1.0443,complete_components,component_weighted_sum,component_base_rebuilt,0.97,,0.8482,medium_risk,medium_risk,,0.9185,92,sikker starter - Transfermarkt landshold,3.922947,3.922947,3.922947,raw_for_likely_starter,,,,,,,,,
vinicius_j_nior__bra,Vinicius Junior,BRA,Brasilien,FWD,7500000,7500000,0.8916,transfermarkt_availability_split_2026_06_07,0.081055,4.652861,4.652861,49929,Brasilien,7500000,True,True,name_team_position,1.0,0.094,0.067,0.11,MAR,2026-06-14 00:00,67.422,0.271778,0.118307,0.187681,0.0,0.04692,0.133662,0.060468,-0.042843,0.056992,59.803314,1.791073,1.791073,HAI,2026-06-20 03:00,67.422,0.326846,0.138479,0.205406,0.0,0.04692,0.101166,0.0628,-0.038797,0.056992,59.803314,2.063468,1.960295,SCO,2026-06-25 00:00,67.422,0.262237,0.110784,0.164742,0.0,0.04692,0.072096,0.056982,-0.046061,0.056992,59.803314,1.639131,1.475218,5.493672,36736,764,7500000,FWD,False,,7.5,5.226586,0.975379,3.951642,5.226586,5.226586,0.45,True,1.35,vinicius junior,bra,FWD,vinicius junior|bra|FWD,vinicius junior|bra,junior vinicius|bra,,,,0.4624,,,1.1897,,0.6453,,,1.4367,,0.5,,,1.2405,complete_components,component_weighted_sum,component_base_rebuilt,0.9435,,0.8427,medium_risk,medium_risk,,0.8916,89,sikker starter - Transfermarkt landshold,3.951642,3.951642,3.951642,raw_for_likely_starter,,,,,,,,,
harry_kane__eng,Harry Kane,ENG,England,FWD,9500000,9500000,0.97,transfermarkt_availability_split_2026_06_07+context_override,0.088182,4.599483,4.599483,49172,England,9500000,True,True,name_team_position,1.0,0.082,0.042,0.087,CRO,2026-06-17 22:00,66.527,0.237501,0.075576,0.159363,0.0,0.050996,0.135229,0.08186,-0.058667,0.0688,64.53119,1.512321,1.512321,GHA,2026-06-23 22:00,66.527,0.298182,0.092962,0.167862,0.0,0.050996,0.132024,0.084502,-0.055374,0.0688,64.53119,1.818432,1.72751,PAN,2026-06-27 23:00,66.527,0.251712,0.076363,0.140239,0.0,0.050996,0.100342,0.079221,-0.062819,0.0688,64.53119,1.510724,1.359652,4.841477,29643,769,9500000,FWD,False,,9.5,4.599483,0.996212,4.030554,4.599483,4.599483,0.45,True,1.35,harry kane,eng,FWD,harry kane|eng|FWD,harry kane|eng,harry kane|eng,,,,0.4118,,,1.1214,,0.5,,,1.2405,,0.5376,,,1.2913,complete_components,component_weighted_sum,component_base_rebuilt,0.99,0.99,0.98,low_risk,low_risk,low,0.97,97,sikker starter - Transfermarkt landshold,4.030554,4.030554,4.030554,raw_for_likely_starter,,,,,,,,,
silvan_widmer__sui,Silvan Widmer,SUI,Schweiz,DEF,3000000,3000000,0.84,transfermarkt_availability_split_2026_06_07+context_override,0.076364,4.572667,4.572667,49851,Schweiz,3000000,True,True,name_team_position,1.0,0.024,0.039,0.02,QAT,2026-06-13 21:00,70.36,0.064151,0.063685,0.029644,0.46914,0.072254,0.17146,0.082559,-0.066332,0.0652,59.1024,1.818346,1.818346,BIH,2026-06-18 21:00,70.36,0.069147,0.068497,0.03335,0.388416,0.072254,0.129733,0.088458,-0.060848,0.0652,59.1024,1.658527,1.575601,CAN,2026-06-24 21:00,70.36,0.053,0.053823,0.03335,0.297948,0.072254,0.123838,0.086985,-0.062385,0.0652,59.1024,1.309689,1.17872,4.786562,34177,583,3000000,DEF,False,,3.0,4.572667,0.71197,2.758088,4.572667,4.572667,0.45,True,1.35,silvan widmer,sui,DEF,silvan widmer|sui|DEF,silvan widmer|sui,silvan widmer|sui,,,,0.5585,,,1.3195,,0.4624,,,1.1897,,0.3547,,,1.0443,complete_components,component_weighted_sum,component_base_rebuilt,0.89,0.96,0.94,medium_risk,medium_risk,medium,0.84,84,sikker starter - Transfermarkt landshold,2.758088,2.758088,2.758088,raw_for_likely_starter,,,,,,,,,
cody_gakpo__ned,Cody Gakpo,NED,Holland,FWD,6500000,6500000,0.9308,transfermarkt_availability_split_2026_06_07,0.084618,4.563085,4.563085,48964,Holland,6500000,True,True,name_team_position,1.0,0.093,0.054,0.111,JPN,2026-06-14 22:00,67.237,0.225711,0.084804,0.200367,0.0,0.04907,0.099865,0.066964,-0.046624,0.061696,62.5842,1.490454,1.490454,SWE,2026-06-20 19:00,67.237,0.277266,0.099536,0.202412,0.0,0.04907,0.099363,0.066965,-0.046166,0.061696,62.5842,1.742872,1.655728,TUN,2026-06-26 01:00,67.237,0.256681,0.09014,0.173788,0.0,0.04907,0.078846,0.062649,-0.050716,0.061696,62.5842,1.574337,1.416903,4.807663,37009,593,6500000,FWD,False,,6.5,4.563085,0.956439,3.879904,4.563085,4.563085,0.45,True,1.35,cody gakpo,ned,FWD,cody gakpo|ned|FWD,cody gakpo|ned,cody gakpo|ned,,,,0.3373,,,1.021,,0.4226,,,1.136,,0.4624,,,1.1897,complete_components,component_weighted_sum,component_base_rebuilt,0.9593,,0.915,low_risk,low_risk,,0.9308,93,sikker starter - Transfermarkt landshold,3.879904,3.879904,3.879904,raw_for_likely_starter,,,,,,,,,
unai_sim_n__esp,Unai Simon,ESP,Spanien,GK,5000000,5000000,0.86,transfermarkt_availability_split_2026_06_07+gk_hierarchy_normalized,0.078182,4.510969,4.510969,49920,Spanien,5000000,True,True,name_team_position,1.0,0.0,0.0,0.0,CPV,2026-06-15 18:00,79.72,0.0,0.0,0.0,0.5375,0.02297,0.190354,0.08605,-0.06884,0.05326,68.59906,1.742854,1.742854,KSA,2026-06-21 18:00,79.72,0.0,0.0,0.0,0.569922,0.02297,0.446308,0.08605,-0.06884,0.05326,68.59906,2.08959,1.98511,URU,2026-06-27 02:00,79.72,0.0,0.0,0.0,0.363436,0.02297,0.324592,0.08605,-0.06884,0.05326,68.59906,1.389713,1.250742,5.222157,35089,595,5000000,GK,False,,5.0,4.978706,0.965385,3.93929,4.978706,4.978706,0.45,True,1.35,unai simon,esp,GK,unai simon|esp|GK,unai simon|esp,simon unai|esp,,,,0.625,,,1.4093,,0.6627,,,1.45,,0.4226,,,1.136,complete_components,component_weighted_sum,component_base_rebuilt,0.86,,0.9057,medium_risk,medium_risk,,0.86,86,sandsynlig starter - GK hierarchy,3.93929,3.93929,3.93929,raw_for_likely_starter,,,,,,,,,
