player_id,player_name,team_id,team_name,position,price,price_estimate,start_prob,start_prob_source,minute_share,weighted_group_stage_ev,optimizer_ev,holdet_player_id,holdet_team_name,holdet_price,official_holdet_master,ev_rebased_to_holdet_master,ev_match_method,ev_match_score,goal_share_norm,assist_share_norm,sot_share_norm,match_1_opponent_team,match_1_kickoff,match_1_minutes_if_start,match_1_goal_ev,match_1_assist_ev,match_1_shots_on_target_ev,match_1_clean_sheet_ev,match_1_card_ev,match_1_result_ev,match_1_team_scores_ev,match_1_opponent_scores_ev,match_1_on_pitch_ev,match_1_start_minutes_ev,match_1_total_ev_next_match,match_1_weighted_match_ev,match_2_opponent_team,match_2_kickoff,match_2_minutes_if_start,match_2_goal_ev,match_2_assist_ev,match_2_shots_on_target_ev,match_2_clean_sheet_ev,match_2_card_ev,match_2_result_ev,match_2_team_scores_ev,match_2_opponent_scores_ev,match_2_on_pitch_ev,match_2_start_minutes_ev,match_2_total_ev_next_match,match_2_weighted_match_ev,match_3_opponent_team,match_3_kickoff,match_3_minutes_if_start,match_3_goal_ev,match_3_assist_ev,match_3_shots_on_target_ev,match_3_clean_sheet_ev,match_3_card_ev,match_3_result_ev,match_3_team_scores_ev,match_3_opponent_scores_ev,match_3_on_pitch_ev,match_3_start_minutes_ev,match_3_total_ev_next_match,match_3_weighted_match_ev,total_ev_group_stage,holdet_person_id,holdet_team_id,holdet_start_price,holdet_position,holdet_is_out,score,price_m,model_ev_before_price_quality,price_rank_pct_position,price_quality_ev,weighted_group_stage_ev_before_price_quality,optimizer_ev_before_price_quality,price_quality_weight,price_quality_applied,price_quality_spread_multiplier,name_norm,team_norm,position_norm,key_name_team_pos,key_name_team,key_token_team,round_context_source,price_quality_repair_source,match_1_win_prob,match_1_clean_sheet_prob,match_1_goal_multiplier,match_1_assist_multiplier,match_1_clean_sheet_multiplier,match_2_win_prob,match_2_clean_sheet_prob,match_2_goal_multiplier,match_2_assist_multiplier,match_2_clean_sheet_multiplier,match_3_win_prob,match_3_clean_sheet_prob,match_3_goal_multiplier,match_3_assist_multiplier,match_3_clean_sheet_multiplier,component_source,base_ev_source,repair_status
lautaro_mart_nez__arg,Lautaro Martinez,ARG,Argentina,FWD,8000000,8000000,0.8498,transfermarkt_availability_split_2026_06_01,0.077255,5.253079,5.253079,49423,Argentina,8000000,True,True,name_team_position,1.0,0.117,0.069,0.126,ALG,2026-06-17 03:00,67.224,0.366854,0.128374,0.210876,0.0,0.043818,0.144519,0.059671,-0.041116,0.051976,57.126955,2.234646,2.234646,AUT,2026-06-22 19:00,67.224,0.32343,0.115835,0.206768,0.0,0.043818,0.087518,0.059671,-0.041793,0.051976,57.126955,1.961547,1.86347,JOR,2026-06-28 04:00,67.224,0.336906,0.117677,0.193075,0.0,0.043818,0.079562,0.057682,-0.043113,0.051976,57.126955,1.996019,1.796417,6.192212,36368,762,8000000,FWD,False,,8,5.894533,0.982283,4.46908,5.894533,5.894533,0.45,True,1.35,lautaro martinez,arg,FWD,lautaro martinez|arg|FWD,lautaro martinez|arg,lautaro martinez|arg,,,,,,,,,,,,,,,,,,complete_components,component_weighted_sum,component_base_rebuilt
lionel_messi__arg,Lionel Messi,ARG,Argentina,FWD,8000000,8000000,0.8949,transfermarkt_availability_split_2026_06_01,0.081355,5.054432,5.054432,49442,Argentina,8000000,True,True,name_team_position,1.0,0.097,0.074,0.121,ALG,2026-06-17 03:00,67.06,0.318081,0.144798,0.213143,0.0,0.046335,0.152188,0.062838,-0.043298,0.057388,60.011994,2.102642,2.102642,AUT,2026-06-22 19:00,67.06,0.279266,0.128438,0.210054,0.0,0.046335,0.092162,0.062838,-0.044011,0.057388,60.011994,1.834474,1.74275,JOR,2026-06-28 04:00,67.06,0.292747,0.132732,0.196153,0.0,0.046335,0.083784,0.060743,-0.045401,0.057388,60.011994,1.875516,1.687964,5.812632,23259,762,8000000,FWD,False,,8,5.533356,0.982283,4.46908,5.533356,5.533356,0.45,True,1.35,lionel messi,arg,FWD,lionel messi|arg|FWD,lionel messi|arg,lionel messi|arg,,,,,,,,,,,,,,,,,,complete_components,component_weighted_sum,component_base_rebuilt
jonathan_david__can,Jonathan David,CAN,Canada,FWD,4500000,4500000,0.9,transfermarkt_availability_split_2026_06_01,0.081818,4.98811,4.98811,49311,Canada,4500000,True,True,name_team_position,1.0,0.139,0.085,0.166,BIH,2026-06-12 21:00,67.366,0.356855,0.136109,0.285908,0.0,0.047091,0.093252,0.079343,-0.056009,0.058,60.6294,2.24915,2.24915,QAT,2026-06-19 00:00,67.366,0.453636,0.164678,0.291514,0.0,0.047091,0.119859,0.081032,-0.054934,0.058,60.6294,2.756958,2.61911,SUI,2026-06-24 21:00,67.366,0.145016,0.067175,0.229848,0.0,0.047091,0.08272,0.070903,-0.063466,0.058,60.6294,1.112503,1.001253,6.118611,41228,1059,4500000,FWD,False,,4.5,5.869513,0.820866,3.91084,5.869513,5.869513,0.45,True,1.35,jonathan david,can,FWD,jonathan david|can|FWD,jonathan david|can,david jonathan|can,,,,,,,,,,,,,,,,,,complete_components,component_weighted_sum,component_base_rebuilt
kerem_akt_rko_lu__tur,Kerem Akturkoglu,TUR,Tyrkiet,MID,4500000,4500000,0.8753,transfermarkt_availability_split_2026_06_01,0.079573,4.984328,4.984328,49386,Tyrkiet,4500000,True,True,name_team_position,1.0,0.166,0.07,0.18,AUS,2026-06-14 06:00,67.445,0.347939,0.091614,0.251253,0.0,0.046581,0.116852,0.04547,-0.038699,0.055036,59.034608,2.397868,2.397868,PAR,2026-06-20 06:00,67.445,0.339406,0.09424,0.295011,0.0,0.046581,0.0701,0.049259,-0.035331,0.055036,59.034608,2.367244,2.248882,USA,2026-06-26 04:00,67.445,0.264291,0.077927,0.283718,0.0,0.046581,0.066311,0.049259,-0.036543,0.055036,59.034608,1.926436,1.733792,6.691548,40602,586,4500000,MID,False,,4.5,6.380542,0.928571,3.277845,6.380542,6.380542,0.45,True,1.35,kerem akturkoglu,tur,MID,kerem akturkoglu|tur|MID,kerem akturkoglu|tur,akturkoglu kerem|tur,,,,,,,,,,,,,,,,,,complete_components,component_weighted_sum,component_base_rebuilt
cristiano_ronaldo__por,Cristiano Ronaldo,POR,Portugal,FWD,7000000,7000000,0.908,transfermarkt_availability_split_2026_06_01,0.082545,4.861729,4.861729,48970,Portugal,7000000,True,True,name_team_position,1.0,0.102,0.055,0.107,COD,2026-06-17 19:00,67.242,0.345778,0.110156,0.194911,0.11189,0.047691,0.163841,0.067453,-0.044709,0.05896,61.055736,2.106345,2.106345,UZB,2026-06-23 19:00,67.242,0.357113,0.115015,0.201131,0.117485,0.047691,0.10662,0.068541,-0.043138,0.05896,61.055736,2.11792,2.012024,COL,2026-06-28 01:30,67.242,0.193166,0.067946,0.159661,0.058769,0.047691,0.075069,0.060926,-0.051006,0.05896,61.055736,1.232421,1.109179,5.456686,20275,585,7000000,FWD,False,,7,5.227548,0.966535,4.414618,5.227548,5.227548,0.45,True,1.35,cristiano ronaldo,por,FWD,cristiano ronaldo|por|FWD,cristiano ronaldo|por,cristiano ronaldo|por,,,,,,,,,,,,,,,,,,complete_components,component_weighted_sum,component_base_rebuilt
kylian_mbapp__fra,Kylian Mbappe,FRA,Frankrig,FWD,10000000,10000000,0.902,transfermarkt_availability_split_2026_06_01,0.082,4.674034,4.674034,49418,Frankrig,10000000,True,True,name_team_position,1.0,0.085,0.052,0.119,SEN,2026-06-16 21:00,66.887,0.278098,0.101092,0.208745,0.0,0.046388,0.148968,0.066469,-0.045844,0.05824,60.332074,1.805858,1.805858,IRQ,2026-06-22 23:00,66.887,0.295896,0.106814,0.220952,0.0,0.046388,0.10666,0.068534,-0.042991,0.05824,60.332074,1.869033,1.775581,NOR,2026-06-26 21:00,66.887,0.207009,0.077738,0.180668,0.0,0.046388,0.078836,0.061832,-0.049823,0.05824,60.332074,1.344615,1.210154,5.019506,34844,592,10000000,FWD,False,,10,4.791593,1,4.530351,4.791593,4.791593,0.45,True,1.35,kylian mbappe,fra,FWD,kylian mbappe|fra|FWD,kylian mbappe|fra,kylian mbappe|fra,,,,,,,,,,,,,,,,,,complete_components,component_weighted_sum,component_base_rebuilt
vinicius_j_nior__bra,Vinicius Junior,BRA,Brasilien,FWD,7500000,7500000,0.7444,transfermarkt_availability_split_2026_06_01,0.067673,4.410732,4.410732,49929,Brasilien,7500000,True,True,name_team_position,1.0,0.094,0.067,0.11,MAR,2026-06-14 00:00,67.422,0.228085,0.099287,0.157508,0.051323,0.039377,0.119308,0.050303,-0.03564,0.045502,50.188937,1.507805,1.507805,HAI,2026-06-20 03:00,67.422,0.2743,0.116216,0.172383,0.071093,0.039377,0.084161,0.052238,-0.032271,0.045502,50.188937,1.728484,1.64206,SCO,2026-06-25 00:00,67.422,0.220078,0.092973,0.138257,0.045645,0.039377,0.059977,0.047401,-0.038315,0.045502,50.188937,1.372676,1.235408,4.608965,36736,764,7500000,FWD,False,,7.5,4.385273,0.974409,4.441849,4.385273,4.385273,0.45,True,1.35,vinicius junior,bra,FWD,vinicius junior|bra|FWD,vinicius junior|bra,junior vinicius|bra,,,,,,,,,,,,,,,,,,complete_components,component_weighted_sum,component_base_rebuilt
cody_gakpo__ned,Cody Gakpo,NED,Holland,FWD,6500000,6500000,0.8713,transfermarkt_availability_split_2026_06_01,0.079209,4.31839,4.31839,48964,Holland,6500000,True,True,name_team_position,1.0,0.093,0.054,0.111,JPN,2026-06-14 22:00,67.237,0.211283,0.079383,0.187559,0.10936,0.045933,0.095182,0.063816,-0.044428,0.056459,58.583598,1.395936,1.395936,SWE,2026-06-20 19:00,67.237,0.259542,0.093173,0.189473,0.141356,0.045933,0.094694,0.063816,-0.043991,0.056459,58.583598,1.632205,1.550595,TUN,2026-06-26 01:00,67.237,0.240273,0.084378,0.162679,0.12711,0.045933,0.075138,0.059699,-0.048327,0.056459,58.583598,1.473941,1.326547,4.502082,37009,593,6500000,FWD,False,,6.5,4.273078,0.954724,4.373771,4.273078,4.273078,0.45,True,1.35,cody gakpo,ned,FWD,cody gakpo|ned|FWD,cody gakpo|ned,cody gakpo|ned,,,,,,,,,,,,,,,,,,complete_components,component_weighted_sum,component_base_rebuilt
harry_kane__eng,Harry Kane,ENG,England,FWD,9500000,9500000,0.8702,transfermarkt_availability_split_2026_06_01,0.079109,4.269242,4.269242,49172,England,9500000,True,True,name_team_position,1.0,0.082,0.042,0.087,CRO,2026-06-17 22:00,66.527,0.213065,0.0678,0.142966,0.0,0.045749,0.118865,0.062885,-0.045065,0.054424,57.891795,1.343986,1.343986,GHA,2026-06-23 22:00,66.527,0.267503,0.083397,0.150591,0.0,0.045749,0.101428,0.064914,-0.042536,0.054424,57.891795,1.603275,1.523111,PAN,2026-06-27 23:00,66.527,0.225814,0.068506,0.12581,0.0,0.045749,0.077085,0.060857,-0.048256,0.054424,57.891795,1.332945,1.19965,4.280206,29643,769,9500000,FWD,False,,9.5,4.066747,0.996063,4.516735,4.066747,4.066747,0.45,True,1.35,harry kane,eng,FWD,harry kane|eng|FWD,harry kane|eng,harry kane|eng,,,,,,,,,,,,,,,,,,complete_components,component_weighted_sum,component_base_rebuilt
ra_l_jim_nez__mex,Raul Jimenez,MEX,Mexico,FWD,4500000,4500000,0.7012,transfermarkt_availability_split_2026_06_01,0.063745,4.237247,4.237247,49754,Mexico,4500000,True,True,name_team_position,1.0,0.124,0.06,0.129,RSA,2026-06-11 21:00,67.352,0.321936,0.092403,0.178949,0.140927,0.036865,0.126056,0.059872,-0.040157,0.046081,47.227222,1.898889,1.898889,KOR,2026-06-19 03:00,67.352,0.261788,0.078935,0.175109,0.115118,0.036865,0.085531,0.058802,-0.040904,0.046081,47.227222,1.571711,1.493125,CZE,2026-06-25 03:00,67.352,0.202549,0.062935,0.149764,0.086354,0.036865,0.068425,0.054526,-0.04505,0.046081,47.227222,1.235882,1.112294,4.706482,32272,775,4500000,FWD,False,,4.5,4.504308,0.820866,3.91084,4.504308,4.504308,0.45,True,1.35,raul jimenez,mex,FWD,raul jimenez|mex|FWD,raul jimenez|mex,jimenez raul|mex,,,,,,,,,,,,,,,,,,complete_components,component_weighted_sum,component_base_rebuilt
