player_id,player_name,team_id,team_name,position,price,price_estimate,start_prob,start_prob_source,minute_share,weighted_group_stage_ev,optimizer_ev,holdet_player_id,holdet_team_name,holdet_price,official_holdet_master,ev_rebased_to_holdet_master,ev_match_method,ev_match_score,goal_share_norm,assist_share_norm,sot_share_norm,match_1_opponent_team,match_1_kickoff,match_1_minutes_if_start,match_1_goal_ev,match_1_assist_ev,match_1_shots_on_target_ev,match_1_clean_sheet_ev,match_1_card_ev,match_1_result_ev,match_1_team_scores_ev,match_1_opponent_scores_ev,match_1_on_pitch_ev,match_1_start_minutes_ev,match_1_total_ev_next_match,match_1_weighted_match_ev,match_2_opponent_team,match_2_kickoff,match_2_minutes_if_start,match_2_goal_ev,match_2_assist_ev,match_2_shots_on_target_ev,match_2_clean_sheet_ev,match_2_card_ev,match_2_result_ev,match_2_team_scores_ev,match_2_opponent_scores_ev,match_2_on_pitch_ev,match_2_start_minutes_ev,match_2_total_ev_next_match,match_2_weighted_match_ev,match_3_opponent_team,match_3_kickoff,match_3_minutes_if_start,match_3_goal_ev,match_3_assist_ev,match_3_shots_on_target_ev,match_3_clean_sheet_ev,match_3_card_ev,match_3_result_ev,match_3_team_scores_ev,match_3_opponent_scores_ev,match_3_on_pitch_ev,match_3_start_minutes_ev,match_3_total_ev_next_match,match_3_weighted_match_ev,total_ev_group_stage,holdet_person_id,holdet_team_id,holdet_start_price,holdet_position,holdet_is_out,score,price_m,model_ev_before_price_quality,price_rank_pct_position,price_quality_ev,weighted_group_stage_ev_before_price_quality,optimizer_ev_before_price_quality,price_quality_weight,price_quality_applied,price_quality_spread_multiplier,name_norm,team_norm,position_norm,key_name_team_pos,key_name_team,key_token_team,round_context_source,price_quality_repair_source,match_1_win_prob,match_1_clean_sheet_prob,match_1_goal_multiplier,match_1_assist_multiplier,match_1_clean_sheet_multiplier,match_2_win_prob,match_2_clean_sheet_prob,match_2_goal_multiplier,match_2_assist_multiplier,match_2_clean_sheet_multiplier,match_3_win_prob,match_3_clean_sheet_prob,match_3_goal_multiplier,match_3_assist_multiplier,match_3_clean_sheet_multiplier,component_source,base_ev_source,repair_status,conditional_start_prob,appearance_prob,availability_prob,availability_risk,availability_status,round_specific_rotation_risk,start_security,start_probability_pct,start_status,price_quality_raw_ev,price_quality_appearance_scaled_ev,price_quality_base_capped_ev,price_quality_method,offensive_fallback_applied,offensive_fallback_source,offensive_fallback_variant_a_base_ev,offensive_fallback_variant_b_base_ev,offensive_fallback_hybrid_base_ev,offensive_fallback_base_ev_lift,offensive_fallback_cap_reason,offensive_fallback_confidence,offensive_fallback_reason_flags
kerem_akt_rko_lu__tur,Kerem Akturkoglu,TUR,Tyrkiet,MID,4500000,4500000,0.904,transfermarkt_availability_split_2026_06_06,0.082182,4.889586,4.889586,49386,Tyrkiet,4500000,True,True,name_team_position,1.0,0.166,0.07,0.18,AUS,2026-06-14 06:00,67.445,0.359347,0.094619,0.259491,0.0,0.048108,0.120683,0.046968,-0.039974,0.05848,60.97028,2.478132,2.478132,PAR,2026-06-20 06:00,67.445,0.350535,0.09733,0.304684,0.0,0.048108,0.072411,0.050885,-0.036502,0.05848,60.97028,2.446515,2.324189,USA,2026-06-26 04:00,67.445,0.272957,0.080482,0.29302,0.0,0.048108,0.068494,0.050883,-0.037752,0.05848,60.97028,1.991248,1.792123,6.915895,40602,586,4500000,MID,False,,4.5,6.594444,0.927665,2.80587,6.594444,6.594444,0.45,True,1.35,kerem akturkoglu,tur,MID,kerem akturkoglu|tur|MID,kerem akturkoglu|tur,akturkoglu kerem|tur,,,,0.411,,,1.1204,,0.375,,,1.0718,,0.2766,,,0.9389,complete_components,component_weighted_sum,component_base_rebuilt,0.9225,,0.9426,low_risk,low_risk,,0.904,90,sikker starter - Transfermarkt landshold,2.80587,2.80587,2.80587,raw_for_likely_starter,,,,,,,,,
jonathan_david__can,Jonathan David,CAN,Canada,FWD,4500000,4500000,0.9198,transfermarkt_availability_split_2026_06_06,0.083618,4.817724,4.817724,49311,Canada,4500000,True,True,name_team_position,1.0,0.139,0.085,0.166,BIH,2026-06-12 21:00,67.366,0.364706,0.139103,0.292198,0.0,0.048127,0.095303,0.081101,-0.057253,0.060376,61.963247,2.299731,2.299731,QAT,2026-06-19 00:00,67.366,0.463616,0.168301,0.297928,0.0,0.048127,0.122516,0.082847,-0.056167,0.060376,61.963247,2.81874,2.677803,SUI,2026-06-24 21:00,67.366,0.148206,0.068653,0.234905,0.0,0.048127,0.084561,0.072479,-0.064879,0.060376,61.963247,1.138098,1.024288,6.256569,41228,1059,4500000,FWD,False,,4.5,6.001822,0.82197,3.370493,6.001822,6.001822,0.45,True,1.35,jonathan david,can,FWD,jonathan david|can|FWD,jonathan david|can,david jonathan|can,,,,0.4226,,,1.136,,0.5774,,,1.3451,,0.25,,,0.903,complete_components,component_weighted_sum,component_base_rebuilt,0.9684,,0.8569,low_risk,low_risk,,0.9198,92,sikker starter - Transfermarkt landshold,3.370493,3.370493,3.370493,raw_for_likely_starter,,,,,,,,,
lionel_messi__arg,Lionel Messi,ARG,Argentina,FWD,8000000,8000000,0.84,transfermarkt_availability_split_2026_06_06+context_override,0.076364,4.675963,4.675963,49442,Argentina,8000000,True,True,name_team_position,1.0,0.097,0.074,0.121,ALG,2026-06-17 03:00,67.06,0.298568,0.135915,0.200067,0.0,0.043492,0.156457,0.06461,-0.044522,0.0604,56.3304,1.995537,1.995537,AUT,2026-06-22 19:00,67.06,0.262134,0.120559,0.197168,0.0,0.043492,0.094762,0.064612,-0.045271,0.0604,56.3304,1.738392,1.651472,JOR,2026-06-28 04:00,67.06,0.274788,0.124588,0.184119,0.0,0.043492,0.086148,0.062459,-0.046696,0.0604,56.3304,1.775854,1.598269,5.509783,23259,762,8000000,FWD,False,,8.0,5.245278,0.982955,3.980134,5.245278,5.245278,0.45,True,1.35,lionel messi,arg,FWD,lionel messi|arg|FWD,lionel messi|arg,lionel messi|arg,,,,0.5135,,,1.2588,,0.4226,,,1.136,,0.5774,,,1.3451,complete_components,component_weighted_sum,component_base_rebuilt,0.92,0.92,0.91,medium_risk,medium_risk,medium,0.84,84,sikker starter - Transfermarkt landshold,3.980134,3.980134,3.980134,raw_for_likely_starter,,,,,,,,,
cristiano_ronaldo__por,Cristiano Ronaldo,POR,Portugal,FWD,7000000,7000000,0.9167,transfermarkt_availability_split_2026_06_06,0.083336,4.66871,4.66871,48970,Portugal,7000000,True,True,name_team_position,1.0,0.102,0.055,0.107,COD,2026-06-17 19:00,67.242,0.349091,0.111212,0.196778,0.0,0.048148,0.165411,0.068105,-0.04515,0.060004,61.640741,2.127,2.127,UZB,2026-06-23 19:00,67.242,0.360535,0.116117,0.203058,0.0,0.048148,0.107662,0.069225,-0.043567,0.060004,61.640741,2.138725,2.031789,COL,2026-06-28 01:30,67.242,0.195016,0.068598,0.161191,0.0,0.048148,0.075801,0.061518,-0.051506,0.060004,61.640741,1.244718,1.120246,5.510443,20275,585,7000000,FWD,False,,7.0,5.279035,0.967803,3.922756,5.279035,5.279035,0.45,True,1.35,cristiano ronaldo,por,FWD,cristiano ronaldo|por|FWD,cristiano ronaldo|por,cristiano ronaldo|por,,,,0.5,,,1.2405,,0.5,,,1.2405,,0.3547,,,1.0443,complete_components,component_weighted_sum,component_base_rebuilt,0.97,,0.843,medium_risk,medium_risk,,0.9167,92,sikker starter - Transfermarkt landshold,3.922756,3.922756,3.922756,raw_for_likely_starter,,,,,,,,,
vinicius_j_nior__bra,Vinicius Junior,BRA,Brasilien,FWD,7500000,7500000,0.887,transfermarkt_availability_split_2026_06_06,0.080636,4.650925,4.650925,49929,Brasilien,7500000,True,True,name_team_position,1.0,0.094,0.067,0.11,MAR,2026-06-14 00:00,67.422,0.271778,0.118307,0.187681,0.0,0.04692,0.132973,0.060154,-0.042621,0.05644,59.803314,1.78974,1.78974,HAI,2026-06-20 03:00,67.422,0.326846,0.138479,0.205406,0.0,0.04692,0.10064,0.062473,-0.038594,0.05644,59.803314,2.062266,1.959153,SCO,2026-06-25 00:00,67.422,0.262237,0.110784,0.164742,0.0,0.04692,0.071721,0.056686,-0.045821,0.05644,59.803314,1.638148,1.474333,5.490154,36736,764,7500000,FWD,False,,7.5,5.223226,0.975379,3.951445,5.223226,5.223226,0.45,True,1.35,vinicius junior,bra,FWD,vinicius junior|bra|FWD,vinicius junior|bra,junior vinicius|bra,,,,0.4624,,,1.1897,,0.6453,,,1.4367,,0.5,,,1.2405,complete_components,component_weighted_sum,component_base_rebuilt,0.9401,,0.8386,medium_risk,medium_risk,,0.887,89,sikker starter - Transfermarkt landshold,3.951445,3.951445,3.951445,raw_for_likely_starter,,,,,,,,,
unai_sim_n__esp,Unai Simon,ESP,Spanien,GK,5000000,5000000,0.8605,transfermarkt_availability_split_2026_06_06+gk_hierarchy_normalized,0.078227,4.556737,4.556737,49920,Spanien,5000000,True,True,name_team_position,1.0,0.0,0.0,0.0,CPV,2026-06-15 18:00,79.72,0.0,0.0,0.0,0.537813,0.02297,0.190354,0.08605,-0.06884,0.05326,68.59906,1.74373,1.74373,KSA,2026-06-21 18:00,79.72,0.0,0.0,0.0,0.570253,0.02297,0.446308,0.08605,-0.06884,0.05326,68.59906,2.090516,1.985991,URU,2026-06-27 02:00,79.72,0.0,0.0,0.0,0.363647,0.02297,0.324592,0.08605,-0.06884,0.05326,68.59906,1.390304,1.251273,5.22455,35089,595,5000000,GK,False,,5.0,4.980994,0.965385,4.038201,4.980994,4.980994,0.45,True,1.35,unai simon,esp,GK,unai simon|esp|GK,unai simon|esp,simon unai|esp,,,,0.625,,,1.4093,,0.6627,,,1.45,,0.4226,,,1.136,complete_components,component_weighted_sum,component_base_rebuilt,0.8605,,0.9067,medium_risk,medium_risk,,0.8605,86,sandsynlig starter - GK hierarchy,4.038201,4.038201,4.038201,raw_for_likely_starter,,,,,,,,,
harry_kane__eng,Harry Kane,ENG,England,FWD,9500000,9500000,0.97,transfermarkt_availability_split_2026_06_06+context_override,0.088182,4.343365,4.343365,49172,England,9500000,True,True,name_team_position,1.0,0.082,0.042,0.087,CRO,2026-06-17 22:00,66.527,0.237501,0.075576,0.159363,0.0,0.050996,0.135229,0.081857,-0.058664,0.0688,64.53119,1.512321,1.512321,GHA,2026-06-23 22:00,66.527,0.298182,0.092962,0.167862,0.0,0.050996,0.132021,0.084498,-0.055371,0.0688,64.53119,1.818428,1.727507,PAN,2026-06-27 23:00,66.527,0.251712,0.076363,0.140239,0.0,0.050996,0.100339,0.079218,-0.062816,0.0688,64.53119,1.510721,1.359649,4.84147,29643,769,9500000,FWD,False,,9.5,4.599477,0.996212,4.03034,4.599477,4.599477,0.45,True,1.35,harry kane,eng,FWD,harry kane|eng|FWD,harry kane|eng,harry kane|eng,,,,0.4118,,,1.1214,,0.5,,,1.2405,,0.5376,,,1.2913,complete_components,component_weighted_sum,component_base_rebuilt,0.99,0.99,0.98,low_risk,low_risk,low,0.97,97,sikker starter - Transfermarkt landshold,4.03034,4.03034,4.03034,raw_for_likely_starter,,,,,,,,,
lamine_yamal__esp,Lamine Yamal,ESP,Spanien,FWD,9000000,9000000,0.9024,transfermarkt_availability_split_2026_06_06,0.082036,4.281313,4.281313,49421,Spanien,9000000,True,True,name_team_position,1.0,0.065,0.043,0.075,CPV,2026-06-15 18:00,67.035,0.232352,0.091806,0.143011,0.0,0.046562,0.199623,0.09024,-0.072192,0.058288,60.492384,1.577234,1.577234,KSA,2026-06-21 18:00,67.035,0.226288,0.088341,0.139685,0.0,0.046562,0.46804,0.09024,-0.072192,0.058288,60.492384,1.807674,1.71729,URU,2026-06-27 02:00,67.035,0.163458,0.06648,0.114187,0.0,0.046562,0.340397,0.09024,-0.072192,0.058288,60.492384,1.33763,1.203867,4.722538,43796,595,9000000,FWD,False,,9.0,4.498391,0.992424,4.015995,4.498391,4.498391,0.45,True,1.35,lamine yamal,esp,FWD,lamine yamal|esp|FWD,lamine yamal|esp,lamine yamal|esp,,,,0.625,,,1.4093,,0.6627,,,1.45,,0.4226,,,1.136,complete_components,component_weighted_sum,component_base_rebuilt,0.9564,,0.8389,medium_risk,medium_risk,,0.9024,90,sikker starter - Transfermarkt landshold,4.015995,4.015995,4.015995,raw_for_likely_starter,,,,,,,,,
ra_l_jim_nez__mex,Raul Jimenez,MEX,Mexico,FWD,4500000,4500000,0.7885,transfermarkt_availability_split_2026_06_06+context_override,0.071682,4.272032,4.272032,49754,Mexico,4500000,True,True,name_team_position,1.0,0.124,0.06,0.129,RSA,2026-06-11 21:00,67.352,0.362018,0.103908,0.201228,0.0,0.041455,0.126056,0.059879,-0.040164,0.046081,53.107052,2.111421,2.111421,KOR,2026-06-19 03:00,67.352,0.294381,0.088763,0.19691,0.0,0.041455,0.08554,0.05881,-0.040913,0.046081,53.107052,1.748786,1.661347,CZE,2026-06-25 03:00,67.352,0.227766,0.07077,0.168409,0.0,0.041455,0.068434,0.054535,-0.045059,0.046081,53.107052,1.374319,1.236887,5.234526,32272,775,4500000,FWD,False,,4.5,5.009655,0.82197,3.370493,5.009655,5.009655,0.45,True,1.35,raul jimenez,mex,FWD,raul jimenez|mex|FWD,raul jimenez|mex,jimenez raul|mex,,,,0.5376,,,1.2913,,0.4415,,,1.1615,,0.411,,,1.1204,complete_components,component_weighted_sum,component_base_rebuilt,0.9134,,0.6095,medium_risk,medium_risk,,0.7885,79,sandsynlig starter - Transfermarkt landshold,3.370493,3.370493,3.370493,raw_for_likely_starter,,,,,,,,,
cody_gakpo__ned,Cody Gakpo,NED,Holland,FWD,6500000,6500000,0.9308,transfermarkt_availability_split_2026_06_06,0.084618,4.25557,4.25557,48964,Holland,6500000,True,True,name_team_position,1.0,0.093,0.054,0.111,JPN,2026-06-14 22:00,67.237,0.225711,0.084804,0.200367,0.0,0.04907,0.099865,0.066962,-0.046621,0.061696,62.5842,1.490455,1.490455,SWE,2026-06-20 19:00,67.237,0.277266,0.099536,0.202412,0.0,0.04907,0.099361,0.066963,-0.046164,0.061696,62.5842,1.74287,1.655726,TUN,2026-06-26 01:00,67.237,0.256681,0.09014,0.173788,0.0,0.04907,0.078843,0.062646,-0.050713,0.061696,62.5842,1.574334,1.416901,4.807659,37009,593,6500000,FWD,False,,6.5,4.563082,0.956439,3.879723,4.563082,4.563082,0.45,True,1.35,cody gakpo,ned,FWD,cody gakpo|ned|FWD,cody gakpo|ned,cody gakpo|ned,,,,0.3373,,,1.021,,0.4226,,,1.136,,0.4624,,,1.1897,complete_components,component_weighted_sum,component_base_rebuilt,0.9593,,0.915,low_risk,low_risk,,0.9308,93,sikker starter - Transfermarkt landshold,3.879723,3.879723,3.879723,raw_for_likely_starter,,,,,,,,,
