holdet_player_id,player_name,team_id,team_name,position,price,raw_price,status,reason,source_file
50284,Edson Alvarez,MEX,Mexico,MID,3000000,3000000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
50265,Crysencio Summerville,NED,Holland,MID,3000000,3000000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
48889,Bechir Ben Said,TUN,Tunesien,GK,3000000,3000000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
48833,Andrey Santos,BRA,Brasilien,MID,3000000,3000000,possible_existing,closest_match_score=0.917,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
48766,Aleix Garcia,ESP,Spanien,MID,3000000,3000000,possible_existing,closest_match_score=0.983,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
49979,Youssef Msakni,TUN,Tunesien,FWD,2500000,2500000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
49969,Yerson Mosquera,COL,Colombia,DEF,2500000,2500000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
49963,Yassine Meriah,TUN,Tunesien,DEF,2500000,2500000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
49947,Williot Swedberg,SWE,Sverige,FWD,2500000,2500000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
49932,Vitinho,BRA,Brasilien,MID,2500000,2500000,possible_existing,closest_match_score=0.907,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
49928,Vincent Sierro,SUI,Schweiz,MID,2500000,2500000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
49927,Viljar Myhra,NOR,Norge,GK,2500000,2500000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
50276,Valentin Barco,ARG,Argentina,MID,2500000,2500000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
49904,Tommy Conway,SCO,Skotland,FWD,2500000,2500000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
50300,Stephen Eustaquio,CAN,Canada,MID,2500000,2500000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
50263,Soufiane Rahimi,MAR,Marokko,MID,2500000,2500000,possible_existing,closest_match_score=0.886,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
49849,Shuto Machino,JPN,Japan,FWD,2500000,2500000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
50310,Sebastian Caceres,URU,Uruguay,DEF,2500000,2500000,possible_existing,closest_match_score=1.024,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
49829,Scott Bain,SCO,Skotland,GK,2500000,2500000,possible_existing,closest_match_score=0.840,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
50316,Sasa Kalajdzic,AUT,Østrig,FWD,2500000,2500000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
50315,Paul Wanner,AUT,Østrig,MID,2500000,2500000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
50321,Oussama Benbout,ALG,Algeriet,GK,2500000,2500000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
49669,Noureddine Farhati,TUN,Tunesien,GK,2500000,2500000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
49622,Naim Sliti,TUN,Tunesien,MID,2500000,2500000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
50320,Nabil Bentaleb,ALG,Algeriet,MID,2500000,2500000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
50298,Moïse Bombito,CAN,Canada,DEF,2500000,2500000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
50314,Michael Svoboda,AUT,Østrig,DEF,2500000,2500000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
50318,Melvin Feycal Mastil,ALG,Algeriet,GK,2500000,2500000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
50270,Mats Wieffer,NED,Holland,MID,2500000,2500000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
50287,Mateo Chavez,MEX,Mexico,DEF,2500000,2500000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
50269,Marten de Roon,NED,Holland,MID,2500000,2500000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
50286,Luis Romo,MEX,Mexico,MID,2500000,2500000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
49448,Lovro Majer,CRO,Kroatien,MID,2500000,2500000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
