player_id,player_name,team_id,team_name,position,price,price_estimate,start_prob,start_prob_source,minute_share,weighted_group_stage_ev,optimizer_ev,holdet_player_id,holdet_team_name,holdet_price,official_holdet_master,ev_rebased_to_holdet_master,ev_match_method,ev_match_score,goal_share_norm,assist_share_norm,sot_share_norm,match_1_opponent_team,match_1_kickoff,match_1_minutes_if_start,match_1_goal_ev,match_1_assist_ev,match_1_shots_on_target_ev,match_1_clean_sheet_ev,match_1_card_ev,match_1_result_ev,match_1_team_scores_ev,match_1_opponent_scores_ev,match_1_on_pitch_ev,match_1_start_minutes_ev,match_1_total_ev_next_match,match_1_weighted_match_ev,match_2_opponent_team,match_2_kickoff,match_2_minutes_if_start,match_2_goal_ev,match_2_assist_ev,match_2_shots_on_target_ev,match_2_clean_sheet_ev,match_2_card_ev,match_2_result_ev,match_2_team_scores_ev,match_2_opponent_scores_ev,match_2_on_pitch_ev,match_2_start_minutes_ev,match_2_total_ev_next_match,match_2_weighted_match_ev,match_3_opponent_team,match_3_kickoff,match_3_minutes_if_start,match_3_goal_ev,match_3_assist_ev,match_3_shots_on_target_ev,match_3_clean_sheet_ev,match_3_card_ev,match_3_result_ev,match_3_team_scores_ev,match_3_opponent_scores_ev,match_3_on_pitch_ev,match_3_start_minutes_ev,match_3_total_ev_next_match,match_3_weighted_match_ev,total_ev_group_stage,holdet_person_id,holdet_team_id,holdet_start_price,holdet_position,holdet_is_out,score,price_m,model_ev_before_price_quality,price_rank_pct_position,price_quality_ev,weighted_group_stage_ev_before_price_quality,optimizer_ev_before_price_quality,price_quality_weight,price_quality_applied,price_quality_spread_multiplier,round_context_source,price_quality_repair_source,match_1_win_prob,match_1_clean_sheet_prob,match_1_goal_multiplier,match_1_assist_multiplier,match_1_clean_sheet_multiplier,match_2_win_prob,match_2_clean_sheet_prob,match_2_goal_multiplier,match_2_assist_multiplier,match_2_clean_sheet_multiplier,match_3_win_prob,match_3_clean_sheet_prob,match_3_goal_multiplier,match_3_assist_multiplier,match_3_clean_sheet_multiplier,component_source,base_ev_source,repair_status,conditional_start_prob,appearance_prob,availability_prob,availability_risk,availability_status,round_specific_rotation_risk,start_security,start_probability_pct,start_status,price_quality_raw_ev,price_quality_appearance_scaled_ev,price_quality_base_capped_ev,price_quality_method,offensive_fallback_applied,offensive_fallback_source,offensive_fallback_variant_a_base_ev,offensive_fallback_variant_b_base_ev,offensive_fallback_hybrid_base_ev,offensive_fallback_base_ev_lift,offensive_fallback_cap_reason,offensive_fallback_confidence,offensive_fallback_reason_flags,name_norm,team_norm,position_norm,key_name_team_pos,key_name_team,key_token_team
unai_sim_n__esp,Unai Simon,ESP,Spanien,GK,5000000,5000000,0.86,transfermarkt_availability_split_2026_06_07+gk_hierarchy_normalized,0.078182,5.90961,5.90961,49920,Spanien,5000000,True,True,name_team_position,1.0,0.0,0.0,0.0,CPV,2026-06-15 18:00,79.72,0.0,0.0,0.0,0.757499,0.02297,0.190354,0.08605,-0.06884,0.05326,68.59906,2.358851,2.358851,KSA,2026-06-21 18:00,79.72,0.0,0.0,0.0,0.826387,0.02297,0.446308,0.08605,-0.06884,0.05326,68.59906,2.807692,2.667307,URU,2026-06-27 02:00,79.72,0.0,0.0,0.0,0.412863,0.02297,0.324592,0.08605,-0.06884,0.05326,68.59906,1.528108,1.375298,6.694651,35089,595,5000000,GK,False,,5.0,4.978706,0.961207,4.128636,4.978706,4.978706,0.45,True,1.35,,,,0.625,,,1.4093,,0.6627,,,1.45,,0.4226,,,1.136,complete_components,component_weighted_sum,component_base_rebuilt,0.86,,0.9057,medium_risk,medium_risk,,0.86,86,sandsynlig starter - GK hierarchy,4.128636,4.128636,4.128636,raw_for_likely_starter,,,,,,,,,,unai simon,esp,GK,unai simon|esp|GK,unai simon|esp,simon unai|esp
vinicius_j_nior__bra,Vinicius Junior,BRA,Brasilien,FWD,7500000,7500000,0.8916,transfermarkt_availability_split_2026_06_07,0.081055,5.859982,5.859982,49929,Brasilien,7500000,True,True,name_team_position,1.0,0.094,0.067,0.11,MAR,2026-06-14 00:00,67.422,0.350186,0.14269,0.187681,0.0,0.04692,0.133662,0.060468,-0.042844,0.056992,59.803314,2.177853,2.177853,HAI,2026-06-20 03:00,67.422,0.441242,0.173099,0.205406,0.0,0.04692,0.101167,0.062802,-0.038798,0.056992,59.803314,2.624914,2.493668,SCO,2026-06-25 00:00,67.422,0.35402,0.13848,0.164742,0.0,0.04692,0.072097,0.056983,-0.046062,0.056992,59.803314,2.089352,1.880417,6.892119,36736,764,7500000,FWD,False,,7.5,5.226588,0.972917,3.999954,5.226588,5.226588,0.45,True,1.35,,,,0.4624,,,1.1897,,0.6453,,,1.4367,,0.5,,,1.2405,complete_components,component_weighted_sum,component_base_rebuilt,0.9435,,0.8427,medium_risk,medium_risk,,0.8916,89,sikker starter - Transfermarkt landshold,3.999954,3.999954,3.999954,raw_for_likely_starter,,,,,,,,,,vinicius junior,bra,FWD,vinicius junior|bra|FWD,vinicius junior|bra,junior vinicius|bra
lionel_messi__arg,Lionel Messi,ARG,Argentina,FWD,8000000,8000000,0.84,transfermarkt_availability_split_2026_06_07+context_override,0.076364,5.857976,5.857976,49442,Argentina,8000000,True,True,name_team_position,1.0,0.097,0.074,0.121,ALG,2026-06-17 03:00,67.06,0.403067,0.169894,0.200067,0.0,0.043492,0.156457,0.064611,-0.044523,0.0604,56.3304,2.51547,2.51547,AUT,2026-06-22 19:00,67.06,0.334562,0.144357,0.197168,0.0,0.043492,0.094765,0.064616,-0.045274,0.0604,56.3304,2.099502,1.994527,JOR,2026-06-28 04:00,67.06,0.370964,0.155735,0.184119,0.0,0.043492,0.08615,0.062461,-0.046698,0.0604,56.3304,2.254001,2.028601,6.868973,23259,762,8000000,FWD,False,,8.0,5.245283,0.98125,4.031957,5.245283,5.245283,0.45,True,1.35,,,,0.5135,,,1.2588,,0.4226,,,1.136,,0.5774,,,1.3451,complete_components,component_weighted_sum,component_base_rebuilt,0.92,0.92,0.91,medium_risk,medium_risk,medium,0.84,84,sikker starter - Transfermarkt landshold,4.031957,4.031957,4.031957,raw_for_likely_starter,,,,,,,,,,lionel messi,arg,FWD,lionel messi|arg|FWD,lionel messi|arg,lionel messi|arg
cristiano_ronaldo__por,Cristiano Ronaldo,POR,Portugal,FWD,7000000,7000000,0.9185,transfermarkt_availability_split_2026_06_07,0.0835,5.782161,5.782161,48970,Portugal,7000000,True,True,name_team_position,1.0,0.102,0.055,0.107,COD,2026-06-17 19:00,67.242,0.471273,0.139015,0.196778,0.0,0.048148,0.165736,0.068241,-0.045242,0.06022,61.640741,2.699722,2.699722,UZB,2026-06-23 19:00,67.242,0.486722,0.145146,0.203058,0.0,0.048148,0.107877,0.069364,-0.043656,0.06022,61.640741,2.731041,2.594489,COL,2026-06-28 01:30,67.242,0.217345,0.074209,0.161191,0.0,0.048148,0.075955,0.061643,-0.051611,0.06022,61.640741,1.351257,1.216131,6.78202,20275,585,7000000,FWD,False,,7.0,5.280428,0.964583,3.96795,5.280428,5.280428,0.45,True,1.35,,,,0.5,,,1.2405,,0.5,,,1.2405,,0.3547,,,1.0443,complete_components,component_weighted_sum,component_base_rebuilt,0.97,,0.8482,medium_risk,medium_risk,,0.9185,92,sikker starter - Transfermarkt landshold,3.96795,3.96795,3.96795,raw_for_likely_starter,,,,,,,,,,cristiano ronaldo,por,FWD,cristiano ronaldo|por|FWD,cristiano ronaldo|por,cristiano ronaldo|por
jonathan_david__can,Jonathan David,CAN,Canada,FWD,4500000,4500000,0.9223,transfermarkt_availability_split_2026_06_07,0.083845,5.618807,5.618807,49311,Canada,4500000,True,True,name_team_position,1.0,0.139,0.085,0.166,BIH,2026-06-12 21:00,67.366,0.440674,0.159788,0.292198,0.0,0.048127,0.095562,0.081325,-0.057415,0.060676,61.963247,2.666279,2.666279,QAT,2026-06-19 00:00,67.366,0.625882,0.210376,0.297928,0.0,0.048127,0.122854,0.083078,-0.056327,0.060676,61.963247,3.594738,3.415001,SUI,2026-06-24 21:00,67.366,0.127413,0.061774,0.234905,0.0,0.048127,0.084796,0.072681,-0.065059,0.060676,61.963247,1.034846,0.931361,7.295863,41228,1059,4500000,FWD,False,,4.5,6.003619,0.804167,3.351884,6.003619,6.003619,0.45,True,1.35,,,,0.4226,,,1.136,,0.5774,,,1.3451,,0.25,,,0.903,complete_components,component_weighted_sum,component_base_rebuilt,0.9695,,0.861,low_risk,low_risk,,0.9223,92,sikker starter - Transfermarkt landshold,3.351884,3.351884,3.351884,raw_for_likely_starter,,,,,,,,,,jonathan david,can,FWD,jonathan david|can|FWD,jonathan david|can,david jonathan|can
alisson_becker__bra,Alisson Becker,BRA,Brasilien,GK,5000000,5000000,0.944,transfermarkt_availability_split_2026_06_07+gk_hierarchy_normalized,0.085818,5.546992,5.546992,48806,Brasilien,5000000,True,True,name_team_position,1.0,,,,MAR,2026-06-14 00:00,,0.0,0.0,,0.519311,,0.141518,0.064022,-0.045362,0.06328,,1.677529,1.677529,HAI,2026-06-20 03:00,,0.0,0.0,,0.875184,,0.107113,0.066492,-0.041078,0.06328,,2.646322,2.514006,SCO,2026-06-25 00:00,,0.0,0.0,,0.585516,,0.076334,0.060332,-0.048769,0.06328,,1.790622,1.61156,6.114473,35717,764,5000000,GK,False,,5.0,4.577564,0.961207,4.128636,4.577564,4.577564,0.45,True,1.35,distributed_from_existing_optimizer_ev,,0.5861,0.4624,1.2885,1.2061,1.1897,0.8975,0.6453,1.35,1.25,1.4367,0.6691,0.5,1.35,1.25,1.2405,complete_components,component_weighted_sum,component_base_rebuilt,0.944,,0.9234,low_risk,low_risk,,0.944,94,sikker starter - GK hierarchy,4.128636,4.128636,4.128636,raw_for_likely_starter,,,,,,,,,,alisson becker,bra,GK,alisson becker|bra|GK,alisson becker|bra,alisson becker|bra
harry_kane__eng,Harry Kane,ENG,England,FWD,9500000,9500000,0.97,transfermarkt_availability_split_2026_06_07+context_override,0.088182,5.409982,5.409982,49172,England,9500000,True,True,name_team_position,1.0,0.082,0.042,0.087,CRO,2026-06-17 22:00,66.527,0.293884,0.088394,0.159363,0.0,0.050996,0.135229,0.08186,-0.058667,0.0688,64.53119,1.776307,1.776307,GHA,2026-06-23 22:00,66.527,0.402546,0.116203,0.167862,0.0,0.050996,0.132025,0.084503,-0.055376,0.0688,64.53119,2.305611,2.19033,PAN,2026-06-27 23:00,66.527,0.339811,0.095454,0.140239,0.0,0.050996,0.100342,0.079222,-0.06282,0.0688,64.53119,1.920393,1.728354,6.002311,29643,769,9500000,FWD,False,,9.5,4.599483,0.995833,4.087963,4.599483,4.599483,0.45,True,1.35,,,,0.4118,,,1.1214,,0.5,,,1.2405,,0.5376,,,1.2913,complete_components,component_weighted_sum,component_base_rebuilt,0.99,0.99,0.98,low_risk,low_risk,low,0.97,97,sikker starter - Transfermarkt landshold,4.087963,4.087963,4.087963,raw_for_likely_starter,,,,,,,,,,harry kane,eng,FWD,harry kane|eng|FWD,harry kane|eng,harry kane|eng
mike_maignan__fra,Mike Maignan,FRA,Frankrig,GK,5000000,5000000,0.9407,transfermarkt_availability_split_2026_06_07+gk_hierarchy_normalized,0.085518,5.265257,5.265257,49562,Frankrig,5000000,True,True,name_team_position,1.0,0.001,0.0,0.0,SEN,2026-06-16 21:00,80.638,0.0,0.0,0.0,0.517496,0.024957,0.156895,0.090789,-0.062618,0.064,75.856167,1.673098,1.673098,IRQ,2026-06-22 23:00,80.638,0.0,0.0,0.0,0.903933,0.024957,0.145681,0.093615,-0.058732,0.064,75.856167,2.750619,2.613088,NOR,2026-06-26 21:00,80.638,0.0,0.0,0.0,0.37809,0.024957,0.107678,0.08446,-0.068056,0.064,75.856167,1.221777,1.099599,5.645494,31556,592,5000000,GK,False,,5.0,4.344702,0.961207,4.128636,4.344702,4.344702,0.45,True,1.35,,,,0.4624,,,1.1897,,0.6627,,,1.45,,0.375,,,1.0718,complete_components,component_weighted_sum,component_base_rebuilt,0.9407,0.95,0.9,low_risk,low_risk,medium,0.9407,94,sikker starter - GK hierarchy,4.128636,4.128636,4.128636,raw_for_likely_starter,,,,,,,,,,mike maignan,fra,GK,mike maignan|fra|GK,mike maignan|fra,maignan mike|fra
lamine_yamal__esp,Lamine Yamal,ESP,Spanien,FWD,9000000,9000000,0.9012,transfermarkt_availability_split_2026_06_07,0.081927,5.219442,5.219442,49421,Spanien,9000000,True,True,name_team_position,1.0,0.065,0.043,0.075,CPV,2026-06-15 18:00,67.035,0.313675,0.114757,0.143011,0.0,0.046562,0.199623,0.09024,-0.072192,0.058288,60.492384,1.971379,1.971379,KSA,2026-06-21 18:00,67.035,0.305489,0.110426,0.139685,0.0,0.046562,0.46804,0.09024,-0.072192,0.058288,60.492384,2.190733,2.081196,URU,2026-06-27 02:00,67.035,0.208066,0.079437,0.114187,0.0,0.046562,0.340397,0.09024,-0.072192,0.058288,60.492384,1.554933,1.39944,5.717045,43796,595,9000000,FWD,False,,9.0,4.498391,0.991667,4.071962,4.498391,4.498391,0.45,True,1.35,,,,0.625,,,1.4093,,0.6627,,,1.45,,0.4226,,,1.136,complete_components,component_weighted_sum,component_base_rebuilt,0.9557,,0.8371,medium_risk,medium_risk,,0.9012,90,sikker starter - Transfermarkt landshold,4.071962,4.071962,4.071962,raw_for_likely_starter,,,,,,,,,,lamine yamal,esp,FWD,lamine yamal|esp|FWD,lamine yamal|esp,lamine yamal|esp
emiliano_mart_nez__arg,Emiliano Martinez,ARG,Argentina,GK,5000000,5000000,0.938,transfermarkt_availability_split_2026_06_07+gk_hierarchy_normalized,0.085273,5.15522,5.15522,49065,Argentina,5000000,True,True,name_team_position,1.0,0.001,0.0,0.0,ALG,2026-06-17 03:00,80.001,0.0,0.0,0.0,0.606317,0.025184,0.162001,0.066901,-0.046101,0.064312,75.432943,1.919617,1.919617,AUT,2026-06-22 19:00,80.001,0.0,0.0,0.0,0.450309,0.025184,0.098123,0.066905,-0.046878,0.064312,75.432943,1.418143,1.347236,JOR,2026-06-28 04:00,80.001,0.0,0.0,0.0,0.728508,0.025184,0.089204,0.064675,-0.048354,0.064312,75.432943,2.184475,1.966028,5.522235,30384,762,5000000,GK,False,,5.0,4.269442,0.961207,4.128636,4.269442,4.269442,0.45,True,1.35,,,,0.5135,,,1.2588,,0.4226,,,1.136,,0.5774,,,1.3451,complete_components,component_weighted_sum,component_base_rebuilt,0.938,,0.8113,medium_risk,medium_risk,,0.938,94,sikker starter - GK hierarchy,4.128636,4.128636,4.128636,raw_for_likely_starter,,,,,,,,,,emiliano martinez,arg,GK,emiliano martinez|arg|GK,emiliano martinez|arg,emiliano martinez|arg
