player_id,holdet_player_id,player_name,team_name,position,match_method,old_price,old_holdet_price,new_price,diff
granit_xhaka__sui,49149,Granit Xhaka,Schweiz,MID,holdet_player_id,4228000,4228000,4021000,-207000
remo_freuler__sui,49763,Remo Freuler,Schweiz,MID,holdet_player_id,3586000,3586000,3529000,-57000
michel_aebischer__sui,49559,Michel Aebischer,Schweiz,MID,holdet_player_id,2564000,2564000,2539000,-25000
johan_manzambi__sui,49301,Johan Manzambi,Schweiz,MID,holdet_player_id,3401000,3401000,2999000,-402000
fabian_rieder__sui,49087,Fabian Rieder,Schweiz,MID,holdet_player_id,3036000,3036000,3011000,-25000
kerem_akt_rko_lu__tur,49386,Kerem Akturkoglu,Tyrkiet,MID,holdet_player_id,4484000,4484000,4493000,9000
arda_g_ler__tur,48858,Arda Güler,Tyrkiet,MID,holdet_player_id,4504000,4504000,4513000,9000
orkun_k_k__tur,49688,Orkun Kökcü,Tyrkiet,MID,holdet_player_id,2990000,2990000,2991000,1000
kenan_yildiz__tur,49381,Kenan Yildiz,Tyrkiet,MID,holdet_player_id,3992000,3992000,3991000,-1000
irfan_can_kahveci__tur,49219,Irfan Can Kahveci,Tyrkiet,MID,holdet_player_id,1990000,1990000,1995000,5000
i_smail_y_ksek__tur,49229,Ismail Yüksek,Tyrkiet,MID,holdet_player_id,2474000,2474000,2483000,9000
kaan_ayhan__tur,49365,Kaan Ayhan,Tyrkiet,MID,holdet_player_id,1990000,1990000,1995000,5000
hakan_calhanoglu__tur,49164,Hakan Calhanoglu,Tyrkiet,MID,holdet_player_id,3994000,3994000,4003000,9000
o_uz_ayd_n__tur,49679,Oguz Aydin,Tyrkiet,MID,holdet_player_id,1990000,1990000,1995000,5000
salih_ozcan__tur,49815,Salih Özcan,Tyrkiet,MID,holdet_player_id,1994000,1994000,1999000,5000
nadiem_amiri__ger,50083,Nadiem Amiri,Tyskland,MID,holdet_player_id,2617000,2617000,2495000,-122000
leon_goretzka__ger,49432,Leon Goretzka,Tyskland,MID,holdet_player_id,4594000,4594000,4552000,-42000
pascal_gross__ger,49708,Pascal Gross,Tyskland,MID,holdet_player_id,2990000,2990000,2995000,5000
joshua_kimmich__ger,49336,Joshua Kimmich,Tyskland,MID,holdet_player_id,5248000,5248000,5204000,-44000
florian_wirtz__ger,49115,Florian Wirtz,Tyskland,MID,holdet_player_id,7708000,7708000,7654000,-54000
jamal_musiala__ger,49246,Jamal Musiala,Tyskland,MID,holdet_player_id,6738000,6738000,6714000,-24000
angelo_stiller__ger,50079,Angelo Stiller,Tyskland,MID,holdet_player_id,2490000,2490000,2495000,5000
felix_nmecha__ger,49100,Felix Nmecha,Tyskland,MID,holdet_player_id,3348000,3348000,3244000,-104000
assan_ouedraogo__ger,50514,Assan Ouedraogo,Tyskland,MID,holdet_player_id,2990000,2990000,2995000,5000
jamie_leweling__ger,50080,Jamie Leweling,Tyskland,MID,holdet_player_id,3047000,3047000,2995000,-52000
aleksandar_pavlovic__ger,48769,Aleksandar Pavlovic,Tyskland,MID,holdet_player_id,3628000,3628000,3604000,-24000
marten_de_roon__ned,50269,Marten de Roon,Holland,MID,holdet_player_id,2490000,2490000,2495000,5000
justin_kluivert__ned,50268,Justin Kluivert,Holland,MID,holdet_player_id,2490000,2490000,2495000,5000
frenkie_de_jong__ned,50266,Frenkie de Jong,Holland,MID,holdet_player_id,3080000,3080000,3016000,-64000
teun_koopmeiners__ned,49882,Teun Koopmeiners,Holland,MID,holdet_player_id,3546000,3546000,3504000,-42000
mats_wieffer__ned,50270,Mats Wieffer,Holland,MID,holdet_player_id,2490000,2490000,2495000,5000
quinten_timber__ned,49740,Quinten Timber,Holland,MID,holdet_player_id,2999000,2999000,3004000,5000
ryan_gravenberch__ned,49805,Ryan Gravenberch,Holland,MID,holdet_player_id,3718000,3718000,3644000,-74000
guus_til__ned,50267,Guus Til,Holland,MID,holdet_player_id,2537000,2537000,2495000,-42000
tijjani_reijnders__ned,49894,Tijjani Reijnders,Holland,MID,holdet_player_id,6088000,6088000,6024000,-64000
crysencio_summerville__ned,50265,Crysencio Summerville,Holland,MID,holdet_player_id,3418000,3418000,3154000,-264000
alexander_bernhardsson__swe,48780,Alexander Bernhardsson,Sverige,MID,holdet_player_id,2031000,2031000,2064000,33000
yasin_ayari__swe,49959,Yasin Ayari,Sverige,MID,holdet_player_id,3841000,3841000,3874000,33000
jesper_karlstr_m__swe,49274,Jesper Karlström,Sverige,MID,holdet_player_id,3021000,3021000,3054000,33000
mattias_svanberg__swe,49534,Mattias Svanberg,Sverige,MID,holdet_player_id,2697000,2697000,2702000,5000
ken_sema__swe,50000,Ken Sema,Sverige,MID,holdet_player_id,2490000,2490000,2495000,5000
taha_abdi_ali__swe,49870,Taha Abdi Ali,Sverige,MID,holdet_player_id,1986000,1986000,1995000,9000
besfort_zeneli__swe,48899,Besfort Zeneli,Sverige,MID,holdet_player_id,2006000,2006000,1995000,-11000
lucas_bergvall__swe,49452,Lucas Bergvall,Sverige,MID,holdet_player_id,2593000,2593000,2612000,19000
herman_johansson__swe,49181,Herman Johansson,Sverige,MID,holdet_player_id,2490000,2490000,2495000,5000
jackson_irvine__aus,50304,Jackson Irvine,Australien,MID,holdet_player_id,2531000,2531000,2532000,1000
aiden_o_neill__aus,48751,Aiden O'Neill,Australien,MID,holdet_player_id,2535000,2535000,2552000,17000
mathew_leckie__aus,50305,Mathew Leckie,Australien,MID,holdet_player_id,1978000,1978000,1995000,17000
ajdin_hrustic__aus,48756,Ajdin Hrustic,Australien,MID,holdet_player_id,1990000,1990000,1995000,5000
cristian_volpato__aus,50302,Cristian Volpato,Australien,MID,holdet_player_id,2494000,2494000,2495000,1000
cameron_devlin__aus,50301,Cameron Devlin,Australien,MID,holdet_player_id,1990000,1990000,1995000,5000
connor_metcalfe__aus,48966,Connor Metcalfe,Australien,MID,holdet_player_id,3211000,3211000,3202000,-9000
paul_okon_engstler__aus,49722,Paul Okon-Engstler,Australien,MID,holdet_player_id,2095000,2095000,2112000,17000
casemiro__bra,48938,Casemiro,Brasilien,MID,holdet_player_id,4556000,4556000,4494000,-62000
fabinho__bra,49089,Fabinho,Brasilien,MID,holdet_player_id,2507000,2507000,2512000,5000
lucas_paqueta__bra,50034,Lucas Paqueta,Brasilien,MID,holdet_player_id,5646000,5646000,5524000,-122000
ederson__bra,50515,Ederson,Brasilien,MID,holdet_player_id,2527000,2527000,2495000,-32000
christ_inao_oulai__civ,48958,Christ Inao Oulaï,Elfenbenskysten,MID,holdet_player_id,2035000,2035000,2042000,7000
parfait_guiagon__civ,49707,Parfait Guiagon,Elfenbenskysten,MID,holdet_player_id,1990000,1990000,1995000,5000
seko_fofana__civ,49836,Seko Fofana,Elfenbenskysten,MID,holdet_player_id,2513000,2513000,2522000,9000
danilo_dos_santos__bra,48986,Danilo dos Santos,Brasilien,MID,holdet_player_id,3054000,3054000,3022000,-32000
bruno_guimaraes__bra,50021,Bruno Guimaraes,Brasilien,MID,holdet_player_id,4636000,4636000,4574000,-62000
jean_michael_seri__civ,49262,Jean Michael Seri,Elfenbenskysten,MID,holdet_player_id,2490000,2490000,2495000,5000
franck_kessie__civ,49119,Franck Kessie,Elfenbenskysten,MID,holdet_player_id,3165000,3165000,3022000,-143000
ibrahim_sangare__civ,50049,Ibrahim Sangare,Elfenbenskysten,MID,holdet_player_id,3043000,3043000,3042000,-1000
daichi_kamada__jpn,48972,Daichi Kamada,Japan,MID,holdet_player_id,3938000,3938000,3686000,-252000
takefusa_kubo__jpn,49873,Takefusa Kubo,Japan,MID,holdet_player_id,4061000,4061000,4066000,5000
keito_nakamura__jpn,49379,Keito Nakamura,Japan,MID,holdet_player_id,3288000,3288000,3166000,-122000
junya_ito__jpn,49361,Junya Ito,Japan,MID,holdet_player_id,3744000,3744000,3522000,-222000
ritsu_doan__jpn,49775,Ritsu Doan,Japan,MID,holdet_player_id,4068000,4068000,4006000,-62000
ao_tanaka__jpn,48856,Ao Tanaka,Japan,MID,holdet_player_id,2567000,2567000,2495000,-72000
kaishu_sano__jpn,49369,Kaishu Sano,Japan,MID,holdet_player_id,2648000,2648000,2516000,-132000
jens_castrop__kor,50032,Jens Castrop,Sydkorea,MID,holdet_player_id,2490000,2490000,2495000,5000
hyun_jun_yang__kor,49200,Hyun-Jun Yang,Sydkorea,MID,holdet_player_id,2504000,2504000,2495000,-9000
hwang_hee_chan__kor,49176,Hee-Chan Hwang,Sydkorea,MID,holdet_player_id,3051000,3051000,3052000,1000
jun_ho_bae__kor,49357,Jun-ho Bae,Sydkorea,MID,holdet_player_id,2490000,2490000,2495000,5000
jin_gyu_kim__kor,49283,Jin-gyu Kim,Sydkorea,MID,holdet_player_id,2527000,2527000,2532000,5000
jin_seob_park__kor,49284,Jin-seob Park,Sydkorea,MID,holdet_player_id,2527000,2527000,2532000,5000
ji_sung_eom__kor,49282,Ji-sung Eom,Sydkorea,MID,holdet_player_id,2041000,2041000,2042000,1000
dong_gyeong_lee__kor,50029,Dong-gyeong Lee,Sydkorea,MID,holdet_player_id,1990000,1990000,1995000,5000
lee_kang_in__kor,49373,Kang-In Lee,Sydkorea,MID,holdet_player_id,5085000,5085000,5114000,29000
paik_seung_ho__kor,49841,Seung-Ho Paik,Sydkorea,MID,holdet_player_id,2015000,2015000,2044000,29000
in_beom_hwang__kor,50031,In-beom Hwang,Sydkorea,MID,holdet_player_id,2788000,2788000,2797000,9000
brian_gutierrez__mex,48918,Brian Gutierrez,Mexico,MID,holdet_player_id,2564000,2564000,2522000,-42000
lee_jae_sung__kor,49243,Jae-Sung Lee,Sydkorea,MID,holdet_player_id,4025000,4025000,4034000,9000
alvaro_fidalgo__mex,48811,Alvaro Fidalgo,Mexico,MID,holdet_player_id,2537000,2537000,2542000,5000
obed_vargas__mex,49674,Obed Vargas,Mexico,MID,holdet_player_id,2537000,2537000,2495000,-42000
edson_alvarez__mex,50284,Edson Alvarez,Mexico,MID,holdet_player_id,3074000,3074000,3032000,-42000
erik_lira__mex,49075,Erik Lira,Mexico,MID,holdet_player_id,2654000,2654000,2612000,-42000
gilberto_mora__mex,50272,Gilberto Mora,Mexico,MID,holdet_player_id,2537000,2537000,2542000,5000
cesar_huerta__mex,50283,Cesar Huerta,Mexico,MID,holdet_player_id,2527000,2527000,2495000,-32000
luis_chavez__mex,50285,Luis Chavez,Mexico,MID,holdet_player_id,2037000,2037000,2042000,5000
luis_romo__mex,50286,Luis Romo,Mexico,MID,holdet_player_id,2760000,2760000,2495000,-265000
roberto_alvarado__mex,49778,Roberto Alvarado,Mexico,MID,holdet_player_id,2654000,2654000,2612000,-42000
orbel_n_pineda__mex,49686,Orbelin Pineda,Mexico,MID,holdet_player_id,3027000,3027000,2995000,-32000
mauricio_magalhaes_prado__par,50420,Mauricio Magalhaes Prado,Paraguay,MID,holdet_player_id,2146000,2146000,2151000,5000
gustavo_caballero__par,50417,Gustavo Caballero,Paraguay,MID,holdet_player_id,1990000,1990000,1995000,5000
miguel_almir_n__par,49561,Miguel Almiron,Paraguay,MID,holdet_player_id,3457000,3457000,3465000,8000
alejandro_kaku_romero_gamarra__par,50421,"Alejandro ""Kaku"" Romero Gamarra",Paraguay,MID,holdet_player_id,2986000,2986000,2991000,5000
ram_n_sosa__par,49748,Ramon Sosa,Paraguay,MID,holdet_player_id,2986000,2986000,2991000,5000
diego_g_mez__par,49020,Diego Gomez,Paraguay,MID,holdet_player_id,3007000,3007000,2965000,-42000
andr_s_cubas__par,48831,Andres Cubas,Paraguay,MID,holdet_player_id,2519000,2519000,2477000,-42000
dami_n_bobadilla__par,48976,Damian Bobadilla,Paraguay,MID,holdet_player_id,2457000,2457000,2425000,-32000
matias_galarza_fonda__par,49529,Matias Galarza Fonda,Paraguay,MID,holdet_player_id,2740000,2740000,2495000,-245000
braian_ojeda__par,48909,Braian Ojeda,Paraguay,MID,holdet_player_id,1990000,1990000,1995000,5000
brenden_aaronson__usa,48915,Brenden Aaronson,USA,MID,holdet_player_id,2990000,2990000,2995000,5000
cristian_roldan__usa,48968,Cristian Roldan,USA,MID,holdet_player_id,2490000,2490000,2495000,5000
giovanni_reyna__usa,49139,Giovanni Reyna,USA,MID,holdet_player_id,3224000,3224000,3192000,-32000
weston_mckennie__usa,49942,Weston McKennie,USA,MID,holdet_player_id,3616000,3616000,3564000,-52000
tyler_adams__usa,49913,Tyler Adams,USA,MID,holdet_player_id,3096000,3096000,3044000,-52000
malik_tillman__usa,49481,Malik Tillman,USA,MID,holdet_player_id,4186000,4186000,4134000,-52000
alex_zendejas__usa,50248,Alex Zendejas,USA,MID,holdet_player_id,1990000,1990000,1995000,5000
sebastian_berhalter__usa,49833,Sebastian Berhalter,USA,MID,holdet_player_id,3066000,3066000,3034000,-32000
mois_s_caicedo__ecu,49601,Moises Caicedo,Ecuador,MID,holdet_player_id,3013000,3013000,2991000,-22000
john_yeboah__ecu,49308,John Yeboah,Ecuador,MID,holdet_player_id,3031000,3031000,2999000,-32000
alan_franco__ecu,48762,Alan Franco,Ecuador,MID,holdet_player_id,2511000,2511000,2499000,-12000
gonzalo_plata__ecu,49146,Gonzalo Plata,Ecuador,MID,holdet_player_id,3543000,3543000,3501000,-42000
denil_castillo__ecu,50356,Denil Castillo,Ecuador,MID,holdet_player_id,2490000,2490000,2495000,5000
kendry_p_ez__ecu,49382,Kendry Paez,Ecuador,MID,holdet_player_id,2990000,2990000,2995000,5000
amir_hadziahmetovic__bih,48823,Amir Hadziahmetovic,Bosnien-Hercegovina,MID,holdet_player_id,1988000,1988000,1990000,2000
ivan_ba_i__bih,49233,Ivan Basic,Bosnien-Hercegovina,MID,holdet_player_id,2499000,2499000,2517000,18000
ermin_mahmic__bih,49078,Ermin Mahmic,Bosnien-Hercegovina,MID,holdet_player_id,2146000,2146000,1990000,-156000
amar_memi__bih,48817,Amar Memic,Bosnien-Hercegovina,MID,holdet_player_id,3009000,3009000,3039000,30000
jordy_alcivar__ecu,49318,Jordy Alcivar,Ecuador,MID,holdet_player_id,1987000,1987000,1995000,8000
alan_minda__ecu,48763,Alan Minda,Ecuador,MID,holdet_player_id,2994000,2994000,2999000,5000
pedro_vite__ecu,49730,Pedro Vite,Ecuador,MID,holdet_player_id,2513000,2513000,2491000,-22000
yaimar_medina__ecu,49955,Yaimar Medina,Ecuador,MID,holdet_player_id,1990000,1990000,1995000,5000
benjamin_tahirovic__bih,48896,Benjamin Tahirovic,Bosnien-Hercegovina,MID,holdet_player_id,3013000,3013000,3021000,8000
ivan_unji__bih,49236,Ivan Sunjic,Bosnien-Hercegovina,MID,holdet_player_id,2987000,2987000,3011000,24000
kerim_alajbegovi__bih,49387,Kerim Alajbegovic,Bosnien-Hercegovina,MID,holdet_player_id,3479000,3479000,3511000,32000
esmir_bajraktarevic__bih,49079,Esmir Bajraktarevic,Bosnien-Hercegovina,MID,holdet_player_id,2999000,2999000,3017000,18000
ayoube_amaimouni_echghouyab__mar,50258,Ayoube Amaimouni-Echghouyab,Marokko,MID,holdet_player_id,2554000,2554000,2522000,-32000
samir_el_mourabet__mar,50262,Samir El Mourabet,Marokko,MID,holdet_player_id,2044000,2044000,2012000,-32000
soufiane_rahimi__mar,50263,Soufiane Rahimi,Marokko,MID,holdet_player_id,2544000,2544000,2512000,-32000
gessime_yassine__mar,50260,Gessime Yassine,Marokko,MID,holdet_player_id,1990000,1990000,1995000,5000
bilal_el_khannouss__mar,48900,Bilal El Khannouss,Marokko,MID,holdet_player_id,3066000,3066000,3014000,-52000
sofyan_amrabat__mar,49856,Sofyan Amrabat,Marokko,MID,holdet_player_id,2490000,2490000,2495000,5000
ayyoub_bouaddi__mar,50259,Ayyoub Bouaddi,Marokko,MID,holdet_player_id,2056000,2056000,2014000,-42000
azzedine_ounahi__mar,48883,Azzedine Ounahi,Marokko,MID,holdet_player_id,3056000,3056000,3014000,-42000
neil_el_aynaoui__mar,49634,Neil El Aynaoui,Marokko,MID,holdet_player_id,3056000,3056000,3014000,-42000
ismael_saibari__mar,49227,Ismael Saibari,Marokko,MID,holdet_player_id,3929000,3929000,3664000,-265000
rani_khedira__tun,49751,Rani Khedira,Tunesien,MID,holdet_player_id,2964000,2964000,2965000,1000
anis_ben_slimane__tun,48839,Anis Ben Slimane,Tunesien,MID,holdet_player_id,2452000,2452000,2485000,33000
mohamed_haj_mahmoud__tun,49570,Mohamed 'Hadj' Mahmoud,Tunesien,MID,holdet_player_id,1978000,1978000,1983000,5000
mortadha_ben_ouanes__tun,49607,Mortadha Ben Ouanes,Tunesien,MID,holdet_player_id,1990000,1990000,1995000,5000
khalil_ayari__tun,49397,Khalil Ayari,Tunesien,MID,holdet_player_id,1990000,1990000,1995000,5000
ellyes_skhiri__tun,49061,Ellyes Skhiri,Tunesien,MID,holdet_player_id,2452000,2452000,2485000,33000
elias_achouri__tun,49054,Elias Achouri,Tunesien,MID,holdet_player_id,3492000,3492000,3493000,1000
hannibal_mejbri__tun,49169,Hannibal Mejbri,Tunesien,MID,holdet_player_id,2996000,2996000,3029000,33000
isma_l_gharbi__tun,49225,Ismael Gharbi,Tunesien,MID,holdet_player_id,2466000,2466000,2483000,17000
elias_saad__tun,49055,Elias Saad,Tunesien,MID,holdet_player_id,2468000,2468000,2485000,17000
sebastian_tounekti__tun,49835,Sebastian Tounekti,Tunesien,MID,holdet_player_id,1966000,1966000,1983000,17000
ahmed_fathi__qat,48745,Ahmed Fathi,Qatar,MID,holdet_player_id,2485000,2485000,2522000,37000
abdulaziz_hatim_mohammed__qat,48723,Abdulaziz Hatim Mohammed,Qatar,MID,holdet_player_id,2490000,2490000,2495000,5000
assim_madibo__qat,48865,Assim Madibo,Qatar,MID,holdet_player_id,2429000,2429000,2504000,75000
jassem_gaber__qat,49259,Jassem Gaber,Qatar,MID,holdet_player_id,2459000,2459000,2484000,25000
hassan_al_haydos__qat,50399,Hassan Al-Haydos,Qatar,MID,holdet_player_id,2517000,2517000,2522000,5000
karim_boudiaf__qat,49375,Karim Boudiaf,Qatar,MID,holdet_player_id,2517000,2517000,2522000,5000
ahmed_al_ganehi__qat,50397,Ahmed Al-Ganehi,Qatar,MID,holdet_player_id,1990000,1990000,1995000,5000
tahsin_jamshid__qat,50402,Tahsin Jamshid,Qatar,MID,holdet_player_id,1990000,1990000,1995000,5000
ben_doak__sco,50062,Ben Doak,Skotland,MID,holdet_player_id,3041000,3041000,3042000,1000
lewis_ferguson__sco,49437,Lewis Ferguson,Skotland,MID,holdet_player_id,2033000,2033000,2042000,9000
mohamed_al_mannai__qat,49572,Mohamed Al-Mannai,Qatar,MID,holdet_player_id,2447000,2447000,2522000,75000
john_mcginn__sco,49304,John McGinn,Skotland,MID,holdet_player_id,3756000,3756000,3765000,9000
kenny_mclean__sco,49384,Kenny McLean,Skotland,MID,holdet_player_id,2511000,2511000,2512000,1000
scott_mctominay__sco,49831,Scott McTominay,Skotland,MID,holdet_player_id,4533000,4533000,4542000,9000
tyler_fletcher__sco,50424,Tyler Fletcher,Skotland,MID,holdet_player_id,1990000,1990000,1995000,5000
ryan_christie__sco,49804,Ryan Christie,Skotland,MID,holdet_player_id,2523000,2523000,2532000,9000
stephen_eustaquio__can,50300,Stephen Eustaquio,Canada,MID,holdet_player_id,2606000,2606000,2514000,-92000
jonathan_osorio__can,49312,Jonathan Osorio,Canada,MID,holdet_player_id,3007000,3007000,3012000,5000
tajon_buchanan__can,49872,Tajon Buchanan,Canada,MID,holdet_player_id,3596000,3596000,3504000,-92000
mathieu_choiniere__can,49528,Mathieu Choiniere,Canada,MID,holdet_player_id,2490000,2490000,2495000,5000
ali_ahmed__can,48794,Ali Ahmed,Canada,MID,holdet_player_id,3094000,3094000,3022000,-72000
jacob_shaffelburg__can,50297,Jacob Shaffelburg,Canada,MID,holdet_player_id,2074000,2074000,2022000,-52000
nathan_saliba__can,49629,Nathan Saliba,Canada,MID,holdet_player_id,3267000,3267000,2995000,-272000
niko_sigur__can,49654,Niko Sigur,Canada,MID,holdet_player_id,2537000,2537000,2495000,-42000
isma_l_kon__can,49226,Ismael Kone,Canada,MID,holdet_player_id,3109000,3109000,3047000,-62000
liam_millar__can,49440,Liam Millar,Canada,MID,holdet_player_id,2999000,2999000,3004000,5000
tahith_chong__cuw,49871,Tahith Chong,Curaçao,MID,holdet_player_id,1973000,1973000,1961000,-12000
juninho_bacuna__cuw,49358,Juninho Bacuna,Curaçao,MID,holdet_player_id,2955000,2955000,2953000,-2000
leandro_bacuna__cuw,49425,Leandro Bacuna,Curaçao,MID,holdet_player_id,2455000,2455000,2453000,-2000
kevin_felida__cuw,49391,Kevin Felida,Curaçao,MID,holdet_player_id,1990000,1990000,1995000,5000
tyrese_noslin__cuw,49915,Tyrese Noslin,Curaçao,MID,holdet_player_id,1990000,1990000,1995000,5000
woodensky_pierre__hai,49951,Woodensky Pierre,Haiti,MID,holdet_player_id,1990000,1990000,1995000,5000
dominique_simon__hai,50047,Dominique Simon,Haiti,MID,holdet_player_id,2004000,2004000,1995000,-9000
carl_sainte__hai,48931,Carl Sainte,Haiti,MID,holdet_player_id,1990000,1990000,1995000,5000
danley_jean_jacques__hai,48988,Danley Jean Jacques,Haiti,MID,holdet_player_id,2946000,2946000,2991000,45000
godfried_roemeratoe__cuw,49141,Godfried Roemeratoe,Curaçao,MID,holdet_player_id,2007000,2007000,1995000,-12000
jean_ricner_bellegarde__hai,49264,Jean-Ricner Bellegarde,Haiti,MID,holdet_player_id,2946000,2946000,2971000,25000
frantzdy_pierrot__hai,49122,Frantzdy Pierrot,Haiti,FWD,holdet_player_id,2956000,2956000,3001000,45000
ruben_providence__hai,49800,Ruben Providence,Haiti,FWD,holdet_player_id,2476000,2476000,2501000,25000
derrick_etienne__hai,49016,Derrick Etienne Jr.,Haiti,FWD,holdet_player_id,1994000,1994000,1995000,1000
duckens_nazon__hai,49035,Duckens Nazon,Haiti,FWD,holdet_player_id,3490000,3490000,3495000,5000
wilson_isidor__hai,49949,Wilson Isidor,Haiti,FWD,holdet_player_id,3000000,3000000,2991000,-9000
don_deedson_louicius__hai,49031,Don Deedson Louicius,Haiti,FWD,holdet_player_id,2990000,2990000,2991000,1000
lenny_joseph__hai,50048,Lenny Joseph,Haiti,FWD,holdet_player_id,1998000,1998000,1999000,1000
josue_casimir__hai,49340,Josue Casimir,Haiti,FWD,holdet_player_id,2474000,2474000,2499000,25000
yassin_fortune__hai,49961,Yassin Fortune,Haiti,FWD,holdet_player_id,1994000,1994000,1999000,5000
ar_jany_martha__cuw,48857,Ar'jany Martha,Curaçao,FWD,holdet_player_id,1990000,1990000,1995000,5000
sontje_hansen__cuw,49858,Sontje Hansen,Curaçao,FWD,holdet_player_id,1990000,1990000,1995000,5000
jurgen_locadia__cuw,50042,Jürgen Locadia,Curaçao,FWD,holdet_player_id,1989000,1989000,1977000,-12000
brandley_kuwas__cuw,48910,Brandley Kuwas,Curaçao,FWD,holdet_player_id,1990000,1990000,1995000,5000
gervane_kastaneer__cuw,49134,Gervane Kastaneer,Curaçao,FWD,holdet_player_id,2483000,2483000,2491000,8000
jeremy_antonisse__cuw,49269,Jeremy Antonisse,Curaçao,FWD,holdet_player_id,1962000,1962000,1967000,5000
jearl_margaritha__cuw,49265,Jearl Margaritha,Curaçao,FWD,holdet_player_id,2987000,2987000,2975000,-12000
kenji_gorr__cuw,49383,Kenji Gorre,Curaçao,FWD,holdet_player_id,2507000,2507000,2495000,-12000
jayden_nelson__can,50730,Jayden Nelson,Canada,FWD,holdet_player_id,1995000,1995000,2000000,5000
promise_david__can,50299,Promise David,Canada,FWD,holdet_player_id,3077000,3077000,3082000,5000
tani_oluwaseyi__can,49875,Tani Oluwaseyi,Canada,FWD,holdet_player_id,2566000,2566000,2514000,-52000
jonathan_david__can,49311,Jonathan David,Canada,FWD,holdet_player_id,5134000,5134000,4514000,-620000
cyle_christopher_larin__can,48971,Cyle Christopher Larin,Canada,FWD,holdet_player_id,3434000,3434000,3167000,-267000
findlay_curtis__sco,49108,Findlay Curtis,Skotland,FWD,holdet_player_id,2007000,2007000,2012000,5000
george_hirst__sco,49131,George Hirst,Skotland,FWD,holdet_player_id,2490000,2490000,2495000,5000
che_adams__sco,48952,Che Adams,Skotland,FWD,holdet_player_id,3043000,3043000,3052000,9000
lyndon_dykes__sco,49473,Lyndon Dykes,Skotland,FWD,holdet_player_id,2531000,2531000,2532000,1000
ross_stewart__sco,50064,Ross Stewart,Skotland,FWD,holdet_player_id,1994000,1994000,1995000,1000
lawrence_shankland__sco,50063,Lawrence Shankland,Skotland,FWD,holdet_player_id,2537000,2537000,2542000,5000
edmilson_junior__qat,49044,Edmilson Junior,Qatar,FWD,holdet_player_id,2499000,2499000,2524000,25000
mohammed_muntari__qat,49594,Mohammed Muntari,Qatar,FWD,holdet_player_id,1990000,1990000,1995000,5000
yusuf_abdurisag__qat,50403,Yusuf Abdurisag,Qatar,FWD,holdet_player_id,1987000,1987000,2004000,17000
akram_afif__qat,48759,Akram Afif,Qatar,FWD,holdet_player_id,3489000,3489000,3514000,25000
ahmed_alaaeldin_abdelmotaal__qat,48743,Ahmed Alaaeldin Abdelmotaal,Qatar,FWD,holdet_player_id,3027000,3027000,3032000,5000
almoez_ali__qat,48808,Almoez Ali,Qatar,FWD,holdet_player_id,2990000,2990000,2995000,5000
rayan_elloumi__tun,49759,Rayan Elloumi,Tunesien,FWD,holdet_player_id,1990000,1990000,1995000,5000
hazem_mastouri__tun,49175,Hazem Mastouri,Tunesien,FWD,holdet_player_id,3490000,3490000,3495000,5000
firas_chaouat__tun,49112,Firas Chaouat,Tunesien,FWD,holdet_player_id,2466000,2466000,2483000,17000
chemsdine_talbi__mar,48954,Chemsdine Talbi,Marokko,FWD,holdet_player_id,2544000,2544000,2512000,-32000
ayoub_el_kaabi__mar,48879,Ayoub El Kaabi,Marokko,FWD,holdet_player_id,3490000,3490000,3495000,5000
amine_sbai__mar,50728,Amine Sbai,Marokko,FWD,holdet_player_id,1990000,1990000,1995000,5000
brahim_d_az__mar,50001,Brahim Diaz,Marokko,FWD,holdet_player_id,4686000,4686000,4584000,-102000
edin_dzeko__bih,49043,Edin Dzeko,Bosnien-Hercegovina,FWD,holdet_player_id,4474000,4474000,4502000,28000
ermedin_demirovic__bih,49077,Ermedin Demirovic,Bosnien-Hercegovina,FWD,holdet_player_id,2987000,2987000,3011000,24000
jordy_caicedo__ecu,49319,Jordy Caicedo,Ecuador,FWD,holdet_player_id,2507000,2507000,2495000,-12000
jeremy_ar_valo__ecu,49270,Jeremy Arevalo,Ecuador,FWD,holdet_player_id,1990000,1990000,1995000,5000
jovo_lukic__bih,49343,Jovo Lukic,Bosnien-Hercegovina,FWD,holdet_player_id,2130000,2130000,2132000,2000
nilson_angulo__ecu,50357,Nilson Angulo,Ecuador,FWD,holdet_player_id,2013000,2013000,1991000,-22000
enner_valencia__ecu,49069,Enner Valencia,Ecuador,FWD,holdet_player_id,4061000,4061000,3999000,-62000
kevin_rodr_guez__ecu,49393,Kevin Rodriguez,Ecuador,FWD,holdet_player_id,3013000,3013000,2991000,-22000
anthony_valencia__ecu,48847,Anthony Valencia,Ecuador,FWD,holdet_player_id,1990000,1990000,1995000,5000
christian_pulisic__usa,48960,Christian Pulisic,USA,FWD,holdet_player_id,4057000,4057000,4062000,5000
haji_wright__usa,50250,Haji Wright,USA,FWD,holdet_player_id,2527000,2527000,2495000,-32000
timothy_weah__usa,49899,Timothy Weah,USA,FWD,holdet_player_id,3039000,3039000,3044000,5000
ricardo_pepi__usa,49767,Ricardo Pepi,USA,FWD,holdet_player_id,2586000,2586000,2534000,-52000
folarin_balogun__usa,49116,Folarin Balogun,USA,FWD,holdet_player_id,4460000,4460000,4395000,-65000
