player_id,player_name,team_id,team_name,position,price,price_estimate,start_prob,start_prob_source,minute_share,weighted_group_stage_ev,optimizer_ev,holdet_player_id,holdet_team_name,holdet_price,official_holdet_master,ev_rebased_to_holdet_master,ev_match_method,ev_match_score,goal_share_norm,assist_share_norm,sot_share_norm,match_1_opponent_team,match_1_kickoff,match_1_minutes_if_start,match_1_goal_ev,match_1_assist_ev,match_1_shots_on_target_ev,match_1_clean_sheet_ev,match_1_card_ev,match_1_result_ev,match_1_team_scores_ev,match_1_opponent_scores_ev,match_1_on_pitch_ev,match_1_start_minutes_ev,match_1_total_ev_next_match,match_1_weighted_match_ev,match_2_opponent_team,match_2_kickoff,match_2_minutes_if_start,match_2_goal_ev,match_2_assist_ev,match_2_shots_on_target_ev,match_2_clean_sheet_ev,match_2_card_ev,match_2_result_ev,match_2_team_scores_ev,match_2_opponent_scores_ev,match_2_on_pitch_ev,match_2_start_minutes_ev,match_2_total_ev_next_match,match_2_weighted_match_ev,match_3_opponent_team,match_3_kickoff,match_3_minutes_if_start,match_3_goal_ev,match_3_assist_ev,match_3_shots_on_target_ev,match_3_clean_sheet_ev,match_3_card_ev,match_3_result_ev,match_3_team_scores_ev,match_3_opponent_scores_ev,match_3_on_pitch_ev,match_3_start_minutes_ev,match_3_total_ev_next_match,match_3_weighted_match_ev,total_ev_group_stage,holdet_person_id,holdet_team_id,holdet_start_price,holdet_position,holdet_is_out,score,price_m,model_ev_before_price_quality,price_rank_pct_position,price_quality_ev,weighted_group_stage_ev_before_price_quality,optimizer_ev_before_price_quality,price_quality_weight,price_quality_applied,price_quality_spread_multiplier,name_norm,team_norm,position_norm,key_name_team_pos,key_name_team,key_token_team,round_context_source,price_quality_repair_source,match_1_win_prob,match_1_clean_sheet_prob,match_1_goal_multiplier,match_1_assist_multiplier,match_1_clean_sheet_multiplier,match_2_win_prob,match_2_clean_sheet_prob,match_2_goal_multiplier,match_2_assist_multiplier,match_2_clean_sheet_multiplier,match_3_win_prob,match_3_clean_sheet_prob,match_3_goal_multiplier,match_3_assist_multiplier,match_3_clean_sheet_multiplier,component_source,base_ev_source,repair_status,conditional_start_prob,appearance_prob,availability_prob,availability_risk,availability_status,round_specific_rotation_risk,start_security,start_probability_pct,start_status,price_quality_raw_ev,price_quality_appearance_scaled_ev,price_quality_base_capped_ev,price_quality_method,offensive_fallback_applied,offensive_fallback_source,offensive_fallback_variant_a_base_ev,offensive_fallback_variant_b_base_ev,offensive_fallback_hybrid_base_ev,offensive_fallback_base_ev_lift,offensive_fallback_cap_reason,offensive_fallback_confidence,offensive_fallback_reason_flags
jonathan_david__can,Jonathan David,CAN,Canada,FWD,4500000,4500000,0.9223,transfermarkt_availability_split_2026_06_07,0.083845,4.818742,4.818742,49311,Canada,4500000,True,True,name_team_position,1.0,0.139,0.085,0.166,BIH,2026-06-12 21:00,67.366,0.364706,0.139103,0.292198,0.0,0.048127,0.095562,0.081322,-0.05741,0.060676,61.963247,2.300354,2.300354,QAT,2026-06-19 00:00,67.366,0.463616,0.168301,0.297928,0.0,0.048127,0.122851,0.083074,-0.056321,0.060676,61.963247,2.819448,2.678476,SUI,2026-06-24 21:00,67.366,0.148206,0.068653,0.234905,0.0,0.048127,0.084794,0.072678,-0.065057,0.060676,61.963247,1.138652,1.024787,6.258454,41228,1059,4500000,FWD,False,,4.5,6.003617,0.82197,3.370562,6.003617,6.003617,0.45,True,1.35,jonathan david,can,FWD,jonathan david|can|FWD,jonathan david|can,david jonathan|can,,,,0.4226,,,1.136,,0.5774,,,1.3451,,0.25,,,0.903,complete_components,component_weighted_sum,component_base_rebuilt,0.9695,,0.861,low_risk,low_risk,,0.9223,92,sikker starter - Transfermarkt landshold,3.370562,3.370562,3.370562,raw_for_likely_starter,,,,,,,,,
lionel_messi__arg,Lionel Messi,ARG,Argentina,FWD,8000000,8000000,0.84,transfermarkt_availability_split_2026_06_07+context_override,0.076364,4.676056,4.676056,49442,Argentina,8000000,True,True,name_team_position,1.0,0.097,0.074,0.121,ALG,2026-06-17 03:00,67.06,0.298568,0.135915,0.200067,0.0,0.043492,0.156457,0.06461,-0.044522,0.0604,56.3304,1.995537,1.995537,AUT,2026-06-22 19:00,67.06,0.262134,0.120559,0.197168,0.0,0.043492,0.094763,0.064614,-0.045272,0.0604,56.3304,1.738394,1.651474,JOR,2026-06-28 04:00,67.06,0.274788,0.124588,0.184119,0.0,0.043492,0.086149,0.06246,-0.046697,0.0604,56.3304,1.775855,1.598269,5.509786,23259,762,8000000,FWD,False,,8.0,5.24528,0.982955,3.980337,5.24528,5.24528,0.45,True,1.35,lionel messi,arg,FWD,lionel messi|arg|FWD,lionel messi|arg,lionel messi|arg,,,,0.5135,,,1.2588,,0.4226,,,1.136,,0.5774,,,1.3451,complete_components,component_weighted_sum,component_base_rebuilt,0.92,0.92,0.91,medium_risk,medium_risk,medium,0.84,84,sikker starter - Transfermarkt landshold,3.980337,3.980337,3.980337,raw_for_likely_starter,,,,,,,,,
cristiano_ronaldo__por,Cristiano Ronaldo,POR,Portugal,FWD,7000000,7000000,0.9185,transfermarkt_availability_split_2026_06_07,0.0835,4.669561,4.669561,48970,Portugal,7000000,True,True,name_team_position,1.0,0.102,0.055,0.107,COD,2026-06-17 19:00,67.242,0.349091,0.111212,0.196778,0.0,0.048148,0.165736,0.06824,-0.045239,0.06022,61.640741,2.127587,2.127587,UZB,2026-06-23 19:00,67.242,0.360535,0.116117,0.203058,0.0,0.048148,0.107876,0.069363,-0.043654,0.06022,61.640741,2.139206,2.032246,COL,2026-06-28 01:30,67.242,0.195016,0.068598,0.161191,0.0,0.048148,0.075952,0.061641,-0.051608,0.06022,61.640741,1.245106,1.120595,5.511899,20275,585,7000000,FWD,False,,7.0,5.280428,0.967803,3.922946,5.280428,5.280428,0.45,True,1.35,cristiano ronaldo,por,FWD,cristiano ronaldo|por|FWD,cristiano ronaldo|por,cristiano ronaldo|por,,,,0.5,,,1.2405,,0.5,,,1.2405,,0.3547,,,1.0443,complete_components,component_weighted_sum,component_base_rebuilt,0.97,,0.8482,medium_risk,medium_risk,,0.9185,92,sikker starter - Transfermarkt landshold,3.922946,3.922946,3.922946,raw_for_likely_starter,,,,,,,,,
vinicius_j_nior__bra,Vinicius Junior,BRA,Brasilien,FWD,7500000,7500000,0.8916,transfermarkt_availability_split_2026_06_07,0.081055,4.652859,4.652859,49929,Brasilien,7500000,True,True,name_team_position,1.0,0.094,0.067,0.11,MAR,2026-06-14 00:00,67.422,0.271778,0.118307,0.187681,0.0,0.04692,0.133662,0.060467,-0.042843,0.056992,59.803314,1.791072,1.791072,HAI,2026-06-20 03:00,67.422,0.326846,0.138479,0.205406,0.0,0.04692,0.101164,0.062799,-0.038796,0.056992,59.803314,2.063466,1.960293,SCO,2026-06-25 00:00,67.422,0.262237,0.110784,0.164742,0.0,0.04692,0.072095,0.056981,-0.04606,0.056992,59.803314,1.63913,1.475217,5.493668,36736,764,7500000,FWD,False,,7.5,5.226582,0.975379,3.951642,5.226582,5.226582,0.45,True,1.35,vinicius junior,bra,FWD,vinicius junior|bra|FWD,vinicius junior|bra,junior vinicius|bra,,,,0.4624,,,1.1897,,0.6453,,,1.4367,,0.5,,,1.2405,complete_components,component_weighted_sum,component_base_rebuilt,0.9435,,0.8427,medium_risk,medium_risk,,0.8916,89,sikker starter - Transfermarkt landshold,3.951642,3.951642,3.951642,raw_for_likely_starter,,,,,,,,,
unai_sim_n__esp,Unai Simon,ESP,Spanien,GK,5000000,5000000,0.86,transfermarkt_availability_split_2026_06_07+gk_hierarchy_normalized,0.078182,4.510968,4.510968,49920,Spanien,5000000,True,True,name_team_position,1.0,0.0,0.0,0.0,CPV,2026-06-15 18:00,79.72,0.0,0.0,0.0,0.5375,0.02297,0.190354,0.08605,-0.06884,0.05326,68.59906,1.742854,1.742854,KSA,2026-06-21 18:00,79.72,0.0,0.0,0.0,0.569922,0.02297,0.446308,0.08605,-0.06884,0.05326,68.59906,2.08959,1.98511,URU,2026-06-27 02:00,79.72,0.0,0.0,0.0,0.363436,0.02297,0.324592,0.08605,-0.06884,0.05326,68.59906,1.389713,1.250742,5.222157,35089,595,5000000,GK,False,,5.0,4.978706,0.965385,3.939288,4.978706,4.978706,0.45,True,1.35,unai simon,esp,GK,unai simon|esp|GK,unai simon|esp,simon unai|esp,,,,0.625,,,1.4093,,0.6627,,,1.45,,0.4226,,,1.136,complete_components,component_weighted_sum,component_base_rebuilt,0.86,,0.9057,medium_risk,medium_risk,,0.86,86,sandsynlig starter - GK hierarchy,3.939288,3.939288,3.939288,raw_for_likely_starter,,,,,,,,,
harry_kane__eng,Harry Kane,ENG,England,FWD,9500000,9500000,0.97,transfermarkt_availability_split_2026_06_07+context_override,0.088182,4.343462,4.343462,49172,England,9500000,True,True,name_team_position,1.0,0.082,0.042,0.087,CRO,2026-06-17 22:00,66.527,0.237501,0.075576,0.159363,0.0,0.050996,0.135229,0.081858,-0.058666,0.0688,64.53119,1.51232,1.51232,GHA,2026-06-23 22:00,66.527,0.298182,0.092962,0.167862,0.0,0.050996,0.132022,0.084499,-0.055372,0.0688,64.53119,1.818429,1.727508,PAN,2026-06-27 23:00,66.527,0.251712,0.076363,0.140239,0.0,0.050996,0.10034,0.079219,-0.062817,0.0688,64.53119,1.510722,1.35965,4.841471,29643,769,9500000,FWD,False,,9.5,4.599478,0.996212,4.030554,4.599478,4.599478,0.45,True,1.35,harry kane,eng,FWD,harry kane|eng|FWD,harry kane|eng,harry kane|eng,,,,0.4118,,,1.1214,,0.5,,,1.2405,,0.5376,,,1.2913,complete_components,component_weighted_sum,component_base_rebuilt,0.99,0.99,0.98,low_risk,low_risk,low,0.97,97,sikker starter - Transfermarkt landshold,4.030554,4.030554,4.030554,raw_for_likely_starter,,,,,,,,,
lamine_yamal__esp,Lamine Yamal,ESP,Spanien,FWD,9000000,9000000,0.9012,transfermarkt_availability_split_2026_06_07,0.081927,4.281408,4.281408,49421,Spanien,9000000,True,True,name_team_position,1.0,0.065,0.043,0.075,CPV,2026-06-15 18:00,67.035,0.232352,0.091806,0.143011,0.0,0.046562,0.199623,0.09024,-0.072192,0.058288,60.492384,1.577234,1.577234,KSA,2026-06-21 18:00,67.035,0.226288,0.088341,0.139685,0.0,0.046562,0.46804,0.09024,-0.072192,0.058288,60.492384,1.807674,1.71729,URU,2026-06-27 02:00,67.035,0.163458,0.06648,0.114187,0.0,0.046562,0.340397,0.09024,-0.072192,0.058288,60.492384,1.33763,1.203867,4.722538,43796,595,9000000,FWD,False,,9.0,4.498391,0.992424,4.016206,4.498391,4.498391,0.45,True,1.35,lamine yamal,esp,FWD,lamine yamal|esp|FWD,lamine yamal|esp,lamine yamal|esp,,,,0.625,,,1.4093,,0.6627,,,1.45,,0.4226,,,1.136,complete_components,component_weighted_sum,component_base_rebuilt,0.9557,,0.8371,medium_risk,medium_risk,,0.9012,90,sikker starter - Transfermarkt landshold,4.016206,4.016206,4.016206,raw_for_likely_starter,,,,,,,,,
ra_l_jim_nez__mex,Raul Jimenez,MEX,Mexico,FWD,4500000,4500000,0.7885,transfermarkt_availability_split_2026_06_07+context_override,0.071682,4.272064,4.272064,49754,Mexico,4500000,True,True,name_team_position,1.0,0.124,0.06,0.129,RSA,2026-06-11 21:00,67.352,0.362018,0.103908,0.201228,0.0,0.041455,0.126056,0.05988,-0.040165,0.046081,53.107052,2.111421,2.111421,KOR,2026-06-19 03:00,67.352,0.294381,0.088763,0.19691,0.0,0.041455,0.085541,0.058812,-0.040914,0.046081,53.107052,1.748788,1.661349,CZE,2026-06-25 03:00,67.352,0.227766,0.07077,0.168409,0.0,0.041455,0.068435,0.054536,-0.045061,0.046081,53.107052,1.374319,1.236887,5.234528,32272,775,4500000,FWD,False,,4.5,5.009657,0.82197,3.370562,5.009657,5.009657,0.45,True,1.35,raul jimenez,mex,FWD,raul jimenez|mex|FWD,raul jimenez|mex,jimenez raul|mex,,,,0.5376,,,1.2913,,0.4415,,,1.1615,,0.411,,,1.1204,complete_components,component_weighted_sum,component_base_rebuilt,0.9134,,0.6095,medium_risk,medium_risk,,0.7885,79,sandsynlig starter - Transfermarkt landshold,3.370562,3.370562,3.370562,raw_for_likely_starter,,,,,,,,,
cody_gakpo__ned,Cody Gakpo,NED,Holland,FWD,6500000,6500000,0.9308,transfermarkt_availability_split_2026_06_07,0.084618,4.255652,4.255652,48964,Holland,6500000,True,True,name_team_position,1.0,0.093,0.054,0.111,JPN,2026-06-14 22:00,67.237,0.225711,0.084804,0.200367,0.0,0.04907,0.099865,0.066963,-0.046623,0.061696,62.5842,1.490454,1.490454,SWE,2026-06-20 19:00,67.237,0.277266,0.099536,0.202412,0.0,0.04907,0.099362,0.066964,-0.046165,0.061696,62.5842,1.742871,1.655727,TUN,2026-06-26 01:00,67.237,0.256681,0.09014,0.173788,0.0,0.04907,0.078844,0.062647,-0.050714,0.061696,62.5842,1.574335,1.416901,4.80766,37009,593,6500000,FWD,False,,6.5,4.563082,0.956439,3.879903,4.563082,4.563082,0.45,True,1.35,cody gakpo,ned,FWD,cody gakpo|ned|FWD,cody gakpo|ned,cody gakpo|ned,,,,0.3373,,,1.021,,0.4226,,,1.136,,0.4624,,,1.1897,complete_components,component_weighted_sum,component_base_rebuilt,0.9593,,0.915,low_risk,low_risk,,0.9308,93,sikker starter - Transfermarkt landshold,3.879903,3.879903,3.879903,raw_for_likely_starter,,,,,,,,,
mike_maignan__fra,Mike Maignan,FRA,Frankrig,GK,5000000,5000000,0.9407,transfermarkt_availability_split_2026_06_07+gk_hierarchy_normalized,0.085518,4.162264,4.162264,49562,Frankrig,5000000,True,True,name_team_position,1.0,0.001,0.0,0.0,SEN,2026-06-16 21:00,80.638,0.0,0.0,0.0,0.43498,0.024957,0.156895,0.090787,-0.062616,0.064,75.856167,1.442053,1.442053,IRQ,2026-06-22 23:00,80.638,0.0,0.0,0.0,0.623402,0.024957,0.145678,0.093613,-0.05873,0.064,75.856167,1.96513,1.866873,NOR,2026-06-26 21:00,80.638,0.0,0.0,0.0,0.352762,0.024957,0.107678,0.08446,-0.068056,0.064,75.856167,1.150859,1.035773,4.558042,31556,592,5000000,GK,False,,5.0,4.344699,0.965385,3.939288,4.344699,4.344699,0.45,True,1.35,mike maignan,fra,GK,mike maignan|fra|GK,mike maignan|fra,maignan mike|fra,,,,0.4624,,,1.1897,,0.6627,,,1.45,,0.375,,,1.0718,complete_components,component_weighted_sum,component_base_rebuilt,0.9407,0.95,0.9,low_risk,low_risk,medium,0.9407,94,sikker starter - GK hierarchy,3.939288,3.939288,3.939288,raw_for_likely_starter,,,,,,,,,
