player_id,player_name,team_id,position,price,start_prob,missing_goal_share_norm,missing_assist_share_norm,missing_sot_share_norm,round_context_source,current_weighted_group_stage_ev_before_price_quality,current_optimizer_ev,price_band,offensive_role_score,fallback_base_ev_variant_a,fallback_base_ev_variant_b,confidence,reason_flags
maghnes_akliouche__fra,Maghnes Akliouche,FRA,FWD,3500000,0.292,True,True,True,distributed_from_existing_optimizer_ev,0.499131,0.611435,upper_mid,0.6341103953427737,1.315261383458268,1.3937389178244117,high,legacy_aggregate_round_context
zizo__egy,Ahmed Zizo,EGY,MID,3000000,0.7866,True,True,True,distributed_from_existing_optimizer_ev,0.307734,1.096837,upper_mid,0.6334484260992033,2.0464635028831415,1.5066220508695465,high,high_priority_offensive_starter;legacy_aggregate_round_context;no_transfermarkt_usage_match;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap
fredrik_aursnes__nor,Fredrik Aursnes,NOR,MID,3000000,0.7786,True,True,True,distributed_from_existing_optimizer_ev,0.444019,1.171793,upper_mid,0.6329781401845509,2.2341690964614784,0.9898589881369511,high,high_priority_offensive_starter;legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap
jean_philippe_mateta__fra,Jean-Philippe Mateta,FRA,FWD,3500000,0.3032,True,True,True,distributed_from_existing_optimizer_ev,0.345339,0.42304,upper_mid,0.6326202367816305,1.4312417558373633,1.5199562433447724,high,legacy_aggregate_round_context
ar_jany_martha__cuw,Ar'jany Martha,CUW,FWD,2000000,0.0484,True,True,True,distributed_from_existing_optimizer_ev,0.0,0.0,budget,0.6306738461538461,0.2492867742967277,0.16828814468609196,low,goal_no_team_residual;legacy_aggregate_round_context;set_piece_role_available_not_used_as_direct_share;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
mohanad_ali__irq,Mohanad Ali,IRQ,FWD,3000000,0.342,True,True,True,distributed_from_existing_optimizer_ev,0.218176,0.267266,upper_mid,0.628711432082769,0.7748519501715646,0.9951255243966131,high,legacy_aggregate_round_context
tomas_chory__cze,Tomas Chory,CZE,FWD,3000000,0.3391,True,True,True,distributed_from_existing_optimizer_ev,0.18936,0.231966,upper_mid,0.6269326468325854,1.2345743602328054,1.144584272295682,medium,legacy_aggregate_round_context;match_1_assist_position_rate;match_1_goal_position_rate;match_1_sot_position_rate;match_2_assist_position_rate;match_2_goal_position_rate;match_2_sot_position_rate;match_3_assist_position_rate;match_3_goal_position_rate;match_3_sot_position_rate
bara_sapoko_ndiaye__sen,Bara Sapoko Ndiaye,SEN,MID,2000000,0.8851,True,True,True,distributed_from_existing_optimizer_ev,0.346013,0.412499,budget,0.6223034780777985,2.018554116211588,0.7717504218077795,high,high_priority_offensive_starter;legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
kamaldeen_sulemana__gha,Kamaldeen Sulemana,GHA,FWD,3000000,0.3121,True,True,True,distributed_from_existing_optimizer_ev,0.292106,0.35783,upper_mid,0.622072968269671,0.8960490777426577,0.7734047324543902,high,legacy_aggregate_round_context
dominique_simon__hai,Dominique Simon,HAI,MID,2000000,0.8851,True,True,True,distributed_from_existing_optimizer_ev,0.265426,0.368176,budget,0.621162399079388,1.1030754562067386,0.47859260079075394,high,high_priority_offensive_starter;legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
borja_iglesias__esp,Borja Iglesias,ESP,FWD,3500000,0.2425,True,True,True,distributed_from_existing_optimizer_ev,0.498602,0.610787,upper_mid,0.6192437128259998,1.1968197301083878,1.1844726846318674,high,legacy_aggregate_round_context
yunus_akgun__tur,Yunus Akgün,TUR,FWD,2500000,0.3377,True,True,True,distributed_from_existing_optimizer_ev,0.281153,0.344412,lower_mid,0.617869065357641,1.3206805295451445,0.6836227806382111,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
sontje_hansen__cuw,Sontje Hansen,CUW,FWD,2000000,0.377,True,True,True,distributed_from_existing_optimizer_ev,0.166568,0.204046,budget,0.6145069338354037,0.7525539812253446,0.18378263090330504,low,goal_no_team_residual;legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
garry_mendes_rodrigues__cpv,Garry Mendes Rodrigues,CPV,FWD,2500000,0.3371,True,True,True,distributed_from_existing_optimizer_ev,0.166762,0.204283,lower_mid,0.6140814968499075,0.8151782192016488,0.5374063447854157,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
yousef_qashi__jor,Yousef Qashi,JOR,MID,2000000,0.8559,True,True,True,distributed_from_existing_optimizer_ev,0.280039,0.376213,budget,0.612609308627709,1.1495400668063809,1.0524061610769615,high,high_priority_offensive_starter;legacy_aggregate_round_context
armando_gonzalez__mex,Armando Gonzalez,MEX,FWD,2500000,0.3162,True,True,True,distributed_from_existing_optimizer_ev,0.308979,0.378499,lower_mid,0.6122966223781229,1.4508077859524142,0.8136032652165971,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
kadir_barria__pan,Kadir Barria,PAN,FWD,2000000,0.3598,True,True,True,distributed_from_existing_optimizer_ev,0.298446,0.289336,budget,0.6115426928718956,0.8595027890207547,0.5864807211635047,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap
nicolas_pepe__civ,Nicolas Pepe,CIV,FWD,2500000,0.3296,True,True,True,distributed_from_existing_optimizer_ev,0.110415,0.135258,lower_mid,0.6100544741333657,0.8453885402749038,0.6617762260463613,medium,legacy_aggregate_round_context;match_1_assist_position_rate;match_1_goal_position_rate;match_1_sot_position_rate;match_2_assist_position_rate;match_2_goal_position_rate;match_2_sot_position_rate;match_3_assist_position_rate;match_3_goal_position_rate;match_3_sot_position_rate;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
houssem_aouar__alg,Houssem Aouar,ALG,MID,2500000,0.7734,True,True,True,distributed_from_existing_optimizer_ev,0.28476,0.70956,lower_mid,0.6079796635597393,1.6077472233228096,0.2238736995375596,low,assist_no_team_residual;high_priority_offensive_starter;legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
oumar_diakite__civ,Oumar Diakite,CIV,FWD,2500000,0.3193,True,True,True,distributed_from_existing_optimizer_ev,0.132395,0.162184,lower_mid,0.6076576738967211,0.7966171738400921,0.6242000626504272,medium,legacy_aggregate_round_context;match_1_assist_position_rate;match_1_goal_position_rate;match_1_sot_position_rate;match_2_assist_position_rate;match_2_goal_position_rate;match_2_sot_position_rate;match_3_assist_position_rate;match_3_goal_position_rate;match_3_sot_position_rate;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
assane_diao_diaoune__sen,Assane Diao Diaoune,SEN,FWD,2500000,0.3025,True,True,True,distributed_from_existing_optimizer_ev,0.271062,0.332051,lower_mid,0.6069908360523288,0.9466047022682954,0.4600684767411828,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
saleh_al_shamat__ksa,Saleh Al-Shamat,KSA,MID,2500000,0.7644,True,True,True,distributed_from_existing_optimizer_ev,0.274085,0.703689,lower_mid,0.6051285168684128,1.265779796521194,1.3650137694870428,medium,high_priority_offensive_starter;legacy_aggregate_round_context;no_transfermarkt_usage_match
ricardo_pepi__usa,Ricardo Pepi,USA,FWD,2500000,0.2917,True,True,True,distributed_from_existing_optimizer_ev,0.290907,0.356361,lower_mid,0.604376687877597,1.0859649022798061,0.7116315409998483,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
petar_musa__cro,Petar Musa,CRO,FWD,2500000,0.2925,True,True,True,distributed_from_existing_optimizer_ev,0.219474,0.268856,lower_mid,0.6023639044975028,1.0128514800404391,0.1870950011391039,low,assist_no_team_residual;legacy_aggregate_round_context;sot_no_team_residual;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
marco_pasalic__cro,Marco Pasalic,CRO,FWD,3000000,0.2672,True,True,True,distributed_from_existing_optimizer_ev,0.015875,0.076231,upper_mid,0.6013533077125469,1.087680404514559,0.21345748792512484,low,assist_no_team_residual;legacy_aggregate_round_context;sot_no_team_residual;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
mojmir_chytil__cze,Mojmir Chytil,CZE,FWD,2500000,0.2882,True,True,True,distributed_from_existing_optimizer_ev,0.20005,0.245061,lower_mid,0.60046131115393,0.699879221792779,0.6532684802429748,medium,legacy_aggregate_round_context;match_1_assist_position_rate;match_1_goal_position_rate;match_1_sot_position_rate;match_2_assist_position_rate;match_2_goal_position_rate;match_2_sot_position_rate;match_3_assist_position_rate;match_3_goal_position_rate;match_3_sot_position_rate
mateo_kovacic__cro,Mateo Kovacic,CRO,MID,4000000,0.6537,True,True,True,distributed_from_existing_optimizer_ev,0.354792,0.43462,premium,0.5996068210735516,2.0812745425102324,0.3076190918218421,low,assist_no_team_residual;legacy_aggregate_round_context;sot_no_team_residual;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
cecilio_waterman__pan,Cecilio Waterman,PAN,FWD,2000000,0.3173,True,True,True,distributed_from_existing_optimizer_ev,0.324089,0.288652,budget,0.5987750835486344,0.7705006676382159,0.5148214284204944,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap
rayan_elloumi__tun,Rayan Elloumi,TUN,FWD,2000000,0.3107,True,True,True,distributed_from_existing_optimizer_ev,0.404204,0.330419,budget,0.5978703592864366,0.7397672903688053,0.25039013196387594,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
abdullah_al_hamdan__ksa,Abdullah Al-Hamdan,KSA,FWD,2500000,0.2763,True,True,True,distributed_from_existing_optimizer_ev,0.182964,0.224131,lower_mid,0.5963524761599824,0.6678062301168947,0.7353353256005252,medium,legacy_aggregate_round_context
anthony_valencia__ecu,Anthony Valencia,ECU,FWD,2000000,0.3076,True,True,True,distributed_from_existing_optimizer_ev,0.351416,0.300307,budget,0.5961651371489428,1.0945255194943617,0.17134905920024152,low,assist_no_team_residual;goal_no_team_residual;legacy_aggregate_round_context;sot_no_team_residual;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
pape_cherif_ndiaye__sen,Pape Cherif Ndiaye,SEN,FWD,3000000,0.238,True,True,True,distributed_from_existing_optimizer_ev,0.094223,0.119323,upper_mid,0.5937026950780119,0.8626322756077722,0.4430956603596646,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
lawrence_shankland__sco,Lawrence Shankland,SCO,FWD,2500000,0.2632,True,True,True,distributed_from_existing_optimizer_ev,0.220625,0.270266,lower_mid,0.5936102044182608,0.8171628953716059,0.4460053262912466,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
gabriel_avalos__par,Gabriel Avalos,PAR,FWD,2000000,0.301,True,True,True,distributed_from_existing_optimizer_ev,0.312937,0.276847,budget,0.5935811682546281,0.8467669578044037,0.188170848440217,low,goal_no_team_residual;legacy_aggregate_round_context;sot_no_team_residual;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
nuno_da_costa__cpv,Nuno da Costa,CPV,FWD,2500000,0.2764,True,True,True,distributed_from_existing_optimizer_ev,0.016835,0.076759,lower_mid,0.5925884393359012,0.6236263379562214,0.40528594480382585,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
awer_mabil__aus,Awer Mabil,AUS,FWD,2000000,0.2953,True,True,True,distributed_from_existing_optimizer_ev,0.231852,0.230267,budget,0.59067198363838,0.6893284601416401,0.5266903346731617,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap
yassin_fortune__hai,Yassin Fortune,HAI,FWD,2000000,0.302,True,True,True,distributed_from_existing_optimizer_ev,0.119466,0.146346,budget,0.5905214689930355,0.605681670982286,0.3021451424067788,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
jordy_caicedo__ecu,Jordy Caicedo,ECU,FWD,2500000,0.2489,True,True,True,distributed_from_existing_optimizer_ev,0.101936,0.124872,lower_mid,0.5855770904617393,0.8232454373892455,0.1523642672015121,low,assist_no_team_residual;goal_no_team_residual;legacy_aggregate_round_context;sot_no_team_residual;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
shahriar_moghanlou__irn,Shahriar Moghanlou,IRN,FWD,2000000,0.2657,True,True,True,distributed_from_existing_optimizer_ev,0.257825,0.234253,budget,0.5818946017122393,0.8089009293282816,0.38582552357680133,high,legacy_aggregate_round_context
weston_mckennie__usa,Weston McKennie,USA,MID,3500000,0.6238,True,True,True,distributed_from_existing_optimizer_ev,0.437093,0.535439,premium,0.581693906847789,2.0806889152465953,1.330673524685609,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
bazoumana_toure__civ,Bazoumana Toure,CIV,FWD,2000000,0.2658,True,True,True,distributed_from_existing_optimizer_ev,0.021822,0.079502,budget,0.5779405953028576,0.6598363753310544,0.5212234154338851,medium,legacy_aggregate_round_context;match_1_assist_position_rate;match_1_goal_position_rate;match_1_sot_position_rate;match_2_assist_position_rate;match_2_goal_position_rate;match_2_sot_position_rate;match_3_assist_position_rate;match_3_goal_position_rate;match_3_sot_position_rate;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
mohamed_zeki_amdouni__sui,Mohamed Zeki Amdouni,SUI,FWD,3500000,0.1126,True,True,True,distributed_from_existing_optimizer_ev,0.570332,0.51038,upper_mid,0.5776887722986571,0.6745967092899594,0.5929774848238607,high,legacy_aggregate_round_context
janner_corozo__ecu,Janner Corozo,ECU,FWD,2000000,0.2545,True,True,True,distributed_from_existing_optimizer_ev,0.162239,0.177784,budget,0.5770808285028165,0.8825923293354533,0.1640427368908978,low,assist_no_team_residual;goal_no_team_residual;legacy_aggregate_round_context;sot_no_team_residual;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
in_beom_hwang__kor,In-beom Hwang,KOR,MID,2500000,0.6855,True,True,True,distributed_from_existing_optimizer_ev,0.376839,0.461628,lower_mid,0.5752267472807437,1.4135719552302004,0.9819946927043662,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap
guillermo_martinez__mex,Guillermo Martínez,MEX,FWD,2000000,0.2456,True,True,True,distributed_from_existing_optimizer_ev,0.179147,0.183986,budget,0.5745704966649027,1.0621903230369383,0.6009526680864455,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
kwasi_sibo__gha,Kwasi Sibo,GHA,MID,2500000,0.6695,True,True,True,distributed_from_existing_optimizer_ev,0.422525,0.517593,lower_mid,0.5718675451993425,1.1820800983568804,1.0276858096922543,high,legacy_aggregate_round_context
dong_gyeong_lee__kor,Dong-gyeong Lee,KOR,MID,2000000,0.7198,True,True,True,distributed_from_existing_optimizer_ev,0.274245,0.373027,budget,0.5716972862535704,1.4985444314355119,1.030418205764879,high,high_priority_offensive_starter;legacy_aggregate_round_context;variant_a_assist_team_share_over_cap
nicolas_raskin__bel,Nicolas Raskin,BEL,MID,2500000,0.6577,True,True,True,distributed_from_existing_optimizer_ev,0.478862,0.586606,lower_mid,0.5701042589803884,2.2623779369052186,1.9932344598040463,high,legacy_aggregate_round_context
jacen_russell_rowe__can,Jacen Russell-Rowe,CAN,FWD,2000000,0.2257,True,True,True,distributed_from_existing_optimizer_ev,0.019055,0.07798,budget,0.5658714119841386,0.8985478610723878,0.2550412539062086,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
igor_thiago__bra,Igor Thiago,BRA,FWD,4000000,0.047,True,True,True,distributed_from_existing_optimizer_ev,0.482282,0.359293,premium,0.5656575557324586,0.4199138652615263,0.3569491943110683,high,legacy_aggregate_round_context;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
xaver_schlager__aut,Xaver Schlager,AUT,MID,2500000,0.6421,True,True,True,distributed_from_existing_optimizer_ev,0.471824,0.577984,lower_mid,0.5652022888266468,1.5719075170451857,0.3781808072452711,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
rodri_hernandez__esp,Rodri Hernandez,ESP,MID,5000000,0.382,True,True,True,distributed_from_existing_optimizer_ev,0.911093,1.116089,premium,0.5587179077668325,1.41279589775486,1.381652854523355,high,legacy_aggregate_round_context
lukas_cerv__cze,Lukas Cerv,CZE,MID,3000000,0.6096,True,True,True,distributed_from_existing_optimizer_ev,0.20339,0.249153,upper_mid,0.5585251196964637,1.4541094356870157,1.3383036876380578,medium,legacy_aggregate_round_context;match_1_assist_position_rate;match_1_goal_position_rate;match_1_sot_position_rate;match_2_assist_position_rate;match_2_goal_position_rate;match_2_sot_position_rate;match_3_assist_position_rate;match_3_goal_position_rate;match_3_sot_position_rate
adalberto_carrasquilla__pan,Adalberto Carrasquilla,PAN,MID,2500000,0.6226,True,True,True,distributed_from_existing_optimizer_ev,0.39496,0.483826,lower_mid,0.5569282264587488,0.9160350399300522,0.583056187081109,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap
musab_al_juwayr__ksa,Musab Al-Juwayr,KSA,MID,2500000,0.6246,True,True,True,distributed_from_existing_optimizer_ev,0.34537,0.423078,lower_mid,0.5559642920004442,0.9512062835363634,1.0224476403460596,medium,legacy_aggregate_round_context
kevin_lenini__cpv,Kevin Lenini Pina,CPV,MID,2000000,0.6738,True,True,True,distributed_from_existing_optimizer_ev,0.200757,0.245927,budget,0.5546251444604163,1.0017789423501733,0.6087512527459485,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
hakim_ziyech__mar,Hakim Ziyech,MAR,MID,2500000,0.6195,True,True,True,distributed_from_existing_optimizer_ev,0.320326,0.392399,lower_mid,0.5536444726607731,1.5512578482484416,0.17155824070827883,low,assist_no_team_residual;goal_no_team_residual;legacy_aggregate_round_context;sot_no_team_residual;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
jose_luis_rodriguez_francis__pan,Jose Luis Rodriguez Francis,PAN,MID,2500000,0.6131,True,True,True,distributed_from_existing_optimizer_ev,0.345736,0.423527,lower_mid,0.5525258513369125,0.9069995338199642,0.5786326667122659,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap
hans_vanaken__bel,Hans Vanaken,BEL,MID,4000000,0.5081,True,True,True,distributed_from_existing_optimizer_ev,0.22873,0.280194,premium,0.5519511816671815,1.9518826643118667,1.7544556263500264,high,legacy_aggregate_round_context
victor_munoz__esp,Victor Munoz,ESP,FWD,3000000,0.0424,True,True,True,distributed_from_existing_optimizer_ev,1.125473,0.677025,upper_mid,0.5493805237351774,0.4020864913997573,0.3997024265188108,high,legacy_aggregate_round_context
mohamed_rabie_hrimat__mar,Mohamed Rabie Hrimat,MAR,MID,2000000,0.6387,True,True,True,distributed_from_existing_optimizer_ev,0.32926,0.383827,budget,0.5476453281998023,1.706472019763285,0.13974719429529664,low,assist_no_team_residual;goal_no_team_residual;legacy_aggregate_round_context;sot_no_team_residual;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
ivan_toney__eng,Ivan Toney,ENG,FWD,3500000,0.043,True,True,True,distributed_from_existing_optimizer_ev,0.119897,0.141059,upper_mid,0.5473007417778898,0.3899465208828261,0.37990512571654544,high,legacy_aggregate_round_context
german_berterame__mex,German Berterame,MEX,FWD,3000000,0.0704,True,True,True,distributed_from_existing_optimizer_ev,0.281884,0.251363,upper_mid,0.5468220153169426,0.5124166959326737,0.38257077378210724,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
themba_zwane__rsa,Themba Zwane,RSA,MID,2500000,0.6009,True,True,True,distributed_from_existing_optimizer_ev,0.249194,0.305263,lower_mid,0.5458211890471752,0.877029614416219,0.16852139128393698,low,goal_no_team_residual;legacy_aggregate_round_context;sot_no_team_residual;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
ibrahim_sangare__civ,Ibrahim Sangare,CIV,MID,3000000,0.1733,True,True,True,distributed_from_existing_optimizer_ev,0.135157,0.165567,upper_mid,0.5454832295003773,0.6311105723562053,0.5224853137451708,medium,legacy_aggregate_round_context;match_1_assist_position_rate;match_1_goal_position_rate;match_1_sot_position_rate;match_2_assist_position_rate;match_2_goal_position_rate;match_2_sot_position_rate;match_3_assist_position_rate;match_3_goal_position_rate;match_3_sot_position_rate;set_piece_role_available_not_used_as_direct_share;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
habib_diarra__sen,Habib Diarra,SEN,MID,2500000,0.5911,True,True,True,distributed_from_existing_optimizer_ev,0.253786,0.310888,lower_mid,0.5430260025608376,1.2630920807952295,0.5230911601257344,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
pablo_gavi__esp,Pablo Gavi,ESP,MID,4000000,0.4034,True,True,True,distributed_from_existing_optimizer_ev,0.876671,1.073922,premium,0.5409754111022466,1.597409950875058,1.560717696662125,high,legacy_aggregate_round_context
tahith_chong__cuw,Tahith Chong,CUW,MID,2000000,0.6207,True,True,True,distributed_from_existing_optimizer_ev,0.24101,0.295237,budget,0.5399646119019619,0.8648769135649428,0.13450939124042377,low,goal_no_team_residual;legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
angelo_stiller__ger,Angelo Stiller,GER,MID,2500000,0.5523,True,True,True,distributed_from_existing_optimizer_ev,0.428735,0.5252,lower_mid,0.5369033845590633,1.8508987609333882,2.2126981183284897,high,legacy_aggregate_round_context
christian_fassnacht__sui,Christian Fassnacht,SUI,FWD,3000000,0.043,True,True,True,distributed_from_existing_optimizer_ev,0.157647,0.145542,upper_mid,0.5358776933917391,0.37612389663386536,0.34938032970255184,high,legacy_aggregate_round_context
goncalo_guedes__por,Goncalo Guedes,POR,FWD,2500000,0.0694,True,True,True,distributed_from_existing_optimizer_ev,0.389571,0.272375,lower_mid,0.53552449983165,0.49076810210187516,0.2808752583814343,high,legacy_aggregate_round_context
nasser_al_dawsari__ksa,Nasser Al-Dawsari,KSA,MID,2500000,0.5671,True,True,True,distributed_from_existing_optimizer_ev,0.224873,0.275469,lower_mid,0.5349141537003204,0.8341945773872136,0.8969501295068398,medium,legacy_aggregate_round_context
aidan_morris__usa,Aidan Morris,USA,MID,2500000,0.5477,True,True,True,distributed_from_existing_optimizer_ev,0.383333,0.469583,lower_mid,0.5340915457698433,1.3485224073204565,0.8461253448945638,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
derrick_etienne__hai,Derrick Etienne Jr.,HAI,FWD,2000000,0.114,True,True,True,distributed_from_existing_optimizer_ev,0.179519,0.138401,budget,0.5339169279501825,0.3509686227531503,0.2349098418288443,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
samu_costa__por,Samu Costa,POR,MID,2500000,0.5461,True,True,True,distributed_from_existing_optimizer_ev,0.357928,0.438462,lower_mid,0.5328103473060766,1.6883376275782371,0.6342890102507577,high,legacy_aggregate_round_context
anis_ben_slimane__tun,Anis Ben Slimane,TUN,MID,2500000,0.5497,True,True,True,distributed_from_existing_optimizer_ev,0.278504,0.341167,lower_mid,0.5313855240506481,0.744990328968138,0.21885518745846616,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
danilo_dos_santos__bra,Danilo dos Santos,BRA,MID,3000000,0.515,True,True,True,distributed_from_existing_optimizer_ev,0.22607,0.276936,upper_mid,0.5308603826031452,1.930566138949077,1.3705920143264163,high,legacy_aggregate_round_context;no_transfermarkt_usage_match;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
vladimir_darida__cze,Vladimir Darida,CZE,MID,2000000,0.5945,True,True,True,distributed_from_existing_optimizer_ev,0.195958,0.240049,budget,0.5306838175567171,1.0644520238114026,0.9770677967662936,medium,legacy_aggregate_round_context;match_1_assist_position_rate;match_1_goal_position_rate;match_1_sot_position_rate;match_2_assist_position_rate;match_2_goal_position_rate;match_2_sot_position_rate;match_3_assist_position_rate;match_3_goal_position_rate;match_3_sot_position_rate
jassem_gaber__qat,Jassem Gaber,QAT,MID,2500000,0.56,True,True,True,distributed_from_existing_optimizer_ev,0.144018,0.176422,lower_mid,0.5302342258625033,0.6756916921394598,0.533630381435511,high,legacy_aggregate_round_context
lennart_karl__ger,Lennart Karl,GER,MID,5000000,0.3187,True,True,True,distributed_from_existing_optimizer_ev,0.597283,0.731672,premium,0.529831236392332,1.2440185951544156,1.447244976093887,high,legacy_aggregate_round_context
liam_millar__can,Liam Millar,CAN,MID,3000000,0.5104,True,True,True,distributed_from_existing_optimizer_ev,0.222846,0.272986,upper_mid,0.5293786913357733,1.508490424418388,0.35580749210852664,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
gilson_benchimol_tavares__cpv,Gilson Benchimol Tavares,CPV,FWD,2500000,0.063,True,True,True,distributed_from_existing_optimizer_ev,0.080907,0.097251,lower_mid,0.5290959981842515,0.2975130658154991,0.24581689910213436,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
simon_banza__cod,Simon Banza,COD,FWD,2500000,0.062,True,True,True,distributed_from_existing_optimizer_ev,0.088295,0.100477,lower_mid,0.5288790503433759,0.3128062003204054,0.21457411755593433,low,assist_no_team_residual;legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
mohammed_waad__qat,Mohammed Waad,QAT,MID,2500000,0.5569,True,True,True,distributed_from_existing_optimizer_ev,0.119673,0.146599,lower_mid,0.5285364439215338,0.675513456000659,0.5331416463185759,high,legacy_aggregate_round_context
