holdet_player_id,holdet_person_id,player_name,holdet_team_id,team_name,holdet_position_id,position_raw,position,start_price,price,points,popularity,is_out,person_raw_keys,team_raw_keys,position_raw_keys
49284,49662,Jin-seob Park,774,Sydkorea,295,midfield,MID,2500000,2532000,0,0.00011382715346745967,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title
49282,49668,Ji-sung Eom,774,Sydkorea,295,midfield,MID,2000000,2042000,0,0.0005335647818787172,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title
50029,52291,Dong-gyeong Lee,774,Sydkorea,295,midfield,MID,2000000,1995000,0,0.001152499928858029,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title
49201,46362,Hyun-seok Hong,774,Sydkorea,295,midfield,MID,2000000,2000000,0,0.0,True,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title
49373,37279,Kang-In Lee,774,Sydkorea,295,midfield,MID,5000000,5114000,0,0.003066218946529695,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title
49841,37133,Seung-Ho Paik,774,Sydkorea,295,midfield,MID,2000000,2044000,0,0.0008892746364645287,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title
50031,43359,In-beom Hwang,774,Sydkorea,295,midfield,MID,2500000,2797000,0,0.000839475256822515,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title
48918,52254,Brian Gutierrez,775,Mexico,295,midfield,MID,2500000,2522000,0,0.08801684641871318,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title
49243,36512,Jae-Sung Lee,774,Sydkorea,295,midfield,MID,4000000,4034000,0,0.0019421758060385304,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title
48811,50847,Alvaro Fidalgo,775,Mexico,295,midfield,MID,2500000,2542000,0,0.014811758344953189,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title
49674,50858,Obed Vargas,775,Mexico,295,midfield,MID,2500000,2495000,0,0.00048376540223670357,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title
50284,36425,Edson Alvarez,775,Mexico,295,midfield,MID,3000000,3032000,0,0.013239520787683902,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title
49013,52195,Denzell Garcia,775,Mexico,295,midfield,MID,2000000,2000000,0,0.0,True,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title
49057,42819,Elijah Just,776,New Zealand,295,midfield,MID,3000000,3000000,0,0.00028456788366864916,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title
49295,41787,Joe Bell,776,New Zealand,295,midfield,MID,2500000,2500000,0,0.00022765430693491933,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title
48928,44665,Callum McCowatt,776,New Zealand,295,midfield,MID,2500000,2500000,0,0.0016931789078284624,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title
49075,49569,Erik Lira,775,Mexico,295,midfield,MID,2500000,2612000,0,0.0021840585071568825,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title
50272,49571,Gilberto Mora,775,Mexico,295,midfield,MID,2500000,2542000,0,0.004923024387467631,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title
50283,49572,Cesar Huerta,775,Mexico,295,midfield,MID,2500000,2495000,0,0.000931959819014826,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title
49074,43306,Erick Sanchez,775,Mexico,295,midfield,MID,3000000,3000000,0,6.402777382544607e-05,True,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title
50285,43307,Luis Chavez,775,Mexico,295,midfield,MID,2000000,2042000,0,0.005008394752568225,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title
50286,43308,Luis Romo,775,Mexico,295,midfield,MID,2500000,2495000,0,0.00037705244586096014,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title
49778,43309,Roberto Alvarado,775,Mexico,295,midfield,MID,2500000,2612000,0,0.05016220369369113,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title
48937,43404,Carlos Rodriguez,775,Mexico,295,midfield,MID,2500000,2500000,0,0.0,True,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title
49686,41669,Orbelin Pineda,775,Mexico,295,midfield,MID,3000000,2995000,0,0.003542870151674682,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title
49807,37006,Ryan Thomas,776,New Zealand,295,midfield,MID,2500000,2500000,0,9.95987592840272e-05,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title
49506,39724,Marko Stamenic,776,New Zealand,295,midfield,MID,2500000,2500000,0,0.00018496912438462196,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title
49826,38814,Sarpreet Singh,776,New Zealand,295,midfield,MID,2500000,2500000,0,9.95987592840272e-05,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title
50054,39250,Matthew Garbett,776,New Zealand,295,midfield,MID,2500000,2500000,0,8.537036510059475e-05,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title
48777,49590,Alex Rufer,776,New Zealand,295,midfield,MID,2500000,2500000,0,0.00019208332147633818,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title
48891,49592,Ben Old,776,New Zealand,295,midfield,MID,2000000,2000000,0,0.0005335647818787172,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title
50053,52300,Lachlan Bayliss,776,New Zealand,295,midfield,MID,2000000,2000000,0,9.248456219231098e-05,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title
50420,52369,Mauricio Magalhaes Prado,778,Paraguay,295,midfield,MID,2000000,2151000,0,0.00023476850402663556,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title
50417,52370,Gustavo Caballero,778,Paraguay,295,midfield,MID,2000000,1995000,0,0.0002703394894852167,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title
49561,37360,Miguel Almiron,778,Paraguay,295,midfield,MID,3500000,3465000,0,0.0016006943456361516,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title
50421,38338,"Alejandro ""Kaku"" Romero Gamarra",778,Paraguay,295,midfield,MID,3000000,2991000,0,0.0008750462422810961,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title
49748,46132,Ramon Sosa,778,Paraguay,295,midfield,MID,3000000,2991000,0,0.0001991975185680544,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title
49020,46774,Diego Gomez,778,Paraguay,295,midfield,MID,3000000,2965000,0,0.001614922739819584,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title
49192,46375,Hugo Cuenca,778,Paraguay,295,midfield,MID,2000000,2000000,0,7.114197091716229e-06,True,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title
48831,49608,Andres Cubas,778,Paraguay,295,midfield,MID,2500000,2477000,0,0.0004268518255029737,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title
49459,49609,Lucas Ramon Romero,778,Paraguay,295,midfield,MID,2000000,2000000,0,0.0,True,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title
48976,49610,Damian Bobadilla,778,Paraguay,295,midfield,MID,2500000,2425000,0,0.0002987962778520816,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title
49529,49611,Matias Galarza Fonda,778,Paraguay,295,midfield,MID,2500000,2495000,0,0.00013516974474260836,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title
49860,49646,Sphephelo Yaya Sithole,782,Sydafrika,295,midfield,MID,3000000,2941000,0,0.0005193363876952847,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title
49880,49648,Teboho Mokoena,782,Sydafrika,295,midfield,MID,3500000,3463000,0,0.0006473919353461768,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title
48909,42492,Braian Ojeda,778,Paraguay,295,midfield,MID,2000000,1995000,0,0.0002703394894852167,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title
49293,52126,Joaquin Piquerez,783,Uruguay,295,midfield,MID,2500000,2500000,0,0.00023476850402663556,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title
49261,52243,Jayden Adams,782,Sydafrika,295,midfield,MID,2000000,1991000,0,0.000746990694630204,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title
49884,52244,Thalente Mbatha,782,Sydafrika,295,midfield,MID,3000000,2991000,0,0.00016362653310947326,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title
50282,36353,Giorgian De Arrascaeta,783,Uruguay,295,midfield,MID,4000000,4000000,0,0.0021271449304231522,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title
50308,35701,Rodrigo Bentancur,783,Uruguay,295,midfield,MID,3000000,3000000,0,0.002390370222816653,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title
49887,49816,Themba Zwane,782,Sydafrika,295,midfield,MID,2500000,2441000,0,0.00023476850402663556,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title
49645,49761,Nicolas Fonseca,783,Uruguay,295,midfield,MID,2500000,2500000,0,0.0,True,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title
49538,46304,Maxi Araujo,783,Uruguay,295,midfield,MID,5000000,5000000,0,0.0019066048205799494,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title
50307,43384,Agustin Canobbio,783,Uruguay,295,midfield,MID,2500000,2500000,0,0.0032796448592811813,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title
49644,43385,Nicolas de la Cruz,783,Uruguay,295,midfield,MID,3000000,3000000,0,0.0009461882131982585,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title
50309,38654,Rodrigo Zalazar,783,Uruguay,295,midfield,MID,3500000,3500000,0,0.0011951851114083264,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title
49096,35528,Federico Valverde,783,Uruguay,295,midfield,MID,5500000,5500000,0,0.02512734412794172,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title
