match_id,home,away,team_id,team_name,opponent_id,opponent_name,player_id,player_name,position,scorer_odds,source,scorer_fetched_at,scorer_fetched_label,note,stage,kickoff_dk
96,SUI,COL,SUI,Schweiz,COL,Colombia,ricardo_rodr_guez__sui,Ricardo Rodriguez,DEF,13.00,Danske Spil / Oddset,2026-07-04T07:28:51+02:00,Oddset 04.07 kl. 07:28,Manuelt aflæst fra screenshots/PDF 04.07,R16,
96,SUI,COL,SUI,Schweiz,COL,Colombia,ruben_vargas__sui,Ruben Vargas,FWD,5.25,Danske Spil / Oddset,2026-07-04T07:28:51+02:00,Oddset 04.07 kl. 07:28,Manuelt aflæst fra screenshots/PDF 04.07,R16,
96,SUI,COL,SUI,Schweiz,COL,Colombia,silvan_widmer__sui,Silvan Widmer,DEF,13.50,Danske Spil / Oddset,2026-07-04T07:28:51+02:00,Oddset 04.07 kl. 07:28,Manuelt aflæst fra screenshots/PDF 04.07,R16,
,BRA,NOR,BRA,Brasilien,NOR,Norge,bruno_guimaraes__bra,Bruno Guimaraes,MID,5.30,Danske Spil / Oddset,2026-07-01T15:27:00+02:00,Oddset 01.07 kl. 15:27,Manuelt aflæst fra screenshot 01.07,QF,
,BRA,NOR,BRA,Brasilien,NOR,Norge,casemiro__bra,Casemiro,MID,5.75,Danske Spil / Oddset,2026-07-01T15:27:00+02:00,Oddset 01.07 kl. 15:27,Manuelt aflæst fra screenshot 01.07,QF,
,BRA,NOR,BRA,Brasilien,NOR,Norge,danilo_dos_santos__bra,Danilo dos Santos,MID,4.30,Danske Spil / Oddset,2026-07-01T15:27:00+02:00,Oddset 01.07 kl. 15:27,Manuelt aflæst fra screenshot 01.07,QF,
,BRA,NOR,BRA,Brasilien,NOR,Norge,ederson__bra,Ederson,MID,4.50,Danske Spil / Oddset,2026-07-01T15:27:00+02:00,Oddset 01.07 kl. 15:27,Manuelt aflæst fra screenshot 01.07,QF,
,BRA,NOR,BRA,Brasilien,NOR,Norge,endrick__bra,Endrick,FWD,2.60,Danske Spil / Oddset,2026-07-01T15:27:00+02:00,Oddset 01.07 kl. 15:27,Manuelt aflæst fra screenshot 01.07,QF,
,BRA,NOR,BRA,Brasilien,NOR,Norge,fabinho__bra,Fabinho,MID,6.50,Danske Spil / Oddset,2026-07-01T15:27:00+02:00,Oddset 01.07 kl. 15:27,Manuelt aflæst fra screenshot 01.07,QF,
,BRA,NOR,BRA,Brasilien,NOR,Norge,gabriel_martinelli__bra,Gabriel Martinelli,FWD,3.50,Danske Spil / Oddset,2026-07-01T15:27:00+02:00,Oddset 01.07 kl. 15:27,Manuelt aflæst fra screenshot 01.07,QF,
,BRA,NOR,BRA,Brasilien,NOR,Norge,igor_thiago__bra,Igor Thiago,FWD,2.55,Danske Spil / Oddset,2026-07-01T15:27:00+02:00,Oddset 01.07 kl. 15:27,Manuelt aflæst fra screenshot 01.07,QF,
,BRA,NOR,BRA,Brasilien,NOR,Norge,luiz_henrique__bra,Luiz Henrique,FWD,3.40,Danske Spil / Oddset,2026-07-01T15:27:00+02:00,Oddset 01.07 kl. 15:27,Manuelt aflæst fra screenshot 01.07,QF,
,BRA,NOR,BRA,Brasilien,NOR,Norge,matheus_cunha__bra,Matheus Cunha,FWD,2.60,Danske Spil / Oddset,2026-07-01T15:27:00+02:00,Oddset 01.07 kl. 15:27,Manuelt aflæst fra screenshot 01.07,QF,
,BRA,NOR,BRA,Brasilien,NOR,Norge,rayan__bra,Rayan,FWD,3.05,Danske Spil / Oddset,2026-07-01T15:27:00+02:00,Oddset 01.07 kl. 15:27,Manuelt aflæst fra screenshot 01.07,QF,
,BRA,NOR,BRA,Brasilien,NOR,Norge,vinicius_j_nior__bra,Vinicius Junior,FWD,2.25,Danske Spil / Oddset,2026-07-01T15:27:00+02:00,Oddset 01.07 kl. 15:27,Manuelt aflæst fra screenshot 01.07,QF,
,CAN,MAR,CAN,Canada,MAR,Marokko,ali_ahmed__can,Ali Ahmed,MID,6.25,Danske Spil / Oddset,2026-07-01T15:28:00+02:00,Oddset 01.07 kl. 15:28,Manuelt aflæst fra screenshot 01.07,QF,
,CAN,MAR,CAN,Canada,MAR,Marokko,cyle_christopher_larin__can,Cyle Christopher Larin,FWD,4.00,Danske Spil / Oddset,2026-07-01T15:28:00+02:00,Oddset 01.07 kl. 15:28,Manuelt aflæst fra screenshot 01.07,QF,
,CAN,MAR,CAN,Canada,MAR,Marokko,jacob_shaffelburg__can,Jacob Shaffelburg,MID,5.50,Danske Spil / Oddset,2026-07-01T15:28:00+02:00,Oddset 01.07 kl. 15:28,Manuelt aflæst fra screenshot 01.07,QF,
,CAN,MAR,CAN,Canada,MAR,Marokko,jonathan_david__can,Jonathan David,FWD,3.60,Danske Spil / Oddset,2026-07-01T15:28:00+02:00,Oddset 01.07 kl. 15:28,Manuelt aflæst fra screenshot 01.07,QF,
,CAN,MAR,CAN,Canada,MAR,Marokko,jonathan_osorio__can,Jonathan Osorio,MID,6.25,Danske Spil / Oddset,2026-07-01T15:28:00+02:00,Oddset 01.07 kl. 15:28,Manuelt aflæst fra screenshot 01.07,QF,
,CAN,MAR,CAN,Canada,MAR,Marokko,liam_millar__can,Liam Millar,MID,6.00,Danske Spil / Oddset,2026-07-01T15:28:00+02:00,Oddset 01.07 kl. 15:28,Manuelt aflæst fra screenshot 01.07,QF,
,CAN,MAR,CAN,Canada,MAR,Marokko,mathieu_choiniere__can,Mathieu Choiniere,MID,8.50,Danske Spil / Oddset,2026-07-01T15:28:00+02:00,Oddset 01.07 kl. 15:28,Manuelt aflæst fra screenshot 01.07,QF,
,CAN,MAR,CAN,Canada,MAR,Marokko,nathan_saliba__can,Nathan Saliba,MID,7.25,Danske Spil / Oddset,2026-07-01T15:28:00+02:00,Oddset 01.07 kl. 15:28,Manuelt aflæst fra screenshot 01.07,QF,
,CAN,MAR,CAN,Canada,MAR,Marokko,stephen_eustaquio__can,Stephen Eustaquio,MID,9.00,Danske Spil / Oddset,2026-07-01T15:28:00+02:00,Oddset 01.07 kl. 15:28,Manuelt aflæst fra screenshot 01.07,QF,
,CAN,MAR,CAN,Canada,MAR,Marokko,tajon_buchanan__can,Tajon Buchanan,MID,3.60,Danske Spil / Oddset,2026-07-01T15:28:00+02:00,Oddset 01.07 kl. 15:28,Manuelt aflæst fra screenshot 01.07,QF,
,CAN,MAR,CAN,Canada,MAR,Marokko,tani_oluwaseyi__can,Tani Oluwaseyi,FWD,4.00,Danske Spil / Oddset,2026-07-01T15:28:00+02:00,Oddset 01.07 kl. 15:28,Manuelt aflæst fra screenshot 01.07,QF,
,FRA,PAR,FRA,Frankrig,PAR,Paraguay,adrien_rabiot__fra,Adrien Rabiot,MID,4.25,Danske Spil / Oddset,2026-07-01T15:28:00+02:00,Oddset 01.07 kl. 15:28,Manuelt aflæst fra screenshot 01.07,QF,
,FRA,PAR,FRA,Frankrig,PAR,Paraguay,aur_lien_tchouam_ni__fra,Aurelien Tchouameni,MID,5.25,Danske Spil / Oddset,2026-07-01T15:28:00+02:00,Oddset 01.07 kl. 15:28,Manuelt aflæst fra screenshot 01.07,QF,
,FRA,PAR,FRA,Frankrig,PAR,Paraguay,bradley_barcola__fra,Bradley Barcola,MID,2.48,Danske Spil / Oddset,2026-07-01T15:28:00+02:00,Oddset 01.07 kl. 15:28,Manuelt aflæst fra screenshot 01.07,QF,
,FRA,PAR,FRA,Frankrig,PAR,Paraguay,d_sir_dou__fra,Desire Doue,FWD,2.37,Danske Spil / Oddset,2026-07-01T15:28:00+02:00,Oddset 01.07 kl. 15:28,Manuelt aflæst fra screenshot 01.07,QF,
,FRA,PAR,FRA,Frankrig,PAR,Paraguay,jean_philippe_mateta__fra,Jean-Philippe Mateta,FWD,2.01,Danske Spil / Oddset,2026-07-01T15:28:00+02:00,Oddset 01.07 kl. 15:28,Manuelt aflæst fra screenshot 01.07,QF,
,FRA,PAR,FRA,Frankrig,PAR,Paraguay,kylian_mbapp__fra,Kylian Mbappe,FWD,1.50,Danske Spil / Oddset,2026-07-01T15:28:00+02:00,Oddset 01.07 kl. 15:28,Manuelt aflæst fra screenshot 01.07,QF,
,FRA,PAR,FRA,Frankrig,PAR,Paraguay,marcus_thuram__fra,Marcus Thuram,FWD,2.00,Danske Spil / Oddset,2026-07-01T15:28:00+02:00,Oddset 01.07 kl. 15:28,Manuelt aflæst fra screenshot 01.07,QF,
,FRA,PAR,FRA,Frankrig,PAR,Paraguay,michael_olise__fra,Michael Olise,FWD,2.45,Danske Spil / Oddset,2026-07-01T15:28:00+02:00,Oddset 01.07 kl. 15:28,Manuelt aflæst fra screenshot 01.07,QF,
,FRA,PAR,FRA,Frankrig,PAR,Paraguay,n_golo_kant__fra,N'Golo Kante,MID,5.00,Danske Spil / Oddset,2026-07-01T15:28:00+02:00,Oddset 01.07 kl. 15:28,Manuelt aflæst fra screenshot 01.07,QF,
,FRA,PAR,FRA,Frankrig,PAR,Paraguay,ousmane_demb_l__fra,Ousmane Dembele,FWD,2.04,Danske Spil / Oddset,2026-07-01T15:28:00+02:00,Oddset 01.07 kl. 15:28,Manuelt aflæst fra screenshot 01.07,QF,
,FRA,PAR,FRA,Frankrig,PAR,Paraguay,warren_za_re_emery__fra,Warren Zaire-Emery,MID,2.75,Danske Spil / Oddset,2026-07-01T15:28:00+02:00,Oddset 01.07 kl. 15:28,Manuelt aflæst fra screenshot 01.07,QF,
,MAR,CAN,MAR,Marokko,CAN,Canada,amine_sbai__mar,Amine Sbai,FWD,3.80,Danske Spil / Oddset,2026-07-01T15:28:00+02:00,Oddset 01.07 kl. 15:28,Manuelt aflæst fra screenshot 01.07,QF,
,MAR,CAN,MAR,Marokko,CAN,Canada,ayoub_el_kaabi__mar,Ayoub El Kaabi,FWD,2.60,Danske Spil / Oddset,2026-07-01T15:28:00+02:00,Oddset 01.07 kl. 15:28,Manuelt aflæst fra screenshot 01.07,QF,
,MAR,CAN,MAR,Marokko,CAN,Canada,ayyoub_bouaddi__mar,Ayyoub Bouaddi,MID,7.50,Danske Spil / Oddset,2026-07-01T15:28:00+02:00,Oddset 01.07 kl. 15:28,Manuelt aflæst fra screenshot 01.07,QF,
,MAR,CAN,MAR,Marokko,CAN,Canada,bilal_el_khannouss__mar,Bilal El Khannouss,MID,4.25,Danske Spil / Oddset,2026-07-01T15:28:00+02:00,Oddset 01.07 kl. 15:28,Manuelt aflæst fra screenshot 01.07,QF,
,MAR,CAN,MAR,Marokko,CAN,Canada,brahim_d_az__mar,Brahim Diaz,FWD,3.05,Danske Spil / Oddset,2026-07-01T15:28:00+02:00,Oddset 01.07 kl. 15:28,Manuelt aflæst fra screenshot 01.07,QF,
,MAR,CAN,MAR,Marokko,CAN,Canada,chemsdine_talbi__mar,Chemsdine Talbi,FWD,4.00,Danske Spil / Oddset,2026-07-01T15:28:00+02:00,Oddset 01.07 kl. 15:28,Manuelt aflæst fra screenshot 01.07,QF,
,MAR,CAN,MAR,Marokko,CAN,Canada,ismael_saibari__mar,Ismael Saibari,MID,2.35,Danske Spil / Oddset,2026-07-01T15:28:00+02:00,Oddset 01.07 kl. 15:28,Manuelt aflæst fra screenshot 01.07,QF,
,MAR,CAN,MAR,Marokko,CAN,Canada,sofyan_amrabat__mar,Sofyan Amrabat,MID,7.50,Danske Spil / Oddset,2026-07-01T15:28:00+02:00,Oddset 01.07 kl. 15:28,Manuelt aflæst fra screenshot 01.07,QF,
,MAR,CAN,MAR,Marokko,CAN,Canada,soufiane_rahimi__mar,Soufiane Rahimi,MID,2.70,Danske Spil / Oddset,2026-07-01T15:28:00+02:00,Oddset 01.07 kl. 15:28,Manuelt aflæst fra screenshot 01.07,QF,
,NOR,BRA,NOR,Norge,BRA,Brasilien,alexander_s_rloth__nor,Alexander Sørloth,FWD,3.50,Danske Spil / Oddset,2026-07-01T15:27:00+02:00,Oddset 01.07 kl. 15:27,Manuelt aflæst fra screenshot 01.07,QF,
,NOR,BRA,NOR,Norge,BRA,Brasilien,andreas_schjelderup__nor,Andreas Schjelderup,MID,5.25,Danske Spil / Oddset,2026-07-01T15:27:00+02:00,Oddset 01.07 kl. 15:27,Manuelt aflæst fra screenshot 01.07,QF,
,NOR,BRA,NOR,Norge,BRA,Brasilien,antonio_nusa__nor,Antonio Nusa,MID,5.00,Danske Spil / Oddset,2026-07-01T15:27:00+02:00,Oddset 01.07 kl. 15:27,Manuelt aflæst fra screenshot 01.07,QF,
,NOR,BRA,NOR,Norge,BRA,Brasilien,erling_haaland__nor,Erling Haaland,FWD,2.25,Danske Spil / Oddset,2026-07-01T15:27:00+02:00,Oddset 01.07 kl. 15:27,Manuelt aflæst fra screenshot 01.07,QF,
,NOR,BRA,NOR,Norge,BRA,Brasilien,fredrik_aursnes__nor,Fredrik Aursnes,MID,8.00,Danske Spil / Oddset,2026-07-01T15:27:00+02:00,Oddset 01.07 kl. 15:27,Manuelt aflæst fra screenshot 01.07,QF,
,NOR,BRA,NOR,Norge,BRA,Brasilien,jens_petter_hauge__nor,Jens Petter Hauge,MID,4.50,Danske Spil / Oddset,2026-07-01T15:27:00+02:00,Oddset 01.07 kl. 15:27,Manuelt aflæst fra screenshot 01.07,QF,
,NOR,BRA,NOR,Norge,BRA,Brasilien,j_rgen_strand_larsen__nor,Jørgen Strand Larsen,FWD,3.60,Danske Spil / Oddset,2026-07-01T15:27:00+02:00,Oddset 01.07 kl. 15:27,Manuelt aflæst fra screenshot 01.07,QF,
,NOR,BRA,NOR,Norge,BRA,Brasilien,kristian_thorstvedt__nor,Kristian Thorstvedt,MID,5.25,Danske Spil / Oddset,2026-07-01T15:27:00+02:00,Oddset 01.07 kl. 15:27,Manuelt aflæst fra screenshot 01.07,QF,
,NOR,BRA,NOR,Norge,BRA,Brasilien,martin_degaard__nor,Martin Ødegaard,MID,6.30,Danske Spil / Oddset,2026-07-01T15:27:00+02:00,Oddset 01.07 kl. 15:27,Manuelt aflæst fra screenshot 01.07,QF,
,NOR,BRA,NOR,Norge,BRA,Brasilien,morten_thorsby__nor,Morten Thorsby,MID,6.50,Danske Spil / Oddset,2026-07-01T15:27:00+02:00,Oddset 01.07 kl. 15:27,Manuelt aflæst fra screenshot 01.07,QF,
,NOR,BRA,NOR,Norge,BRA,Brasilien,oscar_bobb__nor,Oscar Bobb,MID,5.25,Danske Spil / Oddset,2026-07-01T15:27:00+02:00,Oddset 01.07 kl. 15:27,Manuelt aflæst fra screenshot 01.07,QF,
,NOR,BRA,NOR,Norge,BRA,Brasilien,patrick_berg__nor,Patrick Berg,MID,7.25,Danske Spil / Oddset,2026-07-01T15:27:00+02:00,Oddset 01.07 kl. 15:27,Manuelt aflæst fra screenshot 01.07,QF,
,NOR,BRA,NOR,Norge,BRA,Brasilien,sander_berge__nor,Sander Berge,MID,10.00,Danske Spil / Oddset,2026-07-01T15:27:00+02:00,Oddset 01.07 kl. 15:27,Manuelt aflæst fra screenshot 01.07,QF,
,NOR,BRA,NOR,Norge,BRA,Brasilien,thelo_aasgaard__nor,Thelo Aasgaard,MID,5.00,Danske Spil / Oddset,2026-07-01T15:27:00+02:00,Oddset 01.07 kl. 15:27,Manuelt aflæst fra screenshot 01.07,QF,
,PAR,FRA,PAR,Paraguay,FRA,Frankrig,alejandro_kaku_romero_gamarra__par,"Alejandro ""Kaku"" Romero Gamarra",MID,6.75,Danske Spil / Oddset,2026-07-01T15:28:00+02:00,Oddset 01.07 kl. 15:28,Manuelt aflæst fra screenshot 01.07,QF,
,PAR,FRA,PAR,Paraguay,FRA,Frankrig,alex_arce__par,Alex Arce,FWD,5.00,Danske Spil / Oddset,2026-07-01T15:28:00+02:00,Oddset 01.07 kl. 15:28,Manuelt aflæst fra screenshot 01.07,QF,
,PAR,FRA,PAR,Paraguay,FRA,Frankrig,andr_s_cubas__par,Andres Cubas,MID,13.00,Danske Spil / Oddset,2026-07-01T15:28:00+02:00,Oddset 01.07 kl. 15:28,Manuelt aflæst fra screenshot 01.07,QF,
,PAR,FRA,PAR,Paraguay,FRA,Frankrig,antonio_sanabria__par,Antonio Sanabria,FWD,5.25,Danske Spil / Oddset,2026-07-01T15:28:00+02:00,Oddset 01.07 kl. 15:28,Manuelt aflæst fra screenshot 01.07,QF,
,PAR,FRA,PAR,Paraguay,FRA,Frankrig,dami_n_bobadilla__par,Damian Bobadilla,MID,9.75,Danske Spil / Oddset,2026-07-01T15:28:00+02:00,Oddset 01.07 kl. 15:28,Manuelt aflæst fra screenshot 01.07,QF,
,PAR,FRA,PAR,Paraguay,FRA,Frankrig,diego_g_mez__par,Diego Gomez,MID,7.30,Danske Spil / Oddset,2026-07-01T15:28:00+02:00,Oddset 01.07 kl. 15:28,Manuelt aflæst fra screenshot 01.07,QF,
,PAR,FRA,PAR,Paraguay,FRA,Frankrig,gabriel_avalos__par,Gabriel Avalos,FWD,5.50,Danske Spil / Oddset,2026-07-01T15:28:00+02:00,Oddset 01.07 kl. 15:28,Manuelt aflæst fra screenshot 01.07,QF,
,PAR,FRA,PAR,Paraguay,FRA,Frankrig,gustavo_caballero__par,Gustavo Caballero,MID,6.50,Danske Spil / Oddset,2026-07-01T15:28:00+02:00,Oddset 01.07 kl. 15:28,Manuelt aflæst fra screenshot 01.07,QF,
,PAR,FRA,PAR,Paraguay,FRA,Frankrig,isidro_pitta__par,Isidro Pitta,FWD,5.50,Danske Spil / Oddset,2026-07-01T15:28:00+02:00,Oddset 01.07 kl. 15:28,Manuelt aflæst fra screenshot 01.07,QF,
,PAR,FRA,PAR,Paraguay,FRA,Frankrig,julio_enciso__par,Julio Enciso,FWD,5.50,Danske Spil / Oddset,2026-07-01T15:28:00+02:00,Oddset 01.07 kl. 15:28,Manuelt aflæst fra screenshot 01.07,QF,
,PAR,FRA,PAR,Paraguay,FRA,Frankrig,miguel_almir_n__par,Miguel Almiron,MID,6.30,Danske Spil / Oddset,2026-07-01T15:28:00+02:00,Oddset 01.07 kl. 15:28,Manuelt aflæst fra screenshot 01.07,QF,
,PAR,FRA,PAR,Paraguay,FRA,Frankrig,ram_n_sosa__par,Ramon Sosa,MID,7.25,Danske Spil / Oddset,2026-07-01T15:28:00+02:00,Oddset 01.07 kl. 15:28,Manuelt aflæst fra screenshot 01.07,QF,
