date,matchday,venue,for_team,opponent,result,position,competition,participation_state,goals,assists,yellow_cards,row_text,was_not_in_squad,was_on_bench,has_position,minutes_estimate,started_estimate,player_id,player_name,team_id,position_model,transfermarkt_player_id,source_url
28/05/26,10,home,3672,3448,1:0,,FS,in squad,0,0,0,28/05/26 | FS | club:3672 | opponent:3448 | 1:0 | in squad,False,False,False,,False,aqtay_abdallah__egy,Aqtay Abdallah,EGY,FWD,1420914,https://www.transfermarkt.de/aqtay-abdallah/nationalmannschaft/spieler/1420914/verein_id/3672
