date,matchday,venue,for_team,opponent,result,position,competition,participation_state,goals,assists,yellow_cards,row_text,was_not_in_squad,was_on_bench,has_position,minutes_estimate,started_estimate,player_id,player_name,team_id,position_model,transfermarkt_player_id,source_url
21/03/25,5,home,3854,33192,1:0,,WMQ2,in squad,0,0,0,21/03/25 | WMQ2 | club:3854 | opponent:33192 | 1:0 | in squad,False,False,False,,False,jeremy_ngakia__cod,Jeremy Ngakia,COD,DEF,503795,https://www.transfermarkt.de/jeremy-ngakia/nationalmannschaft/spieler/503795/verein_id/3854
