date,matchday,venue,for_team,opponent,result,position,competition,participation_state,goals,assists,yellow_cards,row_text,was_not_in_squad,was_on_bench,has_position,minutes_estimate,started_estimate,player_id,player_name,team_id,position_model,transfermarkt_player_id,source_url
04/06/26,6,home,3557,3378,2:2,10,FS,played,0,0,0,04/06/26 | FS | club:3557 | opponent:3378 | 2:2 | played | 64',False,False,True,64.0,True,benjamin_nygren__swe,Benjamin Nygren,SWE,FWD,475949,https://www.transfermarkt.de/benjamin-nygren/nationalmannschaft/spieler/475949/verein_id/3557
01/06/26,6,away,3557,3440,1:3,,FS,played,0,0,0,01/06/26 | FS | club:3557 | opponent:3440 | 1:3 | played | 45',False,False,True,45.0,False,benjamin_nygren__swe,Benjamin Nygren,SWE,FWD,475949,https://www.transfermarkt.de/benjamin-nygren/nationalmannschaft/spieler/475949/verein_id/3557
31/03/26,2,home,3557,3442,3:2,10,POWM,played,0,1,0,31/03/26 | POWM | club:3557 | opponent:3442 | 3:2 | played | 81',False,False,True,81.0,True,benjamin_nygren__swe,Benjamin Nygren,SWE,FWD,475949,https://www.transfermarkt.de/benjamin-nygren/nationalmannschaft/spieler/475949/verein_id/3557
26/03/26,1,away,3557,3699,3:1,11,POWM,played,0,1,0,26/03/26 | POWM | club:3557 | opponent:3699 | 3:1 | played | 90',False,False,True,90.0,True,benjamin_nygren__swe,Benjamin Nygren,SWE,FWD,475949,https://www.transfermarkt.de/benjamin-nygren/nationalmannschaft/spieler/475949/verein_id/3557
18/11/25,10,home,3557,3588,1:1,,WMQ6,in squad,0,0,0,18/11/25 | WMQ6 | club:3557 | opponent:3588 | 1:1 | in squad,False,False,False,,False,benjamin_nygren__swe,Benjamin Nygren,SWE,FWD,475949,https://www.transfermarkt.de/benjamin-nygren/nationalmannschaft/spieler/475949/verein_id/3557
15/11/25,9,away,3557,3384,1:4,14,WMQ6,played,1,0,0,15/11/25 | WMQ6 | club:3557 | opponent:3384 | 1:4 | played | 90',False,False,True,90.0,True,benjamin_nygren__swe,Benjamin Nygren,SWE,FWD,475949,https://www.transfermarkt.de/benjamin-nygren/nationalmannschaft/spieler/475949/verein_id/3557
13/10/25,8,home,3557,53982,0:1,,WMQ6,in squad,0,0,0,13/10/25 | WMQ6 | club:3557 | opponent:53982 | 0:1 | in squad,False,False,False,,False,benjamin_nygren__swe,Benjamin Nygren,SWE,FWD,475949,https://www.transfermarkt.de/benjamin-nygren/nationalmannschaft/spieler/475949/verein_id/3557
10/10/25,7,home,3557,3384,0:2,,WMQ6,in squad,0,0,0,10/10/25 | WMQ6 | club:3557 | opponent:3384 | 0:2 | in squad,False,False,False,,False,benjamin_nygren__swe,Benjamin Nygren,SWE,FWD,475949,https://www.transfermarkt.de/benjamin-nygren/nationalmannschaft/spieler/475949/verein_id/3557
08/09/25,6,away,3557,53982,0:2,8,WMQ6,played,0,0,0,08/09/25 | WMQ6 | club:3557 | opponent:53982 | 0:2 | played | 28',False,False,True,28.0,False,benjamin_nygren__swe,Benjamin Nygren,SWE,FWD,475949,https://www.transfermarkt.de/benjamin-nygren/nationalmannschaft/spieler/475949/verein_id/3557
05/09/25,5,away,3557,3588,2:2,,WMQ6,played,0,0,0,05/09/25 | WMQ6 | club:3557 | opponent:3588 | 2:2 | played | 26',False,False,True,26.0,False,benjamin_nygren__swe,Benjamin Nygren,SWE,FWD,475949,https://www.transfermarkt.de/benjamin-nygren/nationalmannschaft/spieler/475949/verein_id/3557
10/06/25,47,home,3557,3614,4:3,14,FS,played,0,0,0,10/06/25 | FS | club:3557 | opponent:3614 | 4:3 | played | 80',False,False,True,80.0,True,benjamin_nygren__swe,Benjamin Nygren,SWE,FWD,475949,https://www.transfermarkt.de/benjamin-nygren/nationalmannschaft/spieler/475949/verein_id/3557
06/06/25,45,away,3557,3468,2:0,14,FS,played,1,0,0,06/06/25 | FS | club:3557 | opponent:3468 | 2:0 | played | 90',False,False,True,90.0,True,benjamin_nygren__swe,Benjamin Nygren,SWE,FWD,475949,https://www.transfermarkt.de/benjamin-nygren/nationalmannschaft/spieler/475949/verein_id/3557
25/03/25,3,home,3557,5674,5:1,13,FS,played,1,0,0,25/03/25 | FS | club:3557 | opponent:5674 | 5:1 | played | 86',False,False,True,86.0,True,benjamin_nygren__swe,Benjamin Nygren,SWE,FWD,475949,https://www.transfermarkt.de/benjamin-nygren/nationalmannschaft/spieler/475949/verein_id/3557
22/03/25,2,away,3557,3580,0:1,,FS,played,0,0,0,22/03/25 | FS | club:3557 | opponent:3580 | 0:1 | played | 8',False,False,True,8.0,False,benjamin_nygren__swe,Benjamin Nygren,SWE,FWD,475949,https://www.transfermarkt.de/benjamin-nygren/nationalmannschaft/spieler/475949/verein_id/3557
