date,matchday,venue,for_team,opponent,result,position,competition,participation_state,goals,assists,yellow_cards,row_text,was_not_in_squad,was_on_bench,has_position,minutes_estimate,started_estimate,player_id,player_name,team_id,position_model,transfermarkt_player_id,source_url
02/06/26,9,away,3382,3556,2:0,,FS,in squad,0,0,0,02/06/26 | FS | club:3382 | opponent:3556 | 2:0 | in squad,False,False,False,,False,mike_penders__bel,Mike Penders,BEL,GK,834397,https://www.transfermarkt.de/mike-penders/nationalmannschaft/spieler/834397/verein_id/3382
18/11/25,10,home,3382,5673,7:0,,WMQ6,in squad,0,0,0,18/11/25 | WMQ6 | club:3382 | opponent:5673 | 7:0 | in squad,False,False,False,,False,mike_penders__bel,Mike Penders,BEL,GK,834397,https://www.transfermarkt.de/mike-penders/nationalmannschaft/spieler/834397/verein_id/3382
