date,matchday,venue,for_team,opponent,result,position,competition,participation_state,goals,assists,yellow_cards,row_text,was_not_in_squad,was_on_bench,has_position,minutes_estimate,started_estimate,player_id,player_name,team_id,position_model,transfermarkt_player_id,source_url
09/09/25,18,away,3437,5750,0:1,,WMQ4,in squad,0,0,0,09/09/25 | WMQ4 | club:3437 | opponent:5750 | 0:1 | in squad,False,False,False,,False,alan_varela__arg,Alan Varela,ARG,MID,756990,https://www.transfermarkt.de/alan-varela/nationalmannschaft/spieler/756990/verein_id/3437
