date,matchday,venue,for_team,opponent,result,position,competition,participation_state,goals,assists,yellow_cards,row_text,was_not_in_squad,was_on_bench,has_position,minutes_estimate,started_estimate,player_id,player_name,team_id,position_model,transfermarkt_player_id,source_url
29/05/26,12,home,3446,5148,0:0,,FS,played,0,0,0,29/05/26 | FS | club:3446 | opponent:5148 | 0:0 | played | 45',False,False,True,45,False,ermin_mahmic__bih,Ermin Mahmic,BIH,MID,803049,https://www.transfermarkt.de/ermin-mahmic/nationalmannschaft/spieler/803049/verein_id/3446
