date,matchday,venue,for_team,opponent,result,position,competition,participation_state,goals,assists,yellow_cards,row_text,was_not_in_squad,was_on_bench,has_position,minutes_estimate,started_estimate,player_id,player_name,team_id,position_model,transfermarkt_player_id,source_url
31/05/26,5,home,4311,3438,3:0,1,FS,played,0,0,0,31/05/26 | FS | club:4311 | opponent:3438 | 3:0 | played | 45',False,False,True,45,False,cj_dos_santos__cpv,CJ Dos Santos,CPV,GK,532096,https://www.transfermarkt.de/cj-dos-santos/nationalmannschaft/spieler/532096/verein_id/4311
