holdet_player_id,holdet_person_id,player_name,holdet_team_id,team_name,holdet_position_id,position_raw,position,start_price,price,points,popularity,is_out,person_raw_keys,team_raw_keys,position_raw_keys,_key
50310,43383,Sebastian Caceres,783,Uruguay,293,defense,DEF,2500000,2500000,0,,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title,sebastian caceres__uruguay__DEF
50249,41789,Auston Trusty,784,USA,293,defense,DEF,2500000,2500000,0,,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title,auston trusty__usa__DEF
50251,39995,Joe Scally,784,USA,293,defense,DEF,2500000,2500000,0,,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title,joe scally__usa__DEF
50370,43294,Saleh Hardani,883,Iran,293,defense,DEF,2500000,2500000,0,,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title,saleh hardani__iran__DEF
50369,52345,Daniyal Eiri,883,Iran,293,defense,DEF,2000000,2000000,0,,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title,daniyal eiri__iran__DEF
50374,52346,Arya Yousefi,883,Iran,293,defense,DEF,2000000,2000000,0,,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title,arya yousefi__iran__DEF
50378,52348,Mustafa Saadoon,947,Irak,293,defense,DEF,2000000,2000000,0,,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title,mustafa saadoon__irak__DEF
50379,52349,Ahmed Yahya,947,Irak,293,defense,DEF,2000000,2000000,0,,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title,ahmed yahya__irak__DEF
50255,50558,Edgardo Farina,971,Panama,293,defense,DEF,2000000,2000000,0,,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title,edgardo farina__panama__DEF
50261,52328,Redouane Halhal,974,Marokko,293,defense,DEF,2000000,2000000,0,,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title,redouane halhal__marokko__DEF
50264,49578,Youssef Belammari,974,Marokko,293,defense,DEF,2000000,2000000,0,,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title,youssef belammari__marokko__DEF
49632,49630,Nawaf Bu Washl,977,Saudi-Arabien,293,defense,DEF,2500000,2500000,0,,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title,nawaf bu washl__saudi arabien__DEF
50414,49631,Moteb Al-Harbi,977,Saudi-Arabien,293,defense,DEF,2000000,2000000,0,,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title,moteb al harbi__saudi arabien__DEF
50410,49633,Jehad Thakri,977,Saudi-Arabien,293,defense,DEF,2000000,2000000,0,,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title,jehad thakri__saudi arabien__DEF
50408,43339,Hassan Al Tambakti,977,Saudi-Arabien,293,defense,DEF,2000000,2000000,0,,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title,hassan al tambakti__saudi arabien__DEF
50407,52362,Ali Lajami,977,Saudi-Arabien,293,defense,DEF,2000000,2000000,0,,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title,ali lajami__saudi arabien__DEF
50409,52363,Hassan Kadesh,977,Saudi-Arabien,293,defense,DEF,2000000,2000000,0,,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title,hassan kadesh__saudi arabien__DEF
50412,52364,Mohammed Abu Al-Shamat,977,Saudi-Arabien,293,defense,DEF,2500000,2500000,0,,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title,mohammed abu al shamat__saudi arabien__DEF
50398,52359,Al-Hashmi Al-Hussain,1009,Qatar,293,defense,DEF,2000000,2000000,0,,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title,al hashmi al hussain__qatar__DEF
50401,52360,Seydinaissa Laye,1009,Qatar,293,defense,DEF,2000000,2000000,0,,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title,seydinaissa laye__qatar__DEF
49187,43156,Homam Al-Amin Ahmed,1009,Qatar,293,defense,DEF,2500000,2500000,0,,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title,homam al amin ahmed__qatar__DEF
50298,52338,Moïse Bombito,1059,Canada,293,defense,DEF,2500000,2500000,0,,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title,moise bombito__canada__DEF
50296,36840,Alfie Jones,1059,Canada,293,defense,DEF,2000000,2000000,0,,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title,alfie jones__canada__DEF
50385,49781,Abdulla Abdullaev,1122,Usbekistan,293,defense,DEF,2000000,2000000,0,,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title,abdulla abdullaev__usbekistan__DEF
50386,52353,Behruzjon Karimov,1122,Usbekistan,293,defense,DEF,2000000,2000000,0,,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title,behruzjon karimov__usbekistan__DEF
50387,52354,Avazbek Ulmasaliyev,1122,Usbekistan,293,defense,DEF,2000000,2000000,0,,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title,avazbek ulmasaliyev__usbekistan__DEF
50395,52357,Anas Badawi,1123,Jordan,293,defense,DEF,2000000,2000000,0,,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title,anas badawi__jordan__DEF
50394,52358,Ehsan Haddad,1123,Jordan,293,defense,DEF,2500000,2500000,0,,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title,ehsan haddad__jordan__DEF
50391,49540,Saed Al-Rosan,1123,Jordan,293,defense,DEF,2000000,2000000,0,,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title,saed al rosan__jordan__DEF
50046,52296,Keeto Thermoncy,1129,Haiti,293,defense,DEF,2000000,2000000,0,,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title,keeto thermoncy__haiti__DEF
50358,30169,Aaron Tshibola,1145,Congo DR,293,defense,DEF,2000000,2000000,0,,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title,aaron tshibola__congo dr__DEF
50043,52064,Gedeon Kalulu,1145,Congo DR,293,defense,DEF,2500000,2500000,0,,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title,gedeon kalulu__congo dr__DEF
50393,49536,Noureddin Bani Attiah,1123,Jordan,294,goalkeeper,GK,2500000,2500000,0,,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title,noureddin bani attiah__jordan__GK
50400,43155,Salah Zakaria,1009,Qatar,294,goalkeeper,GK,2500000,2500000,0,,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title,salah zakaria__qatar__GK
50405,52361,Ahmed Al-Kassar,977,Saudi-Arabien,294,goalkeeper,GK,2500000,2500000,0,,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title,ahmed al kassar__saudi arabien__GK
50413,36556,Mohammed Al-Owais,977,Saudi-Arabien,294,goalkeeper,GK,3000000,3000000,0,,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title,mohammed al owais__saudi arabien__GK
50257,36568,Ahmed Reda Tagnaouti,974,Marokko,294,goalkeeper,GK,2500000,2500000,0,,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title,ahmed reda tagnaouti__marokko__GK
49617,36348,Munir Mohamedi El Kajoui,974,Marokko,294,goalkeeper,GK,3000000,3000000,0,,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title,munir mohamedi el kajoui__marokko__GK
50377,52077,Jalal Hassan,947,Irak,294,goalkeeper,GK,2500000,2500000,0,,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title,jalal hassan__irak__GK
50404,36421,Seyed Hossein Hosseini,883,Iran,294,goalkeeper,GK,2500000,2500000,0,,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title,seyed hossein hosseini__iran__GK
50388,52355,Mladen Jurkas,882,Bosnien-Hercegovina,294,goalkeeper,GK,2500000,2500000,0,,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title,mladen jurkas__bosnien hercegovina__GK
50321,49698,Oussama Benbout,761,Algeriet,294,goalkeeper,GK,2500000,2500000,0,,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title,oussama benbout__algeriet__GK
50318,52341,Melvin Feycal Mastil,761,Algeriet,294,goalkeeper,GK,2500000,2500000,0,,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title,melvin feycal mastil__algeriet__GK
50313,52340,Florian Wiegele,587,Østrig,294,goalkeeper,GK,2500000,2500000,0,,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title,florian wiegele__østrig__GK
50295,33907,Jindrich Stanek,584,Tjekkiet,294,goalkeeper,GK,2500000,2500000,0,,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title,jindrich stanek__tjekkiet__GK
50291,45618,David Doudera,584,Tjekkiet,295,midfield,MID,2000000,2000000,0,,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title,david doudera__tjekkiet__MID
50293,52336,Hugo Sochurek,584,Tjekkiet,295,midfield,MID,2000000,2000000,0,,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title,hugo sochurek__tjekkiet__MID
50290,52337,Alexandr Sojka,584,Tjekkiet,295,midfield,MID,2000000,2000000,0,,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title,alexandr sojka__tjekkiet__MID
50311,40299,Carney Chukwuemeka,587,Østrig,295,midfield,MID,2500000,2500000,0,,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title,carney chukwuemeka__østrig__MID
50315,41672,Paul Wanner,587,Østrig,295,midfield,MID,2500000,2500000,0,,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title,paul wanner__østrig__MID
50514,45807,Assan Ouedraogo,589,Tyskland,295,midfield,MID,3000000,3000000,0,,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title,assan ouedraogo__tyskland__MID
50269,34453,Marten de Roon,593,Holland,295,midfield,MID,2500000,2500000,0,,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title,marten de roon__holland__MID
50268,36087,Justin Kluivert,593,Holland,295,midfield,MID,2500000,2500000,0,,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title,justin kluivert__holland__MID
50267,39715,Guus Til,593,Holland,295,midfield,MID,2500000,2500000,0,,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title,guus til__holland__MID
50270,44918,Mats Wieffer,593,Holland,295,midfield,MID,2500000,2500000,0,,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title,mats wieffer__holland__MID
49181,40254,Herman Johansson,598,Sverige,295,midfield,MID,2500000,2500000,0,,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title,herman johansson__sverige__MID
50320,31778,Nabil Bentaleb,761,Algeriet,295,midfield,MID,2500000,2500000,0,,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title,nabil bentaleb__algeriet__MID
50276,45352,Valentin Barco,762,Argentina,295,midfield,MID,2500000,2500000,0,,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title,valentin barco__argentina__MID
50302,41495,Cristian Volpato,763,Australien,295,midfield,MID,2500000,2500000,0,,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title,cristian volpato__australien__MID
50301,43229,Cameron Devlin,763,Australien,295,midfield,MID,2000000,2000000,0,,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title,cameron devlin__australien__MID
49089,31077,Fabinho,764,Brasilien,295,midfield,MID,2500000,2500000,0,,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title,fabinho__brasilien__MID
50304,36308,Jackson Irvine,763,Australien,295,midfield,MID,2500000,2500000,0,,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title,jackson irvine__australien__MID
50305,28865,Mathew Leckie,763,Australien,295,midfield,MID,2000000,2000000,0,,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title,mathew leckie__australien__MID
50367,52344,Augustine Boakye,770,Ghana,295,midfield,MID,2000000,2000000,0,,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title,augustine boakye__ghana__MID
50272,49571,Gilberto Mora,775,Mexico,295,midfield,MID,2500000,2500000,0,,False,appearance|firstName|id|lastName,abbreviation|externalId|id|imageUrl|isActive|name|providerId|slug,abbreviation|avatar|id|maximumStartPrice|minimumStartPrice|name|order|providerPositionId|rulesetId|title,gilberto mora__mexico__MID
