date,matchday,venue,for_team,opponent,result,position,competition,participation_state,goals,assists,yellow_cards,row_text,was_not_in_squad,was_on_bench,has_position,minutes_estimate,started_estimate,player_id,player_name,team_id,position_model,transfermarkt_player_id,source_url
06/06/26,6,away,3433,3384,1:1,10,FS,played,0,0,0,06/06/26 | FS | club:3433 | opponent:3384 | 1:1 | played | 45',False,False,True,45,True,cristian_volpato__aus,Cristian Volpato,AUS,MID,746891,https://www.transfermarkt.de/cristian-volpato/nationalmannschaft/spieler/746891/verein_id/3433
