date,matchday,venue,for_team,opponent,result,position,competition,participation_state,goals,assists,yellow_cards,row_text,was_not_in_squad,was_on_bench,has_position,minutes_estimate,started_estimate,player_id,player_name,team_id,position_model,transfermarkt_player_id,source_url
02/06/26,30,away,3441,3864,1:1,,FS,in squad,0,0,0,02/06/26 | FS | club:3441 | opponent:3864 | 1:1 | in squad,False,False,False,,False,augustine_boakye__gha,Augustine Boakye,GHA,MID,579263,https://www.transfermarkt.de/augustine-boakye/nationalmannschaft/spieler/579263/verein_id/3441
