date,matchday,venue,for_team,opponent,result,position,competition,participation_state,goals,assists,yellow_cards,row_text,was_not_in_squad,was_on_bench,has_position,minutes_estimate,started_estimate,player_id,player_name,team_id,position_model,transfermarkt_player_id,source_url
31/05/26,5,away,15737,3384,1:4,,FS,played,0,0,0,31/05/26 | FS | club:15737 | opponent:3384 | 1:4 | played | 45',False,False,True,45,False,anas_badawi__jor,Anas Badawi,JOR,DEF,1378902,https://www.transfermarkt.de/anas-badawi/nationalmannschaft/spieler/1378902/verein_id/15737
