date,matchday,venue,for_team,opponent,result,position,competition,participation_state,goals,assists,yellow_cards,row_text,was_not_in_squad,was_on_bench,has_position,minutes_estimate,started_estimate,player_id,player_name,team_id,position_model,transfermarkt_player_id,source_url
06/06/26,52,away,3446,3577,1:1,,FS,in squad,0,0,0,06/06/26 | FS | club:3446 | opponent:3577 | 1:1 | in squad,False,False,False,,False,mladen_jurkas__bih,Mladen Jurkas,BIH,GK,952692,https://www.transfermarkt.de/mladen-jurkas/nationalmannschaft/spieler/952692/verein_id/3446
