date,matchday,venue,for_team,opponent,result,position,competition,participation_state,goals,assists,yellow_cards,row_text,was_not_in_squad,was_on_bench,has_position,minutes_estimate,started_estimate,player_id,player_name,team_id,position_model,transfermarkt_player_id,source_url
05/06/26,6,home,6303,3438,5:1,1,FS,played,0,0,0,05/06/26 | FS | club:6303 | opponent:3438 | 5:1 | played | 90',False,False,True,90.0,True,raul_rangel__mex,Raul Rangel,MEX,GK,802855,https://www.transfermarkt.de/raul-rangel/nationalmannschaft/spieler/802855/verein_id/6303
31/05/26,29,home,6303,3433,1:0,1,FS,played,0,0,0,31/05/26 | FS | club:6303 | opponent:3433 | 1:0 | played | 45',False,False,True,45.0,True,raul_rangel__mex,Raul Rangel,MEX,GK,802855,https://www.transfermarkt.de/raul-rangel/nationalmannschaft/spieler/802855/verein_id/6303
23/05/26,28,home,6303,3441,2:0,1,FS,played,0,0,0,23/05/26 | FS | club:6303 | opponent:3441 | 2:0 | played | 45',False,False,True,45.0,True,raul_rangel__mex,Raul Rangel,MEX,GK,802855,https://www.transfermarkt.de/raul-rangel/nationalmannschaft/spieler/802855/verein_id/6303
01/04/26,8,away,6303,3382,1:1,1,FS,played,0,0,0,01/04/26 | FS | club:6303 | opponent:3382 | 1:1 | played | 90',False,False,True,90.0,True,raul_rangel__mex,Raul Rangel,MEX,GK,802855,https://www.transfermarkt.de/raul-rangel/nationalmannschaft/spieler/802855/verein_id/6303
29/03/26,7,home,6303,3300,0:0,1,FS,played,0,0,0,29/03/26 | FS | club:6303 | opponent:3300 | 0:0 | played | 90',False,False,True,90.0,True,raul_rangel__mex,Raul Rangel,MEX,GK,802855,https://www.transfermarkt.de/raul-rangel/nationalmannschaft/spieler/802855/verein_id/6303
26/02/26,31,home,6303,3574,4:0,1,FS,played,0,0,0,26/02/26 | FS | club:6303 | opponent:3574 | 4:0 | played | 90',False,False,True,90.0,True,raul_rangel__mex,Raul Rangel,MEX,GK,802855,https://www.transfermarkt.de/raul-rangel/nationalmannschaft/spieler/802855/verein_id/6303
25/01/26,30,away,6303,5233,1:0,1,FS,played,0,0,0,25/01/26 | FS | club:6303 | opponent:5233 | 1:0 | played | 90',False,False,True,90.0,True,raul_rangel__mex,Raul Rangel,MEX,GK,802855,https://www.transfermarkt.de/raul-rangel/nationalmannschaft/spieler/802855/verein_id/6303
23/01/26,52,away,6303,3577,1:0,1,FS,played,0,0,0,23/01/26 | FS | club:6303 | opponent:3577 | 1:0 | played | 90',False,False,True,90.0,True,raul_rangel__mex,Raul Rangel,MEX,GK,802855,https://www.transfermarkt.de/raul-rangel/nationalmannschaft/spieler/802855/verein_id/6303
19/11/25,6,away,6303,3581,1:2,,FS,in squad,0,0,0,19/11/25 | FS | club:6303 | opponent:3581 | 1:2 | in squad,False,False,False,,False,raul_rangel__mex,Raul Rangel,MEX,GK,802855,https://www.transfermarkt.de/raul-rangel/nationalmannschaft/spieler/802855/verein_id/6303
16/11/25,6,home,6303,3449,0:0,1,FS,played,0,0,0,16/11/25 | FS | club:6303 | opponent:3449 | 0:0 | played | 90',False,False,True,90.0,True,raul_rangel__mex,Raul Rangel,MEX,GK,802855,https://www.transfermarkt.de/raul-rangel/nationalmannschaft/spieler/802855/verein_id/6303
