date,matchday,venue,for_team,opponent,result,position,competition,participation_state,goals,assists,yellow_cards,row_text,was_not_in_squad,was_on_bench,has_position,minutes_estimate,started_estimate,player_id,player_name,team_id,position_model,transfermarkt_player_id,source_url
06/06/26,6,away,3433,3384,1:1,14,FS,played,1,0,1,06/06/26 | FS | club:3433 | opponent:3384 | 1:1 | played | 71',False,False,True,71,True,tete_yengi__aus,Tete Yengi,AUS,FWD,849429,https://www.transfermarkt.de/tete-yengi/nationalmannschaft/spieler/849429/verein_id/3433
