date,matchday,venue,for_team,opponent,result,position,competition,participation_state,goals,assists,yellow_cards,row_text,was_not_in_squad,was_on_bench,has_position,minutes_estimate,started_estimate,player_id,player_name,team_id,position_model,transfermarkt_player_id,source_url
29/05/26,5,home,3806,15351,0:0,3,FS,played,0,0,0,29/05/26 | FS | club:3806 | opponent:15351 | 0:0 | played | 90',False,False,True,90,True,olwethu_makhanya__rsa,Olwethu Makhanya,RSA,DEF,1069801,https://www.transfermarkt.de/olwethu-makhanya/nationalmannschaft/spieler/1069801/verein_id/3806
